#SysTm EventTmStmp La:x La:y La:z
43729520650458 1379267723301823306 0.036351085 -0.029123783 -0.14018059 
43729531546230 1379267723365086246 0.049463153 0.04718113 0.026133537 
43729537253540 1379267723556187320 0.0125159025 0.0218153 -0.0038757324 
43729599515098 1379267723619267154 0.012212038 0.013773441 0.029782295 
43729648042490 1379267723683262515 -0.0076560974 -0.0031409264 -0.009865761 
43729711311221 1379267723746433902 0.0103645325 0.012288094 -0.004843712 
43729775495563 1379267723810398746 -0.05149758 -0.0315156 0.055814743 
43729839252620 1379267723873570132 0.013707161 -0.012491703 0.034830093 
43729904291533 1379267723937504459 -0.007387638 0.0149207115 -0.037143707 
43730056618709 1379267724000797916 -0.052433252 0.01081419 -0.025009155 
43730063882558 1379267724064640689 0.05055511 -0.0016775131 -0.0055246353 
43730089977476 1379267724127781558 -0.0018185377 -0.03129959 0.0074281693 
43730154772226 1379267724191776920 -0.023183942 -0.027368069 0.0046863556 
43730219261771 1379267724254978824 -0.018588066 0.00991106 -0.0063171387 
43730290740483 1379267724318913150 0.009216547 0.01350832 0.05173683 
43730347447334 1379267724382414151 -0.026069045 0.010654449 -0.022532463 
43730409983576 1379267724446378995 0.019062996 -0.01501894 0.027880669 
43730473526990 1379267724509550382 -0.016500115 -0.020202637 6.170273E-4 
43730538932147 1379267724573545743 0.006251812 -0.011039734 0.019974709 
43730606656853 1379267724636656095 -0.01183629 -0.0020151138 -0.005847931 
43730662875378 1379267724700620938 -0.029221654 0.04439974 -0.019208908 
43730726357752 1379267724763792325 -0.017807364 0.018318176 -0.036940575 
43730790206370 1379267724827757169 0.019675136 -0.035603046 0.03293705 
43730854573834 1379267724890898038 -0.018475056 -0.03548193 0.0029773712 
43730917293198 1379267724954893399 0.001958847 -0.007646084 0.0028848648 
43730981141817 1379267725018064786 -0.022178292 0.039306164 -0.014661789 
43731047798309 1379267725082060147 -0.022030592 -0.014940739 -0.0014820099 
43731114668444 1379267725145201017 -0.027297854 -0.0051083565 7.3337555E-4 
43731221398185 1379267725207684302 -0.033320308 -0.0046949387 0.010972023 
43731235254434 1379267725272473120 0.0018737316 0.005587578 0.015221596 
43731301178437 1379267725336437964 0.019580841 0.027519226 -0.013558388 
43731361639294 1379267725399609350 -0.001442194 -0.013803005 -0.009626389 
43731426464564 1379267725463574194 -0.034309745 0.004928589 0.0023965836 
43731489550173 1379267725526745581 -0.032996178 -0.006960392 -0.03916645 
43731556115104 1379267725590812007 0.026636958 0.002234459 0.043844223 
43731617827296 1379267725654013911 -0.024858117 0.0104599 -0.02142334 
43731681859037 1379267725717978755 9.225607E-4 0.009150982 0.003528595 
