#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
43729517537379 1379267723301823306 0.02377 -0.05931 0.01495 
43729528494193 1379267723365086246 -0.004 -0.02727 0.01068 
43729534293064 1379267723556187320 -0.00613 -0.0027 0.00107 
43729597683876 1379267723619267154 -0.01041 -0.01979 0 
43729645326177 1379267723683262515 -0.00507 -0.01872 -0.00107 
43729708472826 1379267723746433902 0.00027 -0.00056 -0.00214 
43729772535087 1379267723810398746 -0.01361 0.00264 -0.00214 
43729836200583 1379267723873570132 -0.004 -0.00484 0.00534 
43729898614743 1379267723937504459 0.00562 -0.00377 -0.00107 
43730054665406 1379267724000797916 -0.004 -0.00911 0.00214 
43730061990295 1379267724064640689 -0.0072 -0.01338 0.00214 
43730088115733 1379267724127781558 0.00241 -0.01018 -0.00214 
43730152849442 1379267724191776920 -0.00507 -0.00484 0.00107 
43730216209734 1379267724254978824 -0.00079 0.0005 -0.00107 
43730283385073 1379267724318913150 -0.00507 -0.01338 0 
43730344456337 1379267724382414151 0.00668 -0.01018 0 
43730407145181 1379267724446378995 -0.00186 -0.00484 -0.00107 
43730470810677 1379267724509550382 -0.00507 0.00478 -0.0032 
43730535910631 1379267724573545743 -0.00186 -0.0027 0.00107 
43730599820289 1379267724636656095 0.00027 0.0005 -0.00214 
43730660952595 1379267724700620938 -0.00079 -0.00163 -0.00427 
43730724190805 1379267724763792325 -0.00186 -0.00377 -0.00427 
43730787764740 1379267724827757169 -0.00293 -0.01018 0 
43730852345847 1379267724890898038 -0.004 0.00905 -0.0032 
43730915523017 1379267724954893399 -0.01147 -0.00591 -0.00214 
43730978517065 1379267725018064786 0.00241 0.00371 -0.00641 
43731044959914 1379267725082060147 -0.00507 0.00371 -0.00427 
43731110395592 1379267725145201017 -0.00613 0.00478 -0.00427 
43731217491577 1379267725207684302 -0.00613 -0.00056 -0.00214 
43731232629682 1379267725272473120 -0.00827 -0.00377 0.00427 
43731297821196 1379267725336437964 -0.00186 -0.00377 0 
43731359747031 1379267725399609350 -0.00186 -0.00163 -0.0032 
43731424145016 1379267725463574194 -0.00293 -0.00056 -0.00107 
43731487657910 1379267725526745581 -0.00293 -0.00056 0 
43731553734515 1379267725590710425 -0.01041 -0.00911 0.00107 
43731615202544 1379267725654013911 0.00668 -0.00484 -0.00427 
43731678532316 1379267725717978755 -0.00079 -0.00697 0.00107 
43731819322792 1379267725781241694 0.00241 -0.0027 0 
43731826159355 1379267725845102860 0.00241 -0.00377 0.00107 
43731868857355 1379267725908243729 0.00668 -0.00804 0.00427 
43731932095566 1379267725972239090 0.00348 -0.0027 0.0032 
43731995730542 1379267726035471512 0.00882 -0.00804 0.00107 
43732059792802 1379267726099375321 0.00455 -0.01018 0.00107 
43732124679113 1379267726162546707 0.00668 -0.00163 -0.00107 
43732189168659 1379267726226520826 -0.00079 -0.00377 0 
43732252223748 1379267726289722730 -0.0072 -0.01659 0.0032 
43732319582208 1379267726353992750 0.01202 -0.00697 -0.00214 
43732410746560 1379267726415912916 0.00027 -0.00804 0 
43732441083809 1379267726480793287 -0.00186 -0.00591 -0.00107 
43732504535663 1379267726543964674 0.00455 -0.00911 -0.00107 
43732571680481 1379267726607929517 0.00241 -0.00804 0 
43732636170027 1379267726671131422 0.00241 -0.01231 0.00107 
43732695928915 1379267726735065748 0.00241 -0.00804 -0.0032 
43732766736178 1379267726798237135 0.00668 -0.0027 0 
43732834399843 1379267726862537672 -0.00293 -0.0027 0.00854 
43732899499796 1379267726925617506 -0.00507 -0.00697 0.00107 
43732996218855 1379267726989368726 0.00241 -0.00804 0.00214 
43733013249222 1379267727052615734 -0.00293 -0.00377 0.0032 
43733076670556 1379267727116611095 -0.00186 0.0005 -0.00427 
43733140519175 1379267727179721446 0.00027 -0.00377 -0.00748 
43733204642477 1379267727243716808 0.00027 -0.0262 -0.00214 
43733268246935 1379267727306888195 0.00348 -0.01231 -0.00641 
43733332461798 1379267727370853038 0.0195 -0.00163 -0.01282 
43733395089601 1379267727434024425 -0.00293 -0.00056 -0.00107 
43733466751435 1379267727498019786 -0.01361 -0.00163 -0.00214 
43733536795690 1379267727561415122 0.00455 0.00371 -0.00641 
43733660403198 1379267727625135825 0.00027 -0.00163 -0.00107 
43733667850169 1379267727688337730 -0.00079 -0.00377 -0.0032 
43733712226790 1379267727752241538 -0.00827 -0.00591 -0.00107 
43733775587083 1379267727815443442 -0.00293 -0.00591 0.00107 
43733840381834 1379267727879377769 -0.01041 0.00264 0 
43733904291493 1379267727942579673 -0.00079 -0.0027 -0.00107 
43733967285541 1379267728006544517 -0.00079 -0.00377 -0.00427 
43734036078460 1379267728069960044 -0.004 0.00157 0.00107 
43734099225111 1379267728134046958 -0.01254 0.00371 0.00534 
43734161944477 1379267728197126792 -0.01254 -0.00697 0.0032 
43734248317130 1379267728261000083 -0.00827 -0.02834 0.01602 
43734286437075 1379267728323988364 -0.04993 -0.10738 0.05341 
43734348698635 1379267728387998273 -0.0809 -0.13942 0.10468 
43734411631642 1379267728451169660 -0.13965 -0.21419 0.20508 
43734476792637 1379267728515134503 -0.24219 -0.368 0.35995 
43734540641258 1379267728578275373 -0.49426 -0.39256 0.62592 
43734603024898 1379267728642270734 -1.85718 -0.3242 1.33408 
43734670993768 1379267728705686261 -2.10712 -0.02513 1.54984 
43734735147590 1379267728769773175 -0.0574 0.15431 0.99869 
43734800400145 1379267728832822492 0.31644 0.03148 -0.36316 
43734905878553 1379267728896695783 0.97012 0.46513 -0.94101 
43734920986137 1379267728959714582 2.17282 0.87956 -0.60242 
43734984346430 1379267729023679425 2.32663 0.94472 -0.69107 
43735046913193 1379267729086850812 0.66678 0.49397 -1.18988 
43735111646902 1379267729150815656 -0.02963 0.07527 -1.20483 
43735174946156 1379267729213987043 -1.50897 -0.80165 0.22858 
43735246730071 1379267729278287580 -0.51349 -1.19792 0.44647 
43735308869550 1379267729341397931 -0.04672 -0.34557 -0.54688 
43735370917466 1379267729405423810 -0.23898 0.369 -0.23712 
43735435986899 1379267729468534162 0.42752 -1.11781 -0.20401 
43735563867260 1379267729532682111 0.37305 -1.06334 -0.52124 
43735570703823 1379267729595395734 0.81204 -1.1349 -0.98373 
43735621001397 1379267729659360578 -0.18558 0.24297 -0.18692 
43735684361690 1379267729722531964 -0.63953 0.14149 0.13031 
43735747905104 1379267729786496808 -0.36823 -0.0262 -0.13565 
43735814775241 1379267729849668195 -0.22296 -0.15224 -0.08118 
43735879478430 1379267729913968732 -0.12363 -0.38722 0.12497 
43735943174448 1379267729977225754 -0.1749 -0.73756 0.37277 
43736008915329 1379267730041282150 -0.40561 -1.30473 0.79254 
43736071634696 1379267730104331466 -1.55597 -0.84758 1.02325 
43736135910599 1379267730168509933 -0.88306 -0.52287 0.53619 
43736217277911 1379267730231254074 0.13593 -0.15544 -0.02777 
43736255031612 1379267730295157882 0.16476 0.01653 -0.06088 
43736318452946 1379267730358359787 -0.03497 -0.06358 0.00427 
43736383003532 1379267730422324631 0.07291 -0.07106 -0.02777 
43736446730071 1379267730485496017 0.11777 -0.10417 -0.03204 
43736511677423 1379267730549460861 0.10175 -0.07854 -0.03098 
43736574213667 1379267730612632248 0.07504 -0.03474 -0.02991 
43736639222059 1379267730676627609 0.16049 -0.04863 -0.05127 
43736705176585 1379267730740012619 0.39761 0.08382 -0.08224 
43736764996514 1379267730803808132 0.64328 0.59758 -0.10254 
43736841999413 1379267730866979519 0.49054 1.16261 -0.20294 
43736890984610 1379267730930944362 0.0932 1.28117 -0.30548 
43736954131261 1379267730994115749 0.31003 0.78557 -0.31189 
43737019353297 1379267731058080593 0.47665 0.53136 -0.05661 
43737092266466 1379267731121343532 0.55463 0.29637 0.01923 
43737150560379 1379267731185705105 0.47345 0.3455 -0.01282 
43737214744721 1379267731248662868 0.31964 0.21092 -0.10147 
43737277677728 1379267731312688747 0.34207 0.42775 -0.13992 
43737340946460 1379267731375799099 0.72125 0.04857 -0.23712 
43737406992546 1379267731439977566 0.49268 0.28783 -0.19333 
43737472336663 1379267731502782741 -0.06808 0.09877 0.00214 
43737526785007 1379267731566594997 -0.13217 0.07314 0.03204 
43737589809577 1379267731629796901 0.01843 0.08382 -0.01282 
43737654848489 1379267731693761745 0.14767 0.1244 -0.00427 
43737717995141 1379267731756933132 0.14874 0.08061 0.03845 
43737782667809 1379267731820897976 0.10922 0.024 0.06088 
43737849660027 1379267731884344021 0.15729 0.09343 0.04272 
43737909357875 1379267731948095241 0.07718 0.07634 0.04166 
43737972321402 1379267732011205593 0.00134 0.118 0.02029 
