#SysTm EventTmStmp Grav:x Grav:y Grav:z
90355537090973 90352464703000 0.97121197 1.3968521 9.224683 
90355614697174 90352524395000 0.8188926 1.3324285 9.133072 
90355874096588 90352562023000 0.7246686 1.2902105 9.042406 
90355899548249 90352600720000 0.67356586 1.2651153 8.957558 
90355913159088 90352647167000 0.66096854 1.256716 8.888853 
90355950207428 90352702343000 0.6833579 1.2662934 8.858568 
90355969158844 90352751690000 0.723415 1.286644 8.8707695 
90355985302643 90352845226000 0.8302921 1.3432133 9.010453 
90356014721588 90352873669000 0.9129972 1.386312 9.121988 
90356036724762 90352901470000 0.9772112 1.418597 9.213054 
90356116467194 90352965283000 1.0245605 1.4374065 9.303093 
90356145550446 90353056713000 1.0529323 1.4412291 9.379046 
90356173199372 90353119366000 1.0676327 1.4362385 9.407936 
90356202648834 90353166638000 1.0787166 1.4274054 9.409634 
90356214764313 90353195110000 1.088747 1.4189212 9.403532 
90356239178376 90353214337000 1.0979912 1.4114434 9.394915 
90356251446442 90353266552000 1.1101453 1.4049728 9.365358 
90356284283356 90353298107000 1.1185312 1.4011937 9.337019 
90356298870758 90353325848000 1.1222618 1.3999751 9.3119545 
90356332409577 90353348034000 1.1225933 1.4003295 9.290855 
90356345013337 90353375744000 1.118387 1.402628 9.27412 
90356370098786 90353399609000 1.112102 1.4057467 9.261145 
90356384167389 90353450573000 1.0986087 1.4126687 9.25407 
90356418408112 90353465893000 1.0869427 1.4188964 9.248506 
90356434460358 90353515850000 1.0788267 1.4280527 9.250126 
90356487927155 90353548107000 1.0736701 1.4372103 9.254141 
90356499890045 90353569653000 1.0701625 1.4458508 9.258843 
90356616375641 90353594494000 1.068363 1.4546053 9.264512 
90356746411042 90353625591000 1.0684334 1.4644289 9.271487 
90356895641999 90353645641000 1.0690339 1.4737195 9.278061 
90356949078278 90353704510000 1.0726877 1.4897549 9.287817 
90356963085846 90353736645000 1.0757725 1.50334 9.2953415 
90357083630280 90353899365000 1.090914 1.5140411 9.303565 
90357183026032 90353938580000 1.102145 1.5141313 9.308684 
90357195110993 90353961010000 1.1118358 1.5099242 9.312422 
90357367199616 90353988659000 1.1209371 1.4993123 9.314547 
90357440960602 90354024273000 1.1301999 1.4805138 9.314729 
90357477581696 90354051922000 1.1382658 1.4612067 9.314001 
90357525646881 90354077923000 1.1448002 1.4436791 9.312552 
90357541943268 90354126080000 1.1491354 1.4294596 9.308258 
90357605572419 90354160320000 1.1517932 1.4223857 9.303389 
90357619763092 90354187939000 1.1533077 1.4217509 9.298393 
90357740032868 90354208141000 1.1541411 1.424848 9.293591 
90357772381501 90354226086000 1.1544069 1.4307945 9.289009 
90357786358551 90354252972000 1.1534495 1.4432013 9.284166 
90357850079254 90354290447000 1.1502521 1.4657177 9.278269 
90357895977692 90354311138000 1.146879 1.4871919 9.272764 
90358006725983 90354369000000 1.1406171 1.519608 9.262836 
90358064800934 90354439923000 1.1381902 1.5504556 9.247806 
90358120159821 90354539227000 1.147351 1.5645902 9.227416 
90358162823395 90354593914000 1.1548686 1.5672563 9.216383 
90358212078766 90354625805000 1.1606975 1.5662466 9.210827 
90358309002594 90354701885000 1.1672248 1.5515857 9.225585 
90358346874909 90354759899000 1.1726222 1.5387013 9.243638 
90358364910797 90354841381000 1.1755569 1.5292579 9.26325 
90358415356354 90354949230000 1.1670136 1.5264363 9.274962 
90358435955719 90354997753000 1.1573341 1.5259569 9.282762 
90358538860993 90355091198000 1.1377807 1.535325 9.294545 
90358584118561 90355126019000 1.1254724 1.5443164 9.303457 
90358596111969 90355150524000 1.1182024 1.5530618 9.31035 
90358636242585 90355192516000 1.1206696 1.5643718 9.314293 
90358662945465 90355217968000 1.124973 1.5744648 9.316494 
90358688519196 90355300823000 1.142354 1.5860771 9.307295 
90358703594880 90355374371000 1.1540923 1.585738 9.2942915 
90358791058258 90355489849000 1.1599382 1.5534991 9.268002 
90358818737702 90355529247000 1.1647096 1.5292821 9.249432 
90358832440094 90355571240000 1.1698502 1.5107145 9.236244 
90358908245758 90355626446000 1.174679 1.497817 9.226981 
90359136059479 90355774365000 1.1574941 1.5019318 9.209481 
90359234326081 90355844525000 1.1404564 1.5111251 9.199454 
90359582165436 90355951672000 1.1278626 1.5314821 9.200882 
90359606854157 90356055523000 1.1461349 1.5422128 9.217953 
90360348309235 90356279308000 1.1658646 1.5312585 9.2271805 
