#SysTm EventTmStmp Rot:x Rot:y Rot:z
190166902174852 1379439889391998314 0.20668769 0.026034594 -0.2360743 
190166942064978 1379439889646209740 0.20344305 0.015361969 -0.30888796 
190167005211629 1379439889709411644 0.20383777 0.0013888287 -0.3496967 
190167063108775 1379439889773407005 0.19523343 -0.017437246 -0.4091548 
190167126377508 1379439889836724883 0.18591055 -0.033376314 -0.4767505 
190167191202778 1379439889900720244 0.18178983 -0.04659366 -0.5405808 
190167255936487 1379439889963861113 0.17323703 -0.0573817 -0.59912634 
190167321860492 1379439890027856475 0.15668568 -0.06754766 -0.6573062 
190167382657073 1379439890091027861 0.1363886 -0.081233695 -0.71122986 
190167446627774 1379439890154962188 0.115218274 -0.09441346 -0.75957644 
190167509835465 1379439890218194609 0.104024045 -0.10384824 -0.79898334 
190167572005463 1379439890282098418 0.10481763 -0.11678631 -0.83039623 
190167634267023 1379439890344171172 0.11009596 -0.13214843 -0.8554162 
190167701411842 1379439890409295684 0.11544151 -0.144209 -0.8773584 
190167764619534 1379439890472436553 0.118642434 -0.14894 -0.89311475 
190167859843095 1379439890536370879 0.12012813 -0.14892818 -0.9055696 
190167889447856 1379439890599586443 0.12343436 -0.14198335 -0.91702926 
190167958851183 1379439890663551287 0.1303931 -0.1329864 -0.9261823 
190168016992492 1379439890726722674 0.13582642 -0.12487286 -0.93269145 
190168081268397 1379439890790687518 0.13824145 -0.11322712 -0.93738323 
190168141851336 1379439890853858904 0.14051028 -0.09554557 -0.9414282 
190168205913597 1379439890917823748 0.1416026 -0.0787884 -0.9454954 
190168270372623 1379439890980995135 0.13928315 -0.0677393 -0.94964516 
190168333854999 1379439891044990496 0.13887644 -0.064140245 -0.95344335 
190168398558188 1379439891108131365 0.14980002 -0.08724558 -0.9545145 
190168462223684 1379439891172096209 0.17619443 -0.14030345 -0.9476878 
190168524698886 1379439891235267596 0.20518328 -0.16553704 -0.938547 
190168588425424 1379439891299232439 0.21896055 -0.15475035 -0.9388686 
190168651999360 1379439891362403826 0.21638463 -0.14872389 -0.9441378 
190168714077797 1379439891426368670 0.2151762 -0.14833997 -0.9469029 
190168780093362 1379439891489540057 0.21946718 -0.14991625 -0.94718105 
190168840554219 1379439891553108172 0.21989767 -0.14991695 -0.94848645 
190168905043766 1379439891616645769 0.22256112 -0.15469532 -0.9484799 
190168970876210 1379439891680641131 0.22675543 -0.17209594 -0.9456568 
190169033381932 1379439891743812518 0.2229317 -0.1854718 -0.9449808 
190169098542927 1379439891807746844 0.21391006 -0.1872921 -0.94783866 
190169161781138 1379439891870948748 0.20477682 -0.18948737 -0.9500427 
190169223005006 1379439891934944109 0.19151269 -0.18953241 -0.9527738 
190169285907493 1379439891998084978 0.17042632 -0.18447918 -0.95845515 
190169349939235 1379439892062049822 0.14705187 -0.1801947 -0.9656826 
190169414611903 1379439892125190691 0.1272584 -0.17621002 -0.9721423 
190169477514391 1379439892189186053 0.10852552 -0.1602482 -0.9791435 
190169542461742 1379439892252569795 0.097356424 -0.13178472 -0.9855556 
190169604296018 1379439892316534639 0.09111494 -0.112195805 -0.9887643 
190169667442667 1379439892379675508 0.08328636 -0.10536902 -0.9897668 
190169731352327 1379439892443670870 0.07702568 -0.09972772 -0.989867 
190169796238639 1379439892506842256 0.07418462 -0.09571068 -0.9889559 
190169858958004 1379439892570776582 0.07395693 -0.09413918 -0.98680437 
190169920639677 1379439892633947969 0.07660012 -0.096109696 -0.9829561 
190169984732458 1379439892697912813 0.080651216 -0.099980265 -0.9775783 
190170051053228 1379439892761206270 0.08447003 -0.10201444 -0.971026 
190170114321961 1379439892825079561 0.088681266 -0.10272577 -0.96213037 
190170279559255 1379439892888250948 0.09369485 -0.101962924 -0.95004034 
190170287250389 1379439892952185274 0.09547123 -0.09549408 -0.9347837 
190170313742072 1379439893015417696 0.09259957 -0.08615739 -0.91490334 
190170365901389 1379439893079305633 0.100187704 -0.07621634 -0.8866483 
190170430207814 1379439893142507538 0.11064209 -0.05630794 -0.85286546 
190170496070777 1379439893206441864 0.11087572 -0.029147808 -0.8162332 
190170562544147 1379439893269643768 0.11133832 -0.006515303 -0.77647996 
190170625568717 1379439893333608612 0.11401215 0.01377985 -0.73190194 
190170684686678 1379439893396779999 0.10909959 0.020909326 -0.68538076 
190170750366519 1379439893460744842 0.09456114 0.012230361 -0.6367817 
190170815222310 1379439893523946747 0.08030327 0.0025320947 -0.5901633 
190170876018891 1379439893587881073 0.074508436 -0.0013217962 -0.544612 
190170944262446 1379439893651021942 0.06763493 -0.0029234085 -0.50328296 
190171004753823 1379439893715017303 0.057906065 -0.011848634 -0.46198058 
190171067839432 1379439893778188690 0.056328606 -0.019747132 -0.41389868 
190171131474409 1379439893842153534 0.056826707 -0.018694993 -0.3590063 
190171194712619 1379439893905324920 0.049766265 -0.01407892 -0.3094964 
190171257096263 1379439893969259247 0.04309096 -0.01814082 -0.26188463 
190171321219564 1379439894032430633 0.041054413 -0.024756186 -0.221267 
190171384305173 1379439894096364960 0.047414966 -0.01909295 -0.1803067 
190171447512864 1379439894159536346 0.049107928 -0.015923567 -0.14189287 
190171510690035 1379439894223531708 0.03939981 -0.024799215 -0.10643351 
190171574111370 1379439894286703094 0.03105302 -0.019809842 -0.07352685 
190171638051549 1379439894350667938 0.027233575 -0.0030654338 -0.05129489 
190171702083290 1379439894413839325 0.02804422 0.008159176 -0.041506223 
190171765748786 1379439894477834686 0.045070175 0.01351414 -0.03939683 
190171830451977 1379439894541006073 0.06464715 0.015532614 -0.037690118 
190171893446026 1379439894604970917 0.07959339 0.021247808 -0.03301786 
190171980642728 1379439894668233856 0.09861731 0.028703162 -0.025585338 
190172032283198 1379439894732375976 0.11821139 0.038785264 -0.017083442 
190172092530414 1379439894795669433 0.12446257 0.055073895 -0.003250509 
190172161445414 1379439894859725829 0.120095626 0.066474944 0.015005341 
190172228651274 1379439894922836181 0.12050518 0.07342723 0.026850294 
190172288715367 1379439894986862060 0.12496314 0.08264167 0.03164348 
190172359492111 1379439895049972411 0.12389735 0.087812886 0.03455181 
190172423706974 1379439895113998290 0.11713303 0.08690386 0.03719293 
190172499794262 1379439895177078124 0.11068942 0.086380236 0.041114263 
190172553906883 1379439895240890380 0.10870596 0.08685011 0.0457496 
190172592911918 1379439895304122802 0.112525105 0.08838133 0.04872781 
190172660575584 1379439895367996093 0.11867277 0.089794785 0.05298944 
190172723233907 1379439895431136962 0.12798211 0.08553173 0.060467076 
190172785800671 1379439895495115205 0.13337919 0.07115249 0.06959015 
190172862681490 1379439895558256074 0.13284776 0.06278652 0.07467934 
190172915970059 1379439895622342988 0.13684571 0.06588775 0.07974647 
190173008721472 1379439895685453340 0.14333394 0.06236482 0.08723681 
190173040310057 1379439895749418184 0.14876054 0.052065276 0.0929034 
190173118411689 1379439895812559053 0.14900282 0.0403954 0.09406141 
190173182809675 1379439895876523897 0.1428865 0.035766833 0.09247722 
190173265825087 1379439895939664766 0.13746122 0.035524864 0.09483563 
190173313375827 1379439896003690645 0.13633059 0.029128216 0.10144606 
190173354456249 1379439896066831514 0.13506332 0.023317141 0.108731456 
190173419037356 1379439896130796358 0.13215871 0.025409441 0.11365242 
190173484930841 1379439896193967744 0.12657829 0.032799926 0.11884321 
190173551862017 1379439896257932588 0.12003679 0.038710225 0.12628102 
190173610369572 1379439896321073457 0.10387469 0.039366167 0.13835919 
190173672661651 1379439896385068819 0.087229036 0.043200817 0.14671409 
190173734618007 1379439896448270723 0.08261076 0.04282817 0.14406067 
190173801243980 1379439896512205049 0.08174191 0.039301366 0.12960577 
190173866435495 1379439896575467988 0.08142164 0.036997706 0.11681193 
190173931352327 1379439896639371797 0.08056966 0.02600242 0.11215598 
190173994437936 1379439896702543184 0.083694816 0.0150926765 0.120028846 
190174056089088 1379439896766508028 0.0826753 0.023018572 0.13667017 
190174127811964 1379439896829709932 0.07670488 0.029013166 0.15736705 
190174183725285 1379439896893644258 0.07673755 0.02231631 0.17849211 
190174245254357 1379439896956815645 0.07940109 0.022119598 0.19060332 
190174308584129 1379439897020811006 0.07737506 0.030306412 0.18723543 
190174374019808 1379439897083921358 0.07452664 0.036398042 0.17534041 
190174438326232 1379439897148187557 0.06966031 0.037293695 0.15619396 
190174502388493 1379439897211358944 0.06592335 0.034863666 0.13261704 
190174563246116 1379439897275323787 0.066675335 0.033028997 0.11021766 
190174628468152 1379439897338464657 0.07001512 0.033448506 0.09264851 
190174689966702 1379439897402429500 0.074455194 0.035931304 0.08210688 
190174754944576 1379439897465631405 0.077568986 0.035139937 0.08146171 
190174817969144 1379439897529565731 0.074017845 0.03618981 0.090501785 
190174882489210 1379439897592767635 0.066486165 0.04350879 0.10738616 
190174945941065 1379439897656701961 0.057122402 0.057232015 0.12610489 
190175009637082 1379439897719873348 0.043753553 0.06519605 0.14053258 
190175071593438 1379439897783838192 0.032092035 0.073683426 0.1519524 
190175135594659 1379439897846979061 0.02403178 0.088252716 0.1644783 
190175199260155 1379439897910974422 0.016676206 0.09043747 0.18467543 
190175263658141 1379439897974188630 0.0070258356 0.08256496 0.21066032 
190175327384678 1379439898038153474 -0.009132133 0.07180756 0.22751883 
190175388730628 1379439898101233308 -0.024290392 0.06826607 0.22483906 
190175454288387 1379439898165259187 -0.029649138 0.07363655 0.20741324 
190175518961056 1379439898228430574 -0.024178699 0.076583855 0.1732266 
190175582321349 1379439898292425935 -0.00916183 0.07351975 0.11440324 
190175645590080 1379439898355597322 0.012287732 0.06611605 0.039223276 
190175718137005 1379439898419501130 0.036889397 0.054684855 -0.042597275 
190175785709110 1379439898483008211 0.05906355 0.040779877 -0.12893224 
190175846383610 1379439898547034089 0.0778859 0.026638232 -0.2193978 
190175922257256 1379439898610083406 0.091917895 0.012036169 -0.31056955 
190175961323332 1379439898674078767 0.09664057 -0.0056262957 -0.39979336 
190176025232993 1379439898736944978 0.09596568 -0.019772904 -0.48604822 
190176093140820 1379439898800970857 0.09422984 -0.03333988 -0.5705492 
190176156256951 1379439898864111726 0.08656992 -0.051959943 -0.6431739 
190176220685456 1379439898928107088 0.076696806 -0.069548115 -0.70725375 
190176283221700 1379439898991247957 0.07577055 -0.07744596 -0.7633805 
190176343438394 1379439899055212800 0.08194883 -0.08148033 -0.80909944 
190176407073370 1379439899118353670 0.08632882 -0.08475413 -0.8408412 
190176470372624 1379439899182379548 0.095591776 -0.0795966 -0.8629031 
190176535411536 1379439899245550935 0.096787356 -0.06541117 -0.8847564 
190176600267328 1379439899309912507 0.08620378 -0.050710533 -0.90773165 
190176662864611 1379439899372717683 0.07950848 -0.041061845 -0.92563945 
190176724546283 1379439899436621492 0.07274791 -0.04155269 -0.93801975 
190176791385900 1379439899499792879 0.068685226 -0.04745913 -0.946205 
190176851816236 1379439899563816558 0.07173842 -0.051443264 -0.95248026 
190176919815626 1379439899627018463 0.0751986 -0.05720589 -0.95743996 
190176984030489 1379439899690952789 0.07731246 -0.061890405 -0.96232986 
190177046261528 1379439899754124175 0.08031025 -0.06294308 -0.966982 
190177108767252 1379439899818089019 0.08291745 -0.06165051 -0.97072625 
190177172921074 1379439899881260406 0.08362817 -0.059608363 -0.9738505 
190177274859117 1379439899945255767 0.08658698 -0.059847977 -0.97584414 
190177308095802 1379439900008427154 0.08904563 -0.06390032 -0.976677 
190177359949916 1379439900072361480 0.08671247 -0.06937149 -0.9773869 
190177423829054 1379439900135532867 0.085036755 -0.07559807 -0.9779754 
190177487677674 1379439900199497711 0.084040776 -0.082901895 -0.9787878 
190177552472424 1379439900262638580 0.07944842 -0.08602279 -0.9804768 
190177614764503 1379439900326633941 0.0725954 -0.08469138 -0.9824557 
190177680688509 1379439900389805328 0.06851416 -0.087697856 -0.98322135 
190177743499434 1379439900453770172 0.06507402 -0.10009897 -0.9829245 
190177807622737 1379439900518070709 0.06172567 -0.11138402 -0.98338354 
190177870433663 1379439900580936920 0.061718766 -0.109217234 -0.985479 
190177933671875 1379439900644108306 0.0656446 -0.10504236 -0.98680633 
190177994621059 1379439900708042632 0.07031015 -0.11028705 -0.9859769 
190178067381626 1379439900771183502 0.07314357 -0.11222431 -0.98523164 
190178132359498 1379439900835270416 0.07365299 -0.10790993 -0.98511386 
190178199840042 1379439900898319732 0.07448556 -0.10560228 -0.9841796 
190178265703006 1379439900962284576 0.07831726 -0.101722956 -0.9829658 
190178332847825 1379439901025486480 0.078084216 -0.09872195 -0.9818653 
190178400938775 1379439901089451324 0.07014687 -0.09504793 -0.9821566 
190178466557576 1379439901152592193 0.060994644 -0.09390824 -0.9830796 
190178533214068 1379439901216587554 0.05907794 -0.09163259 -0.9837983 
190178572097024 1379439901279758941 0.0629279 -0.08459254 -0.984508 
190178663688661 1379439901343723785 0.064498365 -0.081884995 -0.9845058 
190178713497909 1379439901406956207 0.06206584 -0.08500497 -0.9844943 
190178760133037 1379439901470860015 0.061250668 -0.089704275 -0.9844766 
190178824347901 1379439901534031402 0.062544405 -0.094991505 -0.98443884 
190178887769235 1379439901597996246 0.06195567 -0.0986368 -0.98520666 
190178975851029 1379439901661198150 0.06238724 -0.09996241 -0.9859962 
190179015222310 1379439901725193511 0.0621776 -0.09931085 -0.9865338 
190179080413825 1379439901788303863 0.05647865 -0.1014491 -0.98664594 
190179151770455 1379439901852299224 0.053843874 -0.107340984 -0.98600584 
190179205425271 1379439901915440093 0.051517587 -0.11951811 -0.9840872 
190179269060246 1379439901979435455 0.040260907 -0.12933509 -0.9828529 
190179333122508 1379439902042606841 0.030881606 -0.12718885 -0.98330605 
190179396147077 1379439902106541168 0.027069056 -0.124257736 -0.98290414 
190179460300899 1379439902169743072 0.026214592 -0.12459348 -0.9817872 
190179522440378 1379439902233707916 0.018976264 -0.11814908 -0.98273796 
190179587021485 1379439902296879302 0.015238144 -0.10807908 -0.9838232 
190179648916801 1379439902360813629 0.019401278 -0.10114289 -0.98223263 
190179713833633 1379439902424015533 0.021523366 -0.10177757 -0.97844 
190179776217273 1379439902488010894 0.018299367 -0.101930596 -0.97547144 
190179842049717 1379439902551151763 0.016042715 -0.102782704 -0.97178996 
190179903151502 1379439902615086090 0.021966195 -0.10134805 -0.9672061 
190179967305326 1379439902678287994 0.033680998 -0.09224156 -0.96354693 
190180031092903 1379439902742222320 0.0445805 -0.08461337 -0.9581873 
190180093720706 1379439902805751548 0.04962341 -0.08060363 -0.95081174 
190180158149213 1379439902869746909 0.05712848 -0.079504095 -0.94015634 
190180222913445 1379439902932918296 0.060942624 -0.0834171 -0.92603946 
190180286426339 1379439902996883140 0.06237846 -0.09351192 -0.9067185 
190180349511948 1379439903060024009 0.07013094 -0.092967235 -0.8830674 
190180413452127 1379439903123988852 0.07507071 -0.07101414 -0.8620221 
190180476507216 1379439903187190757 0.08093481 -0.04415987 -0.84265554 
190180540966245 1379439903251155600 0.100765616 -0.025414784 -0.81397635 
190180603227804 1379439903314296470 0.1280722 -0.017304275 -0.7776962 
190180666099770 1379439903378261313 0.14684832 -0.007200123 -0.73960364 
190180730955561 1379439903441432700 0.15066662 0.006455848 -0.70448476 
190180794682098 1379439903505428061 0.15131484 0.017824212 -0.6719176 
190180858317076 1379439903568599448 0.15555692 0.026036475 -0.64006424 
190180921982572 1379439903632564292 0.16077831 0.028752172 -0.607216 
190180986807842 1379439903695705161 0.16615295 0.027154906 -0.57517135 
190181047421302 1379439903759639487 0.17285822 0.026284052 -0.5436501 
190181112612817 1379439903822841391 0.17801002 0.025729036 -0.51493657 
190181176400397 1379439903886775718 0.1798459 0.022079188 -0.4915052 
190181240310056 1379439903949977622 0.17832588 0.020421106 -0.47495177 
190181303670348 1379439904013972983 0.16983652 0.018093418 -0.46295658 
190181366786478 1379439904077144370 0.16699024 0.016037008 -0.44967246 
190181429170118 1379439904141170249 0.17281626 0.02024337 -0.43220213 
190181494422676 1379439904204250083 0.17821772 0.027446995 -0.411338 
190181556531633 1379439904268214927 0.17553967 0.02773539 -0.38776663 
190181622119913 1379439904331386313 0.16464722 0.019686004 -0.36231 
190181685144482 1379439904395381675 0.15733999 0.01709912 -0.33277965 
190181746734595 1379439904458734910 0.15518215 0.028382806 -0.30655336 
190181810339050 1379439904522669237 0.1517316 0.047806688 -0.28347787 
190181876476697 1379439904585810106 0.14811617 0.06409275 -0.25950024 
190181941820814 1379439904649805467 0.14556517 0.07198515 -0.23220636 
190182009576040 1379439904713007371 0.14126362 0.07608766 -0.20373061 
190182068449838 1379439904776972215 0.13708834 0.08568477 -0.17882442 
190182179482952 1379439904840143602 0.13539453 0.09855291 -0.16022423 
190182191752142 1379439904904077928 0.13703145 0.109486006 -0.14097776 
190182258042392 1379439904967279832 0.14304082 0.12161262 -0.11758065 
190182322989743 1379439905031244676 0.15387055 0.13627055 -0.09061041 
190182383877887 1379439905094416063 0.15529837 0.13977808 -0.07014073 
190182446261528 1379439905158350389 0.15047514 0.13928305 -0.06590289 
190182511178361 1379439905221491258 0.14838901 0.14481598 -0.068759575 
190182573928246 1379439905285531796 0.1492108 0.15298393 -0.07147463 
190182639058719 1379439905348703183 0.14985037 0.16550057 -0.073562294 
190182703243063 1379439905412668026 0.14760645 0.17708184 -0.072317466 
190182765229940 1379439905475808896 0.14195003 0.18132387 -0.068230905 
190182829780527 1379439905539804257 0.1386585 0.18415268 -0.06809011 
190182892408332 1379439905602945126 0.14310202 0.19109064 -0.0714327 
190182956226430 1379439905666909970 0.15228103 0.19832093 -0.072823524 
190183021723148 1379439905730111874 0.1633907 0.20061526 -0.0691644 
190183083679505 1379439905794076718 0.16988981 0.2010354 -0.06262436 
190183146429390 1379439905857217587 0.17136335 0.1984867 -0.055128172 
190183209179275 1379439905921182431 0.1734741 0.19265385 -0.043579016 
190183276110452 1379439905984384335 0.17406178 0.18513732 -0.03450472 
190183338707735 1379439906048318661 0.17356302 0.17510436 -0.030707406 
190183403807690 1379439906111490048 0.1758539 0.1673456 -0.028502606 
190183465306240 1379439906175485409 0.18156676 0.15831216 -0.026062416 
190183527140515 1379439906238626278 0.1890523 0.14890878 -0.0231546 
190183592148908 1379439906302591122 0.19696121 0.13948266 -0.014099359 
190183655234517 1379439906365793026 0.20271483 0.12921283 -0.0032267692 
190183720364992 1379439906429757870 0.2024111 0.12481397 0.0043410235 
190183783328520 1379439906492929257 0.196561 0.12454498 0.012440594 
190183844796550 1379439906556863583 0.19025034 0.119391814 0.03161006 
190183909835463 1379439906620034970 0.18542844 0.11112533 0.05581033 
190183972158063 1379439906684030331 0.17993656 0.10524556 0.07390433 
190184037044376 1379439906747201718 0.17100467 0.10202987 0.08502674 
190184106844466 1379439906811166562 0.16224039 0.10109424 0.094590485 
190184175057499 1379439906874612606 0.15598764 0.102101006 0.10573047 
190184225843398 1379439906938510374 0.15210156 0.10195616 0.117590256 
190184288867968 1379439907001620726 0.14804578 0.10345412 0.12506539 
190184351312650 1379439907063754515 0.14344266 0.10583326 0.12905867 
190184416778847 1379439907128787474 0.14256974 0.10986517 0.13758318 
190184508889331 1379439907193179563 0.14617223 0.11816797 0.14841849 
190184568556659 1379439907256167845 0.1424414 0.114183486 0.15767674 
190184609423438 1379439907320254759 0.14217472 0.10547275 0.16732448 
190184670616786 1379439907383059935 0.14461465 0.1006485 0.17464598 
190184734007599 1379439907447024778 0.14776574 0.09677272 0.17558178 
