#SysTm EventTmStmp La:x La:y La:z
190166900984558 1379439889391998314 -0.89958704 0.36132956 0.26015472 
190166910079629 1379439889455108665 -0.13853884 0.08042431 0.74801445 
190166940935725 1379439889646209740 0.9816704 -0.45461392 0.609149 
190167003899253 1379439889709411644 1.3354568 -0.35610008 0.26426888 
190167062071082 1379439889773407005 0.91382575 -2.0362716 1.9169302 
190167125217733 1379439889836724883 0.087822795 -1.7458205 -0.107875824 
190167189829361 1379439889900720244 -0.19150162 -1.3055658 -0.5397358 
190167254471510 1379439889963861113 -0.28874302 -1.5751514 0.25834084 
190167320395514 1379439890027856475 0.04807651 -1.1734936 0.8902216 
190167380520647 1379439890091027861 0.31556618 -0.6724074 0.5639124 
190167444888113 1379439890154962188 0.10597652 -0.69398737 1.8456354 
190167508126324 1379439890218194609 -0.6584061 -0.31049538 0.7685385 
190167570906730 1379439890282098418 -0.64418685 -0.21868873 -0.171381 
190167632954647 1379439890344171172 -0.88309264 -0.352849 -0.78576374 
190167698573447 1379439890409295684 -0.98606014 -0.22558618 -0.44378853 
190167762849352 1379439890472436553 -0.4570806 -0.113277435 -0.7449856 
190167858378117 1379439890536370879 -0.3807615 -0.06487203 -0.5394726 
190167888288082 1379439890599586443 -1.2698332 -0.62542796 0.13223839 
190167956653716 1379439890663551287 -1.7268248 -0.37360144 -0.84095097 
190168015100229 1379439890726722674 -1.5052242 -0.4897027 -0.70784664 
190168080078102 1379439890790687518 -0.9792175 -0.35655522 -0.23366547 
190168140722082 1379439890853858904 -1.8249445 -0.78751135 0.81498814 
190168204753823 1379439890917823748 -1.5763652 -0.7491555 -0.3553543 
190168269273890 1379439890980995135 -0.75762534 -0.54928815 0.12250519 
190168332817306 1379439891044990496 -0.5274658 -0.20218706 0.5395193 
190168397398413 1379439891108131365 -0.9330182 0.44466043 1.1890659 
190168461185992 1379439891172096209 -1.1135681 -0.06552482 -2.2807665 
190168523630673 1379439891235267596 -0.47360826 0.84276485 -0.87949276 
190168587387731 1379439891299232439 -0.52479434 -0.25896263 0.13973427 
190168650961668 1379439891362403826 -0.4693358 -0.17118621 0.2593727 
190168713070625 1379439891426368670 -0.25500202 0.25971055 -0.16653252 
190168778933588 1379439891489540057 -0.5176256 0.3348248 -1.1085606 
190168839669128 1379439891553108172 -0.21554708 0.47902608 0.83992577 
190168904189196 1379439891616645769 -0.76873446 0.77816653 0.09080124 
190168969685916 1379439891680641131 -0.17029858 1.0412288 -0.96114254 
190169032344240 1379439891743812518 -0.8864112 -0.020907402 1.2176952 
190169096223379 1379439891807746844 -1.2175748 -0.7808471 -0.07876015 
190169160651884 1379439891870948748 -0.50929785 -0.72733164 -0.9937792 
190169221906273 1379439891934944109 0.52517056 -1.280201 -0.29524136 
190169284747719 1379439891998084978 0.78033733 -0.62117743 0.6720419 
190169348840502 1379439892062049822 -0.119778395 -0.56904864 0.018622398 
190169413513170 1379439892125190691 0.38005805 -1.1296556 -0.8640766 
190169476110454 1379439892189186053 0.13988388 -1.4187334 1.5780048 
190169541393529 1379439892252569795 -0.7473532 -0.9593005 2.076766 
190169603166764 1379439892316534639 -0.07250917 -0.3127625 -0.3996277 
190169666282893 1379439892379675508 0.21585369 -0.22601867 0.008900642 
190169730314635 1379439892443670870 0.3482834 -0.24623156 0.76004314 
190169795109385 1379439892506842256 0.005334139 -0.3461814 0.55677605 
190169856607936 1379439892570776582 -0.051913857 -0.23409438 0.43070126 
190169919785106 1379439892633947969 -0.19685817 0.085549355 -0.34694576 
190169983877888 1379439892697912813 -0.18485093 0.3484063 -0.11161327 
190170049954494 1379439892761206270 -0.6452378 0.1594255 -0.0524292 
190170113192707 1379439892825079561 -0.5286466 0.08549762 -0.0050754547 
190170277941676 1379439892888250948 -0.46753037 -0.18636155 -0.4005518 
190170285846452 1379439892952185274 -0.9878304 -1.3124514 1.3431053 
190170313070624 1379439893015417696 -0.7419241 -1.5793471 0.1892786 
190170365168900 1379439893079305633 -1.1381315 -1.492959 -1.4513159 
190170429383764 1379439893142507538 -0.77601254 -1.4738412 0.36427975 
190170494972044 1379439893206441864 -1.1838937 -1.6400313 1.2604237 
190170561414893 1379439893269643768 -0.84956324 -0.9445307 0.20489216 
190170624286862 1379439893333608612 -0.8331729 -0.76631105 0.25948143 
190170683496383 1379439893396779999 0.018680692 -0.4844154 -0.118522644 
190170749206745 1379439893460744842 0.14024806 0.1731298 0.16526699 
190170813940455 1379439893523946747 -0.68165404 0.1338265 -4.348755E-4 
190170874950678 1379439893587881073 -1.1117666 0.16874099 -0.7985325 
190170943133192 1379439893651021942 -1.0713148 -0.9549726 1.6510811 
190171003563529 1379439893715017303 -0.09205994 -1.1202332 -0.39895344 
190171066710178 1379439893778188690 -0.02772455 -0.64267063 -0.8017025 
190171130467236 1379439893842153534 0.39873534 0.011801839 0.11270714 
190171193674927 1379439893905324920 0.054135516 -0.428389 -1.0446062 
190171255631285 1379439893969259247 0.5060046 -0.4655388 0.7915344 
