#SysTm EventTmStmp Mag:x Mag:y Mag:z
190166904280758 1379439889401336693 -4.0786743 10.258484 -34.13849 
190166944231925 1379439889655609154 -5.999756 8.879089 -33.239746 
190167007775340 1379439889718780540 -6.77948 7.8598022 -33.059692 
190167065580925 1379439889782775902 -8.099365 6.8389893 -32.759094 
190167128788617 1379439889846124297 -9.539795 5.3390503 -32.398987 
190167193552846 1379439889910089141 -11.039734 3.4194946 -31.799316 
190167258561239 1379439889973291045 -12.658691 1.3198853 -31.3797 
190167324332642 1379439890037225371 -14.219666 -1.0192871 -30.958557 
190167387387730 1379439890100427275 -15.7196045 -3.5385132 -29.99878 
190167450625943 1379439890164331084 -16.43982 -6.1798096 -28.73993 
190167513803113 1379439890227563506 -17.158508 -8.81958 -27.598572 
190167574416573 1379439890291436797 -17.279053 -11.759949 -26.278687 
190167637288540 1379439890353540068 -17.03949 -14.579773 -24.899292 
190167706630826 1379439890418664580 -16.43982 -16.97998 -23.75946 
190167767641051 1379439890481805449 -15.359497 -19.439697 -22.619629 
190167862620449 1379439890546350127 -14.15863 -21.539307 -21.71936 
190167892011567 1379439890608955340 -12.658691 -23.399353 -20.878601 
190167961414894 1379439890672920184 -11.459351 -24.839783 -20.639038 
190168019678285 1379439890736091570 -10.018921 -25.979614 -20.458984 
190168084961362 1379439890800056414 -8.758545 -26.399231 -20.518494 
190168145544301 1379439890863227801 -7.6797485 -26.638794 -20.819092 
190168209698123 1379439890927192644 -6.8984985 -26.759338 -21.238708 
190168272875294 1379439890990364031 -6.059265 -26.519775 -21.539307 
190168336784955 1379439891054359393 -5.279541 -26.638794 -21.359253 
190168401793347 1379439891117500262 -4.6798706 -27.778625 -21.11969 
190168464695835 1379439891181465105 -3.6590576 -28.318787 -20.639038 
190168527109995 1379439891244636492 -2.758789 -28.858948 -19.918823 
190168590989135 1379439891308601336 -2.0996094 -29.638672 -19.499207 
190168654715673 1379439891371772723 -1.1398315 -30.178833 -18.778992 
190168718106486 1379439891435737566 -0.35858154 -30.958557 -17.999268 
190168782596033 1379439891498908953 0.47912598 -31.799316 -17.399597 
190168844766031 1379439891562477068 1.3793945 -31.97937 -17.219543 
