#SysTm EventTmStmp Acc:x Acc:y Acc:z
190166898085121 1379439889392730736 -2.308258 4.0031586 9.010712 
190166907851641 1379439889455841087 -1.6167603 3.6925201 9.516541 
190166938402534 1379439889646972679 -0.49798584 3.0807648 9.404663 
190166997917260 1379439889710144066 -0.056427002 3.210495 9.059509 
190167059659972 1379439889774139427 -0.32302856 1.4454498 10.790039 
190167122959226 1379439889837487822 -1.063324 1.6227875 8.803619 
190167187448772 1379439889901452666 -1.3418274 2.0322113 8.362061 
190167251999360 1379439889964624053 -1.4191895 1.6680145 9.19162 
190167314016756 1379439890028588897 -0.97525024 1.8810577 9.912872 
190167377865374 1379439890091760283 -0.4777527 2.2262115 9.667694 
190167441469832 1379439890155694609 -0.4277649 2.0893402 11.038788 
190167504585961 1379439890218927031 -1.0930786 2.4571075 9.986664 
190167568861865 1379439890282830840 -1.1180725 2.7284698 8.984528 
190167630482497 1379439890344903594 -1.4525146 2.8546295 8.258514 
190167705013246 1379439890410028106 -1.704834 3.1866913 8.504883 
190167759705754 1379439890473168975 -1.3251648 3.365219 8.149017 
190167822821883 1379439890537133818 -1.3846741 3.390213 8.338257 
190167885876973 1379439890600318865 -2.4820251 2.7010956 9.034515 
190167949847673 1379439890664283709 -3.2032776 2.8010712 8.062134 
190168012963803 1379439890727455096 -3.186615 2.5404205 8.196625 
190168083740547 1379439890791419939 -2.808136 2.460678 8.708405 
190168144048803 1379439890854591326 -3.8245544 1.7180023 9.83432 
190168208294186 1379439890918556170 -3.712677 1.4418793 8.710785 
190168267076423 1379439890981727557 -2.936676 1.4085541 9.235657 
190168330619840 1379439891045722918 -2.7462463 1.6620636 9.676025 
190168394346376 1379439891108863787 -3.275879 2.7451324 10.227081 
190168458958005 1379439891172828631 -3.7043457 3.2450104 6.325653 
190168521494247 1379439891236000018 -3.4544067 4.692276 7.3623047 
190168585220784 1379439891299964861 -3.822174 3.4294891 8.339447 
190168648550558 1379439891363136248 -3.8174133 3.3461761 8.521545 
190168716305784 1379439891427101092 -3.6281738 3.7246552 8.108551 
190168775515307 1379439891490272478 -3.981659 3.806778 7.1099854 
190168842263360 1379439891553840594 -3.7221985 3.9317474 9.072601 
190168902541096 1379439891617378191 -4.336334 4.2983246 8.2846985 
190168966878042 1379439891681373553 -3.7674255 4.8493805 7.081421 
190169029963651 1379439891744544939 -4.4017944 4.0031586 9.224945 
190169093934351 1379439891808479266 -4.6017456 3.2307281 7.991913 
190169158332336 1379439891871681170 -3.737671 3.2819061 7.1171265 
190169225141432 1379439891935676531 -2.4641724 2.6963348 7.8990784 
190169288074439 1379439891998817400 -1.8738403 3.2116852 9.051178 
190169352167222 1379439892062782244 -2.442749 3.0926666 8.566772 
190169411315703 1379439892125923113 -1.6893616 2.3583221 7.7907715 
190169479956021 1379439892189918475 -1.7060242 1.715622 10.438934 
190169538585655 1379439892253302217 -2.4844055 1.6192169 11.17804 
190169606524005 1379439892317267061 -1.7214966 1.8858185 8.80719 
190169670067419 1379439892380407930 -1.2704163 1.8548737 9.268982 
190169733702396 1379439892444403291 -0.993103 1.7501373 10.074738 
190169792881398 1379439892507574678 -1.2501831 1.5989838 9.904541 
190169860789227 1379439892571509004 -1.2608948 1.7120514 9.792664 
190169922379338 1379439892634680391 -1.3941956 2.107193 8.994049 
190169986594201 1379439892698645235 -1.3822937 2.4904327 9.202332 
190170047726507 1379439892761938692 -1.8345642 2.3916473 9.242798 
190170111056281 1379439892825811983 -1.704834 2.3940277 9.274933 
190170281390478 1379439892888983370 -1.6322327 2.1833649 8.857178 
