#SysTm EventTmStmp Rot:x Rot:y Rot:z
272612130641282 1378817671216752632 0.0012903216 2.066239E-4 -0.6062827 
272612140316239 1378817671471100214 0.0011695843 1.4354679E-4 -0.60630625 
272612212893685 1378817671534271601 0.0012244956 2.6020213E-4 -0.60636693 
272612262184088 1378817671598236444 0.0012322147 2.4636602E-4 -0.6063509 
272612323041709 1378817671661438349 0.0012390877 2.6585904E-4 -0.60636246 
272612386829288 1378817671725443950 0.0012109738 3.228544E-4 -0.6064261 
272612450372702 1378817671788554302 0.0012883225 3.3908657E-4 -0.60639143 
272612516388268 1378817671852549663 0.0011325043 3.0210023E-4 -0.6064579 
272612575933515 1378817671915721050 0.0012634248 3.694249E-4 -0.6064314 
272612647381706 1378817671979685893 0.0011617828 3.7568607E-4 -0.60649943 
272612706072382 1378817672042826763 0.0012382646 4.6339977E-4 -0.6065232 
272612766533239 1378817672106791606 0.0011699783 4.366236E-4 -0.6065438 
272612831419551 1378817672169962993 0.0011581096 4.7714016E-4 -0.60658395 
272612898747493 1378817672233958354 0.001173134 5.260073E-4 -0.60661423 
272612958079097 1378817672297099223 0.0011748746 5.225034E-4 -0.60661036 
272613021073145 1378817672361094585 0.0011968327 5.35749E-4 -0.6066075 
272613084280836 1378817672424265971 0.0012143023 5.44466E-4 -0.60660374 
272613147915813 1378817672488230815 0.0011976189 5.204767E-4 -0.6065946 
272613213656694 1378817672551477833 0.0012100928 5.879604E-4 -0.6066416 
272613275063684 1378817672615412159 0.0012135296 5.3277536E-4 -0.60659474 
272613339736353 1378817672678553028 0.0011589805 6.0852733E-4 -0.6066899 
272613403188206 1378817672742578907 0.001227165 5.5474084E-4 -0.6066041 
272613465541328 1378817672805750294 0.0012488816 5.6075735E-4 -0.6065955 
272613530702322 1378817672869776173 0.0012332544 5.52141E-4 -0.6065982 
272613594581462 1378817672932886524 0.0012128919 5.25381E-4 -0.60658914 
272613657087184 1378817672996851368 0.0011924518 5.3029286E-4 -0.60660577 
272613721851415 1378817673060022755 0.0012275582 4.777107E-4 -0.6065414 
272613784784423 1378817673123987599 0.0012330579 4.0715464E-4 -0.60648084 
272613847992113 1378817673187158985 0.0012881502 3.4618654E-4 -0.6063973 
272613911260846 1378817673251123829 0.0012285305 3.5001893E-4 -0.60643727 
272613977093288 1378817673314295216 0.0012369842 3.390022E-4 -0.60642314 
272614038439236 1378817673378260060 0.0011779477 3.7958598E-4 -0.6064926 
272614102959303 1378817673441431446 0.0011695873 3.366262E-4 -0.6064629 
272614165037741 1378817673505396290 0.001139137 2.997284E-4 -0.6064518 
272614230748105 1378817673568537159 0.0010974434 2.5841108E-4 -0.6064441 
272614292429776 1378817673632502003 0.0011671915 2.4505038E-4 -0.6063901 
272614355912150 1378817673695703907 0.0011474291 2.6313527E-4 -0.606417 
272614421378348 1378817673759668751 0.0011647881 3.3614895E-4 -0.6064655 
272614484250315 1378817673822840138 0.0011892063 2.9280112E-4 -0.6064152 
272614548037895 1378817673886804981 0.0011590602 3.2313535E-4 -0.6064585 
272614611733912 1378817673949976368 0.0010586756 2.7927023E-4 -0.60648507 
272614674392235 1378817674013941212 0.0010101601 3.0491102E-4 -0.6065359 
272614738820740 1378817674077082081 0.0010115675 2.807377E-4 -0.6065154 
272614802455717 1378817674141077442 0.0010464486 2.819285E-4 -0.6064948 
272614873507146 1378817674204400180 0.0011216943 2.9815364E-4 -0.60646135 
272614941872779 1378817674268639682 0.0010957692 2.5422318E-4 -0.60644174 
272614999464721 1378817674331688998 0.001094257 1.9040759E-4 -0.6063909 
272615068196600 1378817674395714877 0.0010869722 1.7817914E-4 -0.6063855 
272615127497682 1378817674458855746 0.0011154844 1.5664854E-4 -0.60635036 
272615191041099 1378817674522881625 0.001174146 1.445334E-4 -0.6063042 
272615254798156 1378817674585961459 0.0011803079 1.7971652E-4 -0.60632896 
272615323407953 1378817674650017856 0.0011884868 2.4977906E-4 -0.60638076 
272615411306625 1378817674713097690 0.0012182469 2.361904E-4 -0.6063513 
272615466823184 1378817674776879428 0.0012108883 1.6888832E-4 -0.60630125 
272615509032858 1378817674840081332 0.0012036321 2.3844777E-4 -0.60636216 
272615574804261 1378817674904015659 0.0011001765 2.3720428E-4 -0.6064252 
272615639049644 1378817674967187045 0.0010285184 2.8473444E-4 -0.60650814 
272615699327379 1378817675031197092 0.0010086092 2.1600751E-4 -0.60646474 
