#SysTm EventTmStmp Light
272623053089014 1378817682378685763 32.0 
272623160429164 1378817682506005099 33.0 
272626109429621 1378817685430852343 32.0 
272626211947552 1378817685557713915 33.0 
272626975170506 1378817686320454092 32.0 
272627108330889 1378817686447987051 33.0 
272628882022327 1378817688227796646 32.0 
272629009475402 1378817688354841324 33.0 
272629391682026 1378817688736568829 32.0 
272629517853244 1378817688863491436 33.0 
272629772393149 1378817689117702862 32.0 
272629908605570 1378817689245205303 33.0 
272630280526830 1378817689626125713 32.0 
272630408132505 1378817689753261944 33.0 
272630668410241 1378817690007931133 32.0 
272630789148833 1378817690134670635 33.0 
272630916907112 1378817690262080410 32.0 
272631186005235 1378817690516352871 33.0 
272632823453731 1378817692169046818 32.0 
272632951089928 1378817692296305119 33.0 
272633586371480 1378817692932102264 32.0 
272633713885594 1378817693059269012 33.0 
272634095146086 1378817693440738739 32.0 
272634222568640 1378817693567888595 33.0 
272634486264658 1378817693822527267 32.0 
272634603768092 1378817693949388839 33.0 
272634857819671 1378817694203478194 32.0 
272634984998063 1378817694330614425 33.0 
272636129542546 1378817695475235965 32.0 
272636306621746 1378817695602158573 33.0 
272636511047201 1378817695856461551 32.0 
272642364366289 1378817701705807590 33.0 
272643256263132 1378817702595698708 32.0 
272643504241156 1378817702849665993 33.0 
272643642773126 1378817702977076881 32.0 
272643758262216 1378817703103968971 33.0 
272644032884526 1378817703358577126 32.0 
272644139736351 1378817703485300500 33.0 
272644267067343 1378817703612436730 32.0 
272645031968915 1378817704375193078 33.0 
272645159818755 1378817704502420861 32.0 
272645538607096 1378817704883799035 33.0 
272645919959148 1378817705265415325 32.0 
272646046862855 1378817705392582073 33.0 
272646174041248 1378817705519657268 32.0 
272646556827757 1378817705901506775 33.0 
272646684647077 1378817706028887146 32.0 
272669063740619 1378817728406729573 33.0 
272669189118308 1378817728534043043 32.0 
272669316296700 1378817728661240309 33.0 
272670082449607 1378817729424010000 32.0 
272670206301278 1378817729551146231 33.0 
272670461787315 1378817729805418692 32.0 
272670715045365 1378817730059813223 33.0 
272670968181334 1378817730313597403 32.0 
272671096305856 1378817730440977774 33.0 
272671350967843 1378817730695524893 32.0 
272671478390397 1378817730822539053 33.0 
272671604012249 1378817730949521124 32.0 
272672367845608 1378817731712674200 33.0 
272672497801354 1378817731839853169 32.0 
272672876498135 1378817732221261860 33.0 
272673003523923 1378817732348337056 32.0 
272673130854918 1378817732475503804 33.0 
272673512145929 1378817732856912495 32.0 
272673639263280 1378817732984048726 33.0 
272674274972115 1378817733619938931 32.0 
272674529389940 1378817733874241909 33.0 
272674656415730 1378817734001317105 32.0 
272674910925114 1378817734255665268 33.0 
272675037950904 1378817734382770981 32.0 
272679360917483 1378817738705837328 33.0 
272679488126396 1378817738833034593 32.0 
272679742544220 1378817739087198658 33.0 
272679869508968 1378817739214334889 32.0 
272680123865751 1378817739468668385 33.0 
272680378100453 1378817739722910328 32.0 
272680632487757 1378817739977213307 33.0 
272680759696668 1378817740104319020 32.0 
272680886783499 1378817740231485768 33.0 
272681277261144 1378817740612833424 32.0 
272681396748402 1378817740740243035 33.0 
272681648633034 1378817740994057732 32.0 
272681777276404 1378817741121773797 33.0 
272682031114339 1378817741375924187 32.0 
272682158170649 1378817741503060418 33.0 
272682285532163 1378817741630180949 32.0 
272682412557953 1378817741757286662 33.0 
272682794306770 1378817742138756389 32.0 
272682921363081 1378817742265892619 33.0 
272683175780904 1378817742520134563 32.0 
272683429679883 1378817742774407024 33.0 
272684447625860 1378817743791709236 32.0 
272684574438008 1378817743918875984 33.0 
272684701280676 1378817744046026926 32.0 
272684955912142 1378817744300268869 33.0 
272685210329966 1378817744554541330 32.0 
272685464473106 1378817744808813791 33.0 
272685718372083 1378817745063086252 32.0 
272685845550476 1378817745190314035 33.0 
272686099846217 1378817745444494943 32.0 
272686238744432 1378817745571600656 33.0 
272686607338969 1378817745952763635 32.0 
272686735432972 1378817746080357629 33.0 
272686988874144 1378817746334294397 32.0 
272687116907106 1378817746461766321 33.0 
272687371263889 1378817746716084144 32.0 
272687498411759 1378817746843189857 33.0 
272687753256869 1378817747097431800 32.0 
272688388507899 1378817747733204506 33.0 
272688515625249 1378817747860340736 32.0 
272688769798910 1378817748114552162 33.0 
272689024705062 1378817748369064786 32.0 
272689278390395 1378817748623184659 33.0 
272689409872160 1378817748750442960 32.0 
272689533204983 1378817748877640226 33.0 
272689914618078 1378817749259000231 32.0 
272690041613346 1378817749386166979 33.0 
272690677627386 1378817750021878649 32.0 
272690804225890 1378817750148953844 33.0 
272691184570770 1378817750529935290 32.0 
272691365953343 1378817750656334160 33.0 
272691566319589 1378817750911552666 32.0 
272691694260990 1378817751038994072 33.0 
272693352280217 1378817752691746846 32.0 
272693473079851 1378817752818608419 33.0 
272695380877805 1378817754725847394 32.0 
272695509277011 1378817754853258283 33.0 
272696270302496 1378817755616039165 32.0 
272696397450368 1378817755743175396 33.0 
272697287546506 1378817756633295129 32.0 
272697415060622 1378817756760431360 33.0 
272697677932589 1378817757015100549 32.0 
272697796168511 1378817757141870569 33.0 
272697923530025 1378817757268884729 32.0 
272698177551085 1378817757523218225 33.0 
272698438195065 1378817757777826379 32.0 
272698686173090 1378817758031940273 33.0 
272698813687204 1378817758159015469 32.0 
272698952280217 1378817758286456875 33.0 
272699067952427 1378817758413593105 32.0 
272699194917175 1378817758540424160 33.0 
272699321820885 1378817758667604440 32.0 
272699703264498 1378817759048982614 33.0 
272699830809133 1378817759176179879 32.0 
272700084860714 1378817759430574411 33.0 
272700212039105 1378817759557710641 32.0 
272700475124715 1378817759812257760 33.0 
272700720844232 1378817760066164010 32.0 
272700974773729 1378817760320613563 33.0 
272701101830040 1378817760447627723 32.0 
272701356125783 1378817760701961219 33.0 
272701864778308 1378817761210581301 32.0 
272702119074051 1378817761464823244 33.0 
272702387622806 1378817761719583986 32.0 
272702500639745 1378817761846384524 33.0 
272702628153861 1378817761973490236 32.0 
272702754935488 1378817762100626467 33.0 
272703146878109 1378817762482462404 32.0 
272703263526972 1378817762609171389 33.0 
272703645092668 1378817762990852916 32.0 
272703771965856 1378817763117714488 33.0 
272704026383679 1378817763372109019 32.0 
272704153409468 1378817763499123179 33.0 
272704416189875 1378817763753776811 32.0 
272704662458759 1378817764007835648 33.0 
272704916357736 1378817764262047074 32.0 
272705052936403 1378817764389518998 33.0 
272705170592439 1378817764516258500 32.0 
272705425040783 1378817764770683549 33.0 
272705725208644 1378817765024864457 32.0 
272705933937471 1378817765279257425 33.0 
272706188019571 1378817765533529886 32.0 
272706443291965 1378817765788168558 33.0 
272706570897641 1378817765915518412 32.0 
272706698137074 1378817766042638866 33.0 
272707332045208 1378817766677801220 32.0 
272707459772966 1378817766805029003 33.0 
272707840850335 1378817767186529247 32.0 
272707968211849 1378817767313543407 33.0 
272708349930145 1378817767695195059 32.0 
272708476894895 1378817767822209219 33.0 
272708609780595 1378817767949681143 32.0 
272708858307989 1378817768203648428 33.0 
272709112451128 1378817768458103994 32.0 
272709238469746 1378817768584003426 33.0 
272709875399396 1378817769221088387 32.0 
272710002242065 1378817769347949959 33.0 
272712036760606 1378817771382478698 32.0 
272712163725354 1378817771509431823 33.0 
272841729420441 1378817901073643216 34.0 
272841855866344 1378817901200718412 33.0 
272869342300034 1378817928664701985 34.0 
272869445825138 1378817928791547640 33.0 
272869700456605 1378817929045728548 34.0 
272869843414027 1378817929173353060 33.0 
272871353348409 1378817930698676683 34.0 
272871484708091 1378817930826209642 33.0 
