#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
4545320998460 1375075622087537175 -0.04379 -0.01692 -0.02602 
4545338425594 1375075622151379949 0.07904 -0.03081 0.02846 
4545350572703 1375075622214673406 0.0235 -0.01479 0.0103 
4545360980150 1375075622278546697 -0.01068 -0.00624 0.01884 
4545442774746 1375075622341809636 0.01175 -0.01158 0.0135 
4545456325792 1375075622405617676 0.00641 -0.00838 0.02525 
4545538486633 1375075622468941651 -0.01602 -0.00517 0.01457 
4545599283215 1375075622532753907 0.00641 -0.00838 0.01244 
4545612468015 1375075622596047364 0.00427 -0.00945 0.01137 
4545651839298 1375075622659920655 -0.01495 -0.00197 0.0135 
4545713978776 1375075622723214112 0.00107 -0.0009 -0.00679 
4545778407281 1375075622787362061 0.01816 0.00551 -0.02281 
4545893987930 1375075622850319825 0.01816 0.00124 -0.02174 
4545911720266 1375075622914223633 0.00961 0.00444 -0.02602 
4545967847232 1375075622977456055 -0.00427 0.00551 -0.02068 
4546031512728 1375075623041329346 0.01923 0.00337 -0.03029 
4546095056144 1375075623104622803 0.01602 0.00017 -0.03136 
4546158752160 1375075623168435059 0.00748 0.00124 -0.01961 
4546222204014 1375075623231728516 0.00641 0.00658 -0.02815 
4546286663042 1375075623295601807 0.00214 -0.0009 -0.02708 
4546349657090 1375075623358895264 0.01816 -0.0009 -0.01854 
4546413566750 1375075623422738038 0.00534 0.00017 -0.0132 
4546507844179 1375075623486031495 0 -0.0009 -0.01427 
4546540470458 1375075623549843751 0.02029 0.00444 -0.02815 
4546607187991 1375075623613137208 0.01923 0.00337 -0.02922 
4546668625501 1375075623677010499 0.00961 0.0023 -0.0164 
4546731192265 1375075623740303956 0 0.00124 -0.00999 
4546794491517 1375075623804177247 0.01068 -0.0009 -0.00893 
4546858065453 1375075623867440186 0.00854 -0.0041 -0.00679 
4546922860203 1375075623931282959 -0.00534 0.00124 -0.00145 
4546986128934 1375075623994545899 0.00854 -0.0041 0.00282 
4547050771084 1375075624058419190 -0.00107 -0.00197 -0.00145 
4547129452603 1375075624121712647 0.0032 -0.0041 0.00175 
4547176637099 1375075624186013184 0.00214 -0.00517 0.00603 
4547239631147 1375075624248818360 -0.0032 -0.0041 0.00816 
4547304547979 1375075624312988266 0.00107 0.01299 -0.00145 
