#SysTm EventTmStmp Rot:x Rot:y Rot:z
4545327468779 1375075622087537175 0.1826433 -0.45137078 -0.6652389 
4545343278334 1375075622151379949 0.18253623 -0.45240143 -0.66472244 
4545355181279 1375075622214673406 0.1829939 -0.454084 -0.6634133 
4545364703635 1375075622278546697 0.1821832 -0.45441896 -0.66370165 
4545447841128 1375075622341809636 0.1816968 -0.4546776 -0.6635481 
4545461331133 1375075622405617676 0.18111953 -0.45523524 -0.6632659 
4545543003648 1375075622468941651 0.1802292 -0.45531622 -0.663382 
4545603952832 1375075622532753907 0.17923905 -0.45557013 -0.6638562 
4545616283062 1375075622596047364 0.17920977 -0.45583 -0.66324574 
4545659225228 1375075622659920655 0.17830482 -0.45597425 -0.6636626 
4545718129546 1375075622723214112 0.17684193 -0.45579472 -0.66481274 
4545782466490 1375075622787362061 0.17694199 -0.45577544 -0.6653044 
4545898779629 1375075622850319825 0.17787816 -0.45598495 -0.66508216 
4545916450924 1375075622914223633 0.17972998 -0.45547286 -0.66396505 
4545971845401 1375075622977456055 0.17953782 -0.4550269 -0.66468793 
4546037433680 1375075623041329346 0.18081519 -0.45457944 -0.6640199 
4546098230262 1375075623104622803 0.1834079 -0.45404428 -0.6622757 
4546161254830 1375075623168435059 0.18468109 -0.4537731 -0.6613232 
4546224645644 1375075623231728516 0.18589772 -0.4531648 -0.6609185 
4546290417048 1375075623295601807 0.1871461 -0.4524169 -0.66061085 
4546353716299 1375075623358895264 0.18862356 -0.45210359 -0.6595252 
4546417381797 1375075623422738038 0.1894275 -0.45192274 -0.6589523 
4546511964430 1375075623486031495 0.1892091 -0.45172292 -0.65943927 
4546543644577 1375075623549843751 0.19039494 -0.4513834 -0.65882015 
4546612010210 1375075623613137208 0.19274205 -0.45087656 -0.65728664 
4546672867832 1375075623677010499 0.19469017 -0.45051083 -0.65596455 
4546735190434 1375075623740303956 0.19478168 -0.4502134 -0.6563243 
4546798459165 1375075623804177247 0.1951706 -0.4500437 -0.65625 
4546862063622 1375075623867440186 0.19638151 -0.45003873 -0.6550559 
4546927865544 1375075623931282959 0.19587871 -0.44995964 -0.65564865 
4546990371266 1375075623994545899 0.19589905 -0.4500983 -0.65539736 
4547054586130 1375075624058419190 0.1959584 -0.4500239 -0.65532756 
4547132870885 1375075624121712647 0.19589728 -0.45011362 -0.65523183 
4547180177462 1375075624186013184 0.19600992 -0.4501896 -0.6549569 
4547243537755 1375075624249023422 0.19515665 -0.45024875 -0.65575814 
4547308485107 1375075624312988266 0.1958905 -0.45038676 -0.6548516 
