#SysTm EventTmStmp Acc:x Acc:y Acc:z
4545317366535 1375075622086652166 2.5583801 8.037628 5.6795654 
4545337296340 1375075622150189763 2.8023682 8.017395 5.0261536 
4545349321367 1375075622213788396 2.7012024 8.069763 5.0273438 
4545359759335 1375075622277356511 2.6964417 7.98645 5.3641663 
4545441370809 1375075622340924627 2.717865 8.043579 5.2058716 
4545454311447 1375075622404458008 2.807129 7.9888306 5.176117 
4545536869053 1375075622468056641 2.7773743 7.9685974 5.3237 
4545597879278 1375075622531594239 2.7928467 7.98526 5.220154 
4545611094599 1375075622595162354 2.808319 8.010254 5.158264 
4545648756740 1375075622658760987 2.8035583 7.9364624 5.2439575 
4545712239114 1375075622722329102 2.820221 7.947174 5.2820435 
4545776362416 1375075622786202393 2.7738037 8.003113 5.2320557 
4545892156708 1375075622849434815 2.7666626 8.015015 5.152313 
4545907569496 1375075622913033448 2.7261963 8.037628 5.2058716 
4545966107571 1375075622976571045 2.7809448 7.9769287 5.279663 
4546030200352 1375075623040169678 2.7476196 8.045959 5.2177734 
4546093926890 1375075623103737793 2.6845398 8.070953 5.1784973 
4546157653427 1375075623167275391 2.744049 8.036438 5.1868286 
4546220616955 1375075623230843506 2.6619263 8.057861 5.2261047 
4546285198064 1375075623294411622 2.6428833 8.0780945 5.252289 
4546348344714 1375075623358010254 2.6714478 8.080475 5.1808777 
4546412040732 1375075623421547852 2.6631165 8.032867 5.188019 
4546506653885 1375075623485146485 2.6750183 8.055481 5.2499084 
4546538608714 1375075623548684083 2.6297913 8.069763 5.1915894 
4546604502198 1375075623612252198 2.5952759 8.099518 5.1737366 
4546667221564 1375075623675820313 2.5845642 8.109039 5.1404114 
4546729574686 1375075623739418946 2.5881348 8.068573 5.221344 
4546793148620 1375075623802987061 2.577423 8.092377 5.1856384 
4546856692037 1375075623866555176 2.589325 8.135223 5.120178 
4546921090022 1375075623930092774 2.5952759 8.081665 5.220154 
4546983809386 1375075623993660889 2.6071777 8.092377 5.13089 
4547048695699 1375075624057229004 2.577423 8.11142 5.19516 
4547128170747 1375075624120827637 2.608368 8.119751 5.164215 
4547174805877 1375075624184853516 2.5845642 8.122131 5.158264 
4547238074608 1375075624247933350 2.577423 8.091187 5.2189636 
4547302625195 1375075624311828598 2.6143188 8.236389 4.61792 
