2  4,1,2,1,76,-4.880769,2.330190,0.053906
2  4,2,2,2,73,-5.504722,3.887165,0.165441
2  4,3,3,2,64,-4.235778,1.154809,0.085227
3  6,1,1,2,252,-8.288024,8.915053,0.341987
3  6,2,3,1,180,-5.328433,3.402240,0.845342
3  6,3,3,2,163,-7.309406,6.883561,0.594421
3  6,4,3,3,124,-8.663432,10.131158,0.093225
3  6,5,3,4,54,-2.689045,0.406021,0.902761
4  6,1,1,1,44,-2.720868,0.327999,0.222021
4  6,2,1,2,91,-1.013488,0.037611,0.075030
4  7,1,1,2,100,-8.065731,8.251570,0.023399
4  8,1,1,1,126,-8.489803,9.556555,0.064262
4  8,2,1,3,12,-8.932891,11.184103,0.019988
4  8,3,1,4,176,-8.092300,8.380483,0.124703
6  7,1,4,1,24,-4.971317,2.522326,0.624329
6  7,2,4,2,22,-1.696683,0.132614,0.546649
6  7,3,4,3,47,-8.029449,8.153270,0.006347
6  7,4,4,4,49,-5.886009,4.765286,0.221844
6  7,5,4,5,47,-8.114280,8.380285,0.005025
6  8,1,2,1,300,-8.283778,8.943441,0.637531
1  4  6,1,3,2,117,-8.039554,8.226279,0.075382
1  4  6,2,3,3,114,-8.551815,9.778620,0.262308
1  4  6,3,3,4,72,-8.250084,8.836385,0.063586
2  3  4,1,3,1,66,-4.788213,2.117303,0.049795
2  3  4,2,3,2,240,-8.308699,8.976822,0.321246
2  3  5,1,1,1,9,-4.913934,2.407356,0.000695
2  3  5,2,1,2,227,-8.320822,9.013136,0.301588
2  3  6,1,4,1,107,-3.881445,0.985331,0.694275
2  4  6,1,1,1,60,-4.220308,1.135663,0.081162
2  4  6,2,3,1,73,-5.504722,3.887165,0.165441
2  4  6,3,3,2,76,-4.880769,2.330190,0.053906
3  4  5,1,2,1,30,-4.815207,2.202225,0.153416
3  4  5,2,2,2,232,-8.317453,9.003128,0.309259
3  4  5,3,3,1,69,-0.877234,0.024772,0.000198
3  4  5,4,3,2,6,-1.116749,0.047014,0.004823
3  4  6,1,1,1,121,-4.416007,1.539476,0.589307
3  4  6,2,1,2,29,-8.320216,9.040069,0.762165
3  4  6,3,1,3,62,-6.206965,5.282589,0.288709
3  4  6,4,5,1,238,-8.285449,8.905837,0.317723
3  4  6,5,5,2,38,-4.788398,2.127451,0.016745
4  6  8,1,1,1,11,-8.931891,11.186743,0.021710
4  6  8,2,1,2,120,-8.487712,9.550906,0.065952
4  6  8,3,1,3,173,-8.095607,8.389282,0.121045
