#SysTm EventTmStmp Light
21946166969902 1374856254423803594 72.0 
21946458897265 1374856254574804571 74.0 
21946664421451 1374856254726282041 77.0 
21946948596638 1374856254877496640 76.0 
21947178781287 1374856255028406064 77.0 
21947636037505 1374856255330530087 74.0 
21947915115790 1374856255481714170 73.0 
21948245834544 1374856255632684629 76.0 
21948596330500 1374856255783624570 78.0 
21948960438542 1374856255934778134 79.0 
21949261949302 1374856256085962216 82.0 
21949509713683 1374856256237109775 89.0 
21949803258625 1374856256388049716 93.0 
21950057920611 1374856256539233798 97.0 
21950408141884 1374856256690448398 98.0 
21950854349728 1374856256841388339 95.0 
21951773226578 1374856257143494114 93.0 
21952064421450 1374856257294708714 94.0 
21952373806465 1374856257445618138 95.0 
21952684809059 1374856257596588597 99.0 
21953137914507 1374856257898926243 94.0 
21953413452428 1374856258049896702 92.0 
21953724882308 1374856258200836643 90.0 
21954057493326 1374856258351990208 86.0 
21954524943349 1374856258503113255 83.0 
21954934770908 1374856258654291367 80.0 
21955306203840 1374856258805231309 77.0 
21956909591601 1374856259107599473 79.0 
21957728483712 1374856259258569932 84.0 
21958560285939 1374856259409491651 86.0 
21959417755800 1374856259560675733 90.0 
21960237563521 1374856259711859815 97.0 
21961025813179 1374856259862799756 107.0 
21961552808448 1374856260013770215 116.0 
21962562727568 1374856260266089551 124.0 
21963366267932 1374856260416602246 118.0 
21964146918016 1374856260567755811 112.0 
21965151801275 1374856260718970410 105.0 
21966728270067 1374856260971106641 84.0 
21969451175606 1374856261423889929 83.0 
