#SysTm EventTmStmp La:x La:y La:z
282135778343660 1378828619127967480 3.773719E-4 0.014071882 -1.9836426E-4 
282135784905541 1378828619191108349 -0.0029655248 -0.0065197945 -0.0044460297 
282135801081338 1378828619699653271 0.011571929 -0.0031845868 0.0052223206 
282135865326721 1378828619763587597 -0.0020517558 0.009528995 -0.016638756 
282135931983215 1378828619826820019 -0.013822988 -0.0031980276 0.008550644 
282135992718755 1378828619890754345 0.016291536 0.0027121305 -8.7833405E-4 
282136057208302 1378828619953925731 0.018386707 0.0036922991 0.00881958 
282136120965361 1378828620017890575 -0.02045136 0.032978922 -0.0038080215 
282136184600336 1378828620081061962 0.015769273 0.014016777 0.026456833 
282136249395088 1378828620145026806 0.020903885 0.025292367 -0.022137642 
282136361282771 1378828620208228710 -0.01577574 0.018650115 0.0036268234 
282136374376011 1378828620272163036 -0.0423062 -0.010538518 -0.043668747 
282136438712957 1378828620335364940 0.0031460375 -0.004991114 0.0067396164 
282136502805738 1378828620399299267 -0.016885683 -0.0021594465 0.01564598 
282136564823135 1378828620462501171 -0.018542156 -0.020471841 -0.011574745 
282136636790173 1378828620526435497 -0.014993638 -0.010932028 0.0077695847 
282136691299557 1378828620589844921 0.009839505 -0.0040124655 0.014447212 
282136752248742 1378828620651795605 0.007616952 0.0067964494 -0.014757156 
282136819027316 1378828620716981152 -0.013823584 0.022892982 -0.013199806 
282136882936976 1378828620780945996 0.0065923333 -0.006263137 0.01484108 
282136994855181 1378828620844117382 -0.020560712 -0.02347362 -0.044243813 
282137026504807 1378828620908082226 0.01742594 -0.00111714 -0.0022668839 
282137070728827 1378828620971253613 -0.010592118 -0.0048933625 -0.02546215 
282137134455364 1378828621035187939 0.0151839405 -0.008948624 -0.0036115646 
282137201172898 1378828621098389843 -0.008163497 0.0024399161 0.009534836 
282137265387762 1378828621162324169 0.023280099 -0.0051597655 -0.001083374 
282137326001220 1378828621225526074 0.020764455 0.0039137006 0.01286602 
282137390887533 1378828621289460400 7.5522065E-4 0.0024915934 0.01897335 
282137453149092 1378828621352645442 0.010708094 0.012396783 -0.0032634735 
282137561099650 1378828621416610285 -0.0069033504 0.010984868 -0.027442932 
282137580266443 1378828621479781672 0.013958707 -0.010346979 0.0020666122 
282137644328704 1378828621543777033 -0.0018588603 -0.0019263327 -0.027998924 
282137707841600 1378828621606948420 0.0016947091 0.0040706396 0.017568588 
282137772331146 1378828621670913264 0.008530259 -9.1323256E-4 0.0029478073 
282137835813521 1378828621734115168 -0.0068321675 0.0028462112 0.0037136078 
282137899784222 1378828621798080012 -0.008746639 0.004261762 0.0065193176 
282137962259424 1378828621859969660 -0.005444601 -0.002696067 0.009038925 
282138027267817 1378828621925216242 0.0016318858 0.015285403 6.3705444E-4 
282138090841752 1378828621988357112 0.0046473444 0.0014512241 0.0016317368 
282138193268122 1378828622052321955 -0.0020273328 -0.012503058 0.027051926 
282138215578515 1378828622115462824 0.011732921 -0.0011436343 0.0029201508 
282138280892111 1378828622179458186 -0.0010596365 0.008268893 0.00902462 
282138344466046 1378828622242599055 -0.008827403 0.011359841 0.016616821 
282138414266138 1378828622306869074 -0.0036228 -0.0068799257 -0.004302025 
282138481258355 1378828622369948908 0.0067949444 0.007392466 0.0014925003 
282138545015414 1378828622433974787 0.0112032145 -0.004156381 0.0024108887 
282138603645048 1378828622496932551 0.0060254037 0.004691452 -0.009568214 
282138667890432 1378828622560866877 -0.009023383 -8.350313E-4 -3.6239624E-5 
282138743123150 1378828622624221369 -0.09222664 0.022372961 0.025550842 
282138851439952 1378828622688247248 0.20404303 -0.011905968 4.825592E-4 
282138858520678 1378828622751174494 0.008952439 -0.008243233 -0.00484848 
282138914769724 1378828622815139338 -0.009895876 -0.017105013 0.014863014 
282138978130017 1378828622878310725 -0.011718258 0.008543372 -0.01231575 
282139044481307 1378828622942306086 -0.0052432865 -0.010714114 0.0038700104 
282139113335266 1378828623005654505 -0.011622041 -0.008254379 0.016280174 
282139179167710 1378828623069070033 -0.003752455 0.007035345 0.0039482117 
282139240818861 1378828623132790736 0.0026462078 -0.0014744103 -0.016709328 
282139304392797 1378828623196755580 0.006340027 -0.008615762 0.0063581467 
282139366837479 1378828623260049037 -0.019154817 9.833574E-4 -0.0038967133 
282139441642913 1378828623324135951 -0.017355978 0.010593563 0.022135735 
282139513396307 1378828623387063197 -0.009661712 -0.006351292 -0.022762299 
282139550661681 1378828623450967005 0.004025109 0.008002132 0.0030584335 
282139613899893 1378828623514199427 -0.0023851022 0.0052652955 0.008036613 
