#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
279296323493369 1378824524215723118 0.00017 0.00128 -0.00107 
279296339272401 1378824524278894505 0.00124 -0.00299 0.0032 
279296415054485 1378824524533211103 0.0023 -0.00192 0 
279296443835196 1378824524597145429 0.00017 0.00128 0.0032 
279296507103927 1378824524660347334 -0.00304 0.00342 -0.00214 
279296614291477 1378824524724312177 0.0023 -0.00299 -0.00534 
279296634038157 1378824524787483564 0.00337 -0.00192 0 
279296697978337 1378824524851448408 0.00444 -0.00192 -0.00641 
279296761063947 1378824524914619794 0.00551 -0.00299 -0.00641 
279296825095688 1378824524978584638 0.0023 -0.00192 0 
279296888333898 1378824525041756025 0.00017 0.00128 0.00214 
279296952304599 1378824525105690351 0.01619 -0.01688 -0.00107 
279297015512290 1378824525168892255 0.02687 -0.03183 -0.00107 
279297079513511 1378824525232796064 0.00124 -0.00299 -0.00107 
279297149161001 1378824525296028486 -0.0041 0.00342 -0.00214 
279297206417220 1378824525359932294 0.00124 -0.00192 0.00107 
279297269899594 1378824525423164716 -0.0009 0.00128 -0.00107 
279297335701518 1378824525487099043 0.0023 -0.00299 -0.00107 
279297397261108 1378824525550300947 -0.00304 0.00235 -0.00107 
279297460957126 1378824525614235273 0.00017 -0.00085 -0.00107 
279297524195337 1378824525677406660 -0.00731 0.00876 -0.00107 
279297588227077 1378824525741402021 -0.00197 0.00235 -0.00107 
279297651312687 1378824525804542890 -0.00197 0.00128 -0.00107 
279297746047922 1378824525868477216 -0.0009 0.00128 0.00107 
279297778399519 1378824525931709638 -0.0009 0.00128 0.00107 
279297842248137 1378824525995795268 -0.00197 0.00235 -0.00107 
279297905761032 1378824526058997173 -0.00624 0.00769 0 
279297969640170 1378824526122931499 -0.00838 0.00983 -0.00107 
279298032817341 1378824526186133403 0.00017 -0.00192 -0.00107 
279298096727002 1378824526250067729 0.00017 -0.00085 0 
279298159934692 1378824526313300151 0.0023 -0.00299 0 
279298223874873 1378824526377234477 -0.0009 0.00021 0 
279298292179466 1378824526440375347 0.0023 -0.00299 -0.00214 
279298350778580 1378824526504370708 -0.0009 0.00021 0 
279298414047313 1378824526567542095 -0.0009 0.00128 -0.00107 
279298478018013 1378824526631506938 0.00017 -0.00085 0 
279298541225704 1378824526694678325 0.0023 -0.00192 0 
279298605318486 1378824526758643169 -0.0009 0.00128 0.00107 
279298668587217 1378824526821920776 0.00017 0.00021 -0.00107 
279298733137806 1378824526886526489 -0.00197 0.00235 0 
279298798359841 1378824526949057007 -0.00197 0.00235 -0.00107 
279298878842063 1378824527012960815 -0.00197 0.00235 -0.00107 
279298922821920 1378824527076162719 0.00017 -0.00085 0 
279298986640018 1378824527140127563 -0.00197 0.00128 0 
279299049969791 1378824527203298950 -0.00304 0.00235 0.00214 
279299113971011 1378824527267263794 -0.0009 0.00128 -0.00107 
279299177422866 1378824527330435180 -0.0009 0.00021 0 
279299242370218 1378824527394674682 -0.0009 0.00128 0 
279299306035714 1378824527457723999 -0.00517 0.00555 0.0032 
279299369914854 1378824527521810913 -0.0009 0.00128 0 
279299435533654 1378824527584890747 -0.0009 0.00021 0 
279299514642459 1378824527648641967 -0.00197 0.00235 0.00107 
279299558378154 1378824527711843872 -0.00197 0.00128 -0.00107 
279299622379374 1378824527775808716 -0.00304 0.00342 0.00107 
279299687296206 1378824527838980102 -0.00517 0.00662 0.00427 
279299754715708 1378824527902975464 -0.00624 0.00662 0 
279299812704416 1378824527966116333 -0.00838 0.00769 0 
279299876705638 1378824528030081176 -0.0041 0.00449 0.00214 
279299939852287 1378824528093252563 -0.0041 0.00449 -0.00214 
279300004250273 1378824528157186889 -0.00197 0.00235 -0.00107 
279300109026711 1378824528220388794 0.00017 0.00021 0 
279300131001379 1378824528284353637 0.00337 -0.00192 0.00107 
279300194117510 1378824528347525024 0.00337 -0.00299 0.00214 
279300258179771 1378824528411489868 0.0023 -0.00192 -0.00107 
279300321295901 1378824528474782063 0.00124 -0.00085 0.00107 
279300385205561 1378824528538746907 0.00017 0.00021 0.00107 
279300451465288 1378824528602101399 -0.0009 0.00021 0.00107 
279300512963840 1378824528665944172 -0.00304 0.00235 0 
