#SysTm EventTmStmp Acc:x Acc:y Acc:z
275876985760693 1378820936056874735 0.004272461 0.025558472 9.686737 
275876991010197 1378820936120107156 0.004272461 0.018417358 9.686737 
275877059894677 1378820936374318582 0.010223389 0.026748657 9.702209 
275877095878195 1378820936438283426 0.007843018 0.030319214 9.685547 
275877159024848 1378820936501485330 0.010223389 0.03627014 9.696259 
275877227024236 1378820936565450174 7.019043E-4 0.027938843 9.698639 
275877294443738 1378820936628591043 0.0054626465 0.030319214 9.670074 
275877350265500 1378820936692586405 0.006652832 0.0231781 9.681976 
275877421988374 1378820936755727274 -4.8828125E-4 0.029129028 9.679596 
275877536012485 1378820936819843044 -0.006439209 0.03388977 9.685547 
275877551608395 1378820936883014431 0.010223389 0.0231781 9.678406 
275877604042395 1378820936947040310 0.010223389 0.017227173 9.691498 
275877666090312 1378820937010150662 -0.0028686523 0.0231781 9.668884 
275877729877890 1378820937074146023 0.010223389 0.01008606 9.693878 
275877793268704 1378820937137317410 0.0018920898 0.025558472 9.671265 
275877857788771 1378820937201221218 0.0054626465 0.029129028 9.690308 
275877923773817 1378820937264453640 -0.010009766 0.032699585 9.695068 
275877987775037 1378820937328418484 -0.0028686523 0.035079956 9.680786 
275878054645174 1378820937391620388 -0.00881958 0.03388977 9.684357 
275878136195608 1378820937455554714 0.018554688 0.024368286 9.674835 
275878174864919 1378820937518695583 -0.013580322 0.0231781 9.677216 
275878239049262 1378820937582690945 0.018554688 0.026748657 9.671265 
275878303325166 1378820937645968435 -0.0028686523 0.038650513 9.681976 
275878366014010 1378820937709933278 0.006652832 0.032699585 9.685547 
275878459681034 1378820937773074147 0.004272461 0.019607544 9.689117 
275878496610684 1378820937837038991 -0.0016784668 0.030319214 9.687927 
275878559665774 1378820937900240895 0.020935059 0.025558472 9.687927 
275878626261226 1378820937964236257 -0.012390137 0.030319214 9.709351 
275878700975098 1378820938027407644 0.013793945 0.017227173 9.697449 
275878755423442 1378820938091382784 -4.8828125E-4 0.008895874 9.676025 
275878810543234 1378820938154523653 0.004272461 0.017227173 9.678406 
275878874300292 1378820938218488497 7.019043E-4 0.03627014 9.693878 
275878937507983 1378820938281659884 0.01260376 0.014846802 9.687927 
275879001600766 1378820938345655245 7.019043E-4 0.0315094 9.685547 
275879065754588 1378820938408796114 0.0030822754 0.026748657 9.686737 
275879129786329 1378820938472760958 -0.006439209 0.027938843 9.692688 
275879192261532 1378820938535932345 0.0018920898 0.019607544 9.684357 
275879322888726 1378820938599988741 -0.006439209 0.030319214 9.687927 
275879333174091 1378820938663068575 0.007843018 0.021987915 9.696259 
275879386523701 1378820938727033419 -0.014770508 0.029129028 9.7034 
275879450708044 1378820938790204806 0.0030822754 0.013656616 9.693878 
275879510680575 1378820938854169649 0.009033203 0.0231781 9.699829 
275879576696142 1378820938917386114 -0.010009766 0.038650513 9.689117 
275879641307769 1378820938981350958 -0.014770508 0.021987915 9.693878 
275879701616026 1378820939044491827 0.004272461 0.021987915 9.693878 
275879765373083 1378820939108487188 -0.015960693 0.026748657 9.6831665 
275879837889489 1378820939171902716 -0.017150879 0.026748657 9.678406 
275879897709418 1378820939235959112 -0.0028686523 0.019607544 9.698639 
275879971690800 1378820939298794806 -0.014770508 0.021987915 9.681976 
275880019485703 1378820939362759649 -0.010009766 0.027938843 9.684357 
275880081960906 1378820939425931036 -0.024291992 0.018417358 9.674835 
275880145809524 1378820939489895880 -0.015960693 0.019607544 9.691498 
275880226230706 1378820939553067267 0.0018920898 0.019607544 9.685547 
275880277413370 1378820939617032110 -0.0052490234 0.032699585 9.698639 
275880336867056 1378820939680203497 -0.015960693 0.029129028 9.677216 
275880401631285 1378820939744168341 -0.018341064 0.016036987 9.680786 
275880481075816 1378820939807461798 -0.00881958 0.021987915 9.702209 
275880533753978 1378820939871304571 -0.0076293945 0.02079773 9.674835 
275880604896966 1378820939934506476 -4.8828125E-4 0.025558472 9.661743 
275880657697209 1378820939998410284 -0.013580322 0.014846802 9.6831665 
275880718035985 1378820940061612188 -0.017150879 0.024368286 9.679596 
