4,1,5,1,469,11.899966,-24.477526,0.763753
4,1,5,1,469,11.899966,-24.477526,0.763753
4,1,5,1,469,11.899966,-24.477526,0.763753
10,1,1,1,113,-3.558979,1.219050,0.224186
10,2,1,2,247,-0.945738,0.052867,0.075474
3  4,1,1,1,247,-0.945738,0.052867,0.075474
3  4,2,1,2,100,-3.544350,1.222726,0.247223
3  6,1,3,1,114,-3.549912,1.209389,0.222068
3  6,2,3,2,247,-0.945738,0.052867,0.075474
4  6,1,2,1,575,11.987446,-24.482505,0.898633
4  6,2,2,2,1,-311.966704,1144.403178,0.000000
2  3  4,1,1,1,247,-0.945738,0.052867,0.075474
2  3  4,2,1,2,100,-3.544350,1.222726,0.247223
3  4  6,1,1,1,247,-0.945738,0.052867,0.075474
3  4  6,2,1,2,100,-3.544350,1.222726,0.247223
4,1,5,1,469,11.899966,-24.477526,0.763753
10,1,1,1,113,-3.558979,1.219050,0.224186
10,2,1,2,247,-0.945738,0.052867,0.075474
3  4,1,1,1,247,-0.945738,0.052867,0.075474
3  4,2,1,2,100,-3.544350,1.222726,0.247223
3  6,1,3,1,114,-3.549912,1.209389,0.222068
3  6,2,3,2,247,-0.945738,0.052867,0.075474
4  6,1,2,1,575,11.987446,-24.482505,0.898633
4  6,2,2,2,1,-311.966704,1144.403178,0.000000
2  3  4,1,1,1,247,-0.945738,0.052867,0.075474
2  3  4,2,1,2,100,-3.544350,1.222726,0.247223
3  4  6,1,1,1,247,-0.945738,0.052867,0.075474
3  4  6,2,1,2,100,-3.544350,1.222726,0.247223
23,1,1,1,397,-5.406717,-6.669208,41.261345
23,2,1,2,202,7.739845,-22.654135,20.492764
23,3,2,1,66,5.812403,-20.780144,8.100991
23,4,2,2,33,-3.610668,1.201194,0.069529
23,5,2,3,58,-6.117964,-12.426602,16.287248
23,6,3,1,2361,-0.252768,1.557263,4770.829369
1  4,1,3,1,511,-3.505680,0.803261,119.647625
1  4,2,3,2,684,11.139726,-24.782183,4.635927
1  4,3,3,3,59,-38.752143,142.083071,1774.345920
3  4,1,1,1,247,-0.945738,0.052867,0.075474
3  4,2,1,2,100,-3.544350,1.222726,0.247223
3  4,3,2,2,1307,-3.273590,5.159535,7308.896304
3  6,1,1,1,247,-0.945738,0.052867,0.075474
3  6,2,1,2,114,-3.549912,1.209389,0.222068
3  6,3,2,1,2453,-0.254613,-1.311925,4363.427318
4  6,1,1,1,7,-5.438505,-5.419281,0.000098
4  6,2,1,2,4,-5.329685,-5.252608,0.000106
4  6,3,4,2,269,9.904366,-24.720089,11.480352
4  6,4,5,1,469,-4.888251,-2.987176,14.387888
4  6,5,5,2,559,11.959202,-24.498471,0.907553
2  3  4,1,3,1,247,-0.945738,0.052867,0.075474
3  4  6,1,1,1,57,-203.662352,747.075784,38579.866922
3  4  6,2,1,2,307,0.630205,-10.581265,1817.821332
3  4  6,3,2,1,4,-5.329685,-5.252608,0.000106
3  4  6,4,2,2,7,-5.438505,-5.419281,0.000098
3  4  6,5,3,1,101,-3.546391,1.222909,0.245196
3  4  6,6,3,2,247,-0.945738,0.052867,0.075474
3  4  6,7,4,2,1197,-3.279388,6.213556,7552.933001
3  4  6,8,5,1,504,-5.312737,-0.915621,126.864498
3  4  6,9,5,2,141,8.046043,-26.302525,4.777482
3  4  6,10,5,3,575,11.958528,-24.327622,0.463980
3  4  6,11,5,4,59,-38.752143,142.083071,1774.345920
1  4,1,1,1,792,-6.621465,18.635750,12478.697547
1  4,2,3,1,534,11.965070,-24.326061,0.907565
1  4,3,3,2,59,-38.752143,142.083071,1774.345920
1  4,4,3,3,511,-3.505680,0.803261,119.647625
1  4,5,3,4,150,8.201503,-26.405975,3.473350
3  4,1,2,2,1291,-3.304465,5.327541,7395.307073
3  4,2,3,1,100,-3.544350,1.222726,0.247223
3  4,3,3,2,247,-0.945738,0.052867,0.075474
3  6,1,1,1,2453,-0.254613,-1.311925,4363.427318
3  6,2,3,1,114,-3.549912,1.209389,0.222068
3  6,3,3,2,247,-0.945738,0.052867,0.075474
4  6,1,3,1,51,-39.275103,144.001610,1989.815484
4  6,2,3,2,122,8.032830,-26.224772,5.390297
4  6,3,3,3,543,11.971682,-24.346324,0.457515
4  6,4,3,4,827,-3.822923,-0.345736,81.249645
4  6,5,4,1,1228,-3.131907,5.833188,7434.627481
2  3  4,1,1,1,64,-37.125866,136.116879,2087.915673
2  3  4,2,1,2,868,3.897712,-14.930493,248.449950
2  3  4,3,4,1,100,-3.544350,1.222726,0.247223
2  3  4,4,4,2,247,-0.945738,0.052867,0.075474
3  4  6,1,1,1,247,-0.945738,0.052867,0.075474
3  4  6,2,1,2,100,-3.544350,1.222726,0.247223
3  4  6,3,2,1,59,-38.752143,142.083071,1774.345920
3  4  6,4,2,2,566,-5.267814,-1.209747,114.092137
3  4  6,5,2,3,737,11.206743,-24.702943,4.281910
3  4  6,6,4,1,1144,-3.362250,6.934346,7951.298001
1  4,1,1,1,792,-6.621465,18.635750,12478.697547
1  4,2,3,1,534,11.965070,-24.326061,0.907565
1  4,3,3,2,59,-38.752143,142.083071,1774.345920
1  4,4,3,3,511,-3.505680,0.803261,119.647625
1  4,5,3,4,150,8.201503,-26.405975,3.473350
3  4,1,2,1,247,-0.945738,0.052867,0.075474
3  4,2,2,2,100,-3.544350,1.222726,0.247223
3  4,3,3,2,1307,-3.273590,5.159535,7308.896304
3  6,1,1,1,114,-3.549912,1.209389,0.222068
3  6,2,1,2,247,-0.945738,0.052867,0.075474
3  6,3,3,2,2453,-0.254613,-1.311925,4363.427318
4  6,1,1,2,1242,-3.081401,5.635645,7356.313777
4  6,2,3,1,141,8.075243,-26.399799,3.377283
4  6,3,3,2,567,11.905855,-24.260031,1.903044
4  6,4,3,3,895,-6.147333,9.057211,1515.981168
2  3  4,1,2,1,796,-6.868699,21.021475,12302.614551
3  4  6,1,1,1,399,4.701322,-15.902296,304.656318
3  4  6,2,1,2,64,-37.125866,136.116879,2087.915673
3  4  6,3,2,1,591,11.940990,-24.523120,1.140010
3  4  6,4,2,2,1,-311.966704,1144.403178,0.000000
3  4  6,5,2,3,528,-4.901363,-2.859263,15.968584
3  4  6,6,3,1,100,-3.544350,1.222726,0.247223
3  4  6,7,3,2,247,-0.945738,0.052867,0.075474
3  4  6,8,4,2,1213,-3.884226,6.571125,7825.151049
3  4,1,2,1,100,-3.544350,1.222726,0.247223
3  4,2,2,2,247,-0.945738,0.052867,0.075474
2  3  4,1,2,1,100,-3.544350,1.222726,0.247223
2  3  4,2,2,2,247,-0.945738,0.052867,0.075474
3  4  6,1,3,1,232,-0.950326,0.055029,0.079930
3  4  6,2,3,2,99,-3.541785,1.221398,0.248886
