#SysTm EventTmStmp Mag:x Mag:y Mag:z
195077943505191 1378670904757246053 -24.479675 8.21991 -24.119568 
195078033814973 1378670905265790975 -24.179077 8.999634 -24.719238 
195078087774991 1378670905329023397 -24.479675 8.999634 -24.899292 
195078145580575 1378670905392957723 -24.778748 8.938599 -25.079346 
195078196152833 1378670905456159628 -25.559998 8.459473 -24.719238 
195078249105678 1378670905520093954 -26.278687 7.739258 -24.058533 
195078298029835 1378670905583295858 -27.23999 6.5994263 -22.979736 
195078373720360 1378670905647199667 -28.199768 4.73938 -21.238708 
195078452005114 1378670905710432089 -29.399109 2.4597168 -19.499207 
195078509017170 1378670905774366415 -30.358887 -0.29907227 -17.939758 
195078554828249 1378670905837568319 -30.239868 -3.0593872 -16.799927 
195078612511752 1378670905901502645 -29.039001 -5.758667 -16.859436 
195078723636428 1378670905964704550 -26.519775 -8.639526 -17.63916 
195078777840609 1378670906028608358 -23.519897 -11.158752 -18.539429 
195078841872350 1378670906091840780 -20.098877 -13.679504 -19.619751 
195078918325883 1378670906155836141 -16.319275 -15.238953 -21.598816 
195078969905311 1378670906219304311 -12.359619 -16.259766 -23.699951 
195079030488252 1378670906283238638 -8.21991 -16.079712 -25.738525 
195079080297499 1378670906346440542 -4.978943 -15.478516 -27.23999 
195079128428127 1378670906410344351 -2.3391724 -14.93988 -27.778625 
195079197892494 1378670906473576772 -0.7797241 -13.798523 -28.019714 
195079262961928 1378670906537511099 0.0 -12.539673 -28.138733 
195079314999163 1378670906600713003 0.47912598 -10.618591 -28.619385 
195079373781399 1378670906664616811 0.119018555 -8.81958 -28.73993 
195079443642532 1378670906727849233 -0.8392334 -7.6187134 -28.49884 
195079508132079 1378670906791783560 -1.979065 -6.539917 -28.619385 
195079567402641 1378670906854985464 -3.0593872 -5.819702 -28.73993 
195079627771939 1378670906918919790 -4.3792725 -5.1589966 -28.799438 
195079694062187 1378670906982121694 -5.6396484 -4.1992188 -28.979492 
195079752905466 1378670907046025503 -7.0785522 -3.5385132 -29.458618 
195079821423701 1378670907107609976 -8.1588745 -3.3599854 -29.99878 
195079878313674 1378670907173192251 -8.758545 -3.4194946 -30.119324 
195079942681140 1378670907236394155 -9.539795 -3.4194946 -30.239868 
195080008208379 1378670907300328481 -10.438538 -4.1992188 -29.759216 
195080077611706 1378670907363560903 -11.579895 -5.218506 -29.039001 
195080136271862 1378670907427464712 -12.838745 -6.239319 -28.079224 
195080196793760 1378670907490636099 -13.978577 -7.6797485 -27.359009 
195080268394554 1378670907554600942 -14.99939 -9.1796875 -26.159668 
195080323819549 1378670907617802847 -16.259766 -10.258484 -24.899292 
195080387576607 1378670907681706655 -17.399597 -11.158752 -24.598694 
195080475109036 1378670907744969595 -17.999268 -11.938477 -23.999023 
195080548144286 1378670907808995474 -18.539429 -12.239075 -23.519897 
195080614342974 1378670907872221828 -18.899536 -12.419128 -23.2193 
195080700776668 1378670907936186672 -19.07959 -12.478638 -23.458862 
195080756964674 1378670907999419094 -19.259644 -12.599182 -23.339844 
195080810375326 1378670908063322902 -19.259644 -12.599182 -23.399353 
195080862473601 1378670908126524806 -19.198608 -12.599182 -23.579407 
195080915823212 1378670908190428615 -19.018555 -12.838745 -23.15979 
195080969935832 1378670908253661037 -18.899536 -12.539673 -23.098755 
195081048251107 1378670908316618801 -18.838501 -12.599182 -23.098755 
195081116647263 1378670908380827785 -18.659973 -12.599182 -23.039246 
195081164228522 1378670908444701076 -18.47992 -12.478638 -22.859192 
195081216815124 1378670908508940578 -18.179321 -12.478638 -22.979736 
195081321438960 1378670908571867824 -17.878723 -12.419128 -23.039246 
195081370332597 1378670908635083337 -17.819214 -12.658691 -23.098755 
195081420691212 1378670908698987146 -17.69867 -12.539673 -23.098755 
195081516219977 1378670908762219568 -17.759705 -12.719727 -23.278809 
195081588217535 1378670908826214929 -17.759705 -12.719727 -23.339844 
