2  3,1,1,1,147,-0.028879,-0.000203,0.011536
2  3,2,1,2,172,0.388945,0.001826,0.022918
2  4,1,2,1,196,0.429373,0.002023,0.018199
2  4,2,2,2,183,-0.004853,-0.000086,0.014289
2  4,3,3,1,3,-0.349996,-0.001762,0.000000
2  4,4,3,2,43,0.743131,0.003546,0.000491
2  5,1,2,1,187,0.538952,0.002555,0.019794
2  5,2,2,2,41,-0.120694,-0.000649,0.010434
2  5,3,3,1,48,0.649392,0.003091,0.002620
2  5,4,3,2,47,-0.057577,-0.000342,0.013463
2  5,5,3,3,90,0.307942,0.001433,0.007312
2  7,1,4,1,65,0.601279,0.002858,0.011113
2  7,2,4,2,106,0.180711,0.000815,0.008768
2  7,3,4,3,58,-0.166681,-0.000872,0.007158
2  7,4,5,1,81,-0.044748,-0.000280,0.021553
2  7,5,5,2,132,0.553907,0.002627,0.018751
2  8,1,2,1,90,0.256658,0.001184,0.019599
2  8,2,2,2,122,0.608457,0.002892,0.010106
2  8,3,3,1,22,-0.136559,-0.000726,0.000697
2  8,4,3,2,26,0.440487,0.002077,0.000179
2  8,5,3,3,44,0.054816,0.000204,0.000514
2  8,6,3,4,93,0.244973,0.001127,0.002298
2  8,7,3,5,54,0.648764,0.003088,0.002863
3  4,1,2,1,278,0.433345,0.002042,0.020532
3  4,2,2,2,278,-0.063028,-0.000369,0.020532
3  5,1,3,1,266,0.442165,0.002085,0.018849
3  5,2,3,2,90,-0.065369,-0.000380,0.010141
3  6,1,1,1,200,0.367566,0.001723,0.024713
3  6,2,1,2,161,-0.129331,-0.000691,0.016100
3  7,1,1,1,215,-0.066703,-0.000387,0.021203
3  7,2,1,2,196,0.433436,0.002042,0.022915
3  8,1,2,1,207,0.494945,0.002341,0.011384
3  8,2,2,2,176,0.124562,0.000542,0.021129
3  8,3,3,1,28,0.756523,0.003611,0.000208
3  8,4,3,2,29,0.705635,0.003364,0.000223
4  5,1,2,1,107,0.160570,0.000717,0.004184
4  5,2,2,2,77,-0.113545,-0.000614,0.004386
4  7,1,1,1,209,0.013616,0.000004,0.019719
4  7,2,1,2,168,0.478004,0.002259,0.016307
4  8,1,1,1,182,0.129994,0.000569,0.019047
4  8,2,1,2,208,0.501194,0.002371,0.011494
5  8,1,1,1,21,-0.174283,-0.000909,0.000929
5  8,2,1,2,92,0.149021,0.000661,0.003274
5  8,3,3,1,152,0.358799,0.001680,0.008105
5  8,4,3,2,157,0.639571,0.003043,0.006548
6  8,1,2,1,98,0.165991,0.000744,0.021195
6  8,2,2,2,83,0.586694,0.002787,0.020115
6  8,3,3,1,142,0.539771,0.002559,0.016593
6  8,4,3,2,84,0.075965,0.000306,0.026193
7  8,1,1,1,141,0.151088,0.000671,0.023435
7  8,2,1,2,179,0.579891,0.002754,0.014236
7  8,3,4,1,89,-0.046227,-0.000287,0.004444
7  8,4,4,2,79,-0.258045,-0.001316,0.003385
7  8,5,4,3,3,0.778842,0.003720,0.000002
1  2  3,1,3,1,130,0.495041,0.002342,0.010552
1  2  3,2,3,2,42,0.073606,0.000295,0.018258
1  2  3,3,5,1,65,-0.006318,-0.000093,0.008861
1  2  3,4,5,2,63,0.533036,0.002526,0.007569
1  2  3,5,5,3,98,0.247651,0.001140,0.002551
1  2  4,1,1,1,28,0.440487,0.002077,0.000208
1  2  4,2,1,2,37,0.616070,0.002929,0.001567
1  2  4,3,1,3,95,0.244973,0.001127,0.002397
1  2  4,4,1,4,44,0.056601,0.000212,0.000514
1  2  4,5,1,5,20,-0.137217,-0.000729,0.000691
1  2  4,6,3,1,48,0.372637,0.001747,0.000612
1  2  4,7,3,2,29,0.643142,0.003061,0.000223
1  2  4,8,3,3,58,0.517264,0.002450,0.000893
1  2  4,9,3,4,36,0.128022,0.000559,0.000344
1  3  4,1,1,1,166,0.145446,0.000644,0.020702
1  3  4,2,1,2,201,0.503872,0.002384,0.010733
1  3  4,3,3,1,71,-0.168009,-0.000879,0.002740
1  3  4,4,3,2,82,-0.001559,-0.000070,0.003174
1  3  5,1,1,1,131,0.564580,0.002679,0.004559
1  3  5,2,1,2,132,0.329785,0.001539,0.004629
1  3  5,3,1,3,35,-0.046372,-0.000288,0.011398
1  3  6,1,1,1,131,0.126188,0.000550,0.022612
1  3  6,2,1,2,135,0.481719,0.002277,0.011234
1  3  8,1,1,1,155,0.531323,0.002518,0.008128
1  3  8,2,1,2,65,0.140177,0.000618,0.017622
1  3  8,3,2,1,115,0.295200,0.001371,0.010884
