#SysTm EventTmStmp Pressure
508032846626590 1379835196999942101 993.83374 
508032934006415 1379835197254153527 993.9237 
508032966022286 1379835197317508019 993.83374 
508033028131244 1379835197381381310 993.8638 
508033091308414 1379835197444552697 993.95374 
508033155248595 1379835197508517541 993.8638 
508033218578367 1379835197571688928 994.04364 
508033288958347 1379835197635653771 993.9237 
508033358239591 1379835197698886193 993.9237 
508033417510156 1379835197762790002 994.04364 
508033482732190 1379835197825961388 993.8638 
508033536722728 1379835197889895715 993.9237 
508033599960940 1379835197953097619 993.9237 
508033668723339 1379835198017092980 993.8638 
508033733121325 1379835198080264367 993.89374 
508033791415236 1379835198144259728 993.8638 
508033859170462 1379835198207547098 993.9837 
508033919967045 1379835198272549540 993.83374 
508033982442246 1379835198334652811 993.83374 
508034047084396 1379835198398678690 993.83374 
508034110383648 1379835198461758524 993.83374 
508034172858849 1379835198525814921 993.83374 
508034237165274 1379835198588955790 993.95374 
508034299854119 1379835198652951151 993.89374 
508034363489096 1379835198716092020 993.9837 
508034427551357 1379835198780087382 993.9237 
508034494757218 1379835198843197733 993.83374 
508034553905699 1379835198907162577 993.89374 
508034621477802 1379835198970408642 993.95374 
508034681084090 1379835199034373485 993.9837 
508034744444383 1379835199097514355 993.89374 
508034808842369 1379835199161601269 993.89374 
508034871348090 1379835199224650585 993.8638 
508034935410353 1379835199288645946 993.9837 
508035002280488 1379835199351786816 993.8638 
508035062527704 1379835199415751659 993.9237 
508035127597137 1379835199479014599 993.9237 
508035189736616 1379835199542918407 993.83374 
508035253096908 1379835199606242382 993.8638 
508035318593628 1379835199670146191 993.9237 
508035380641544 1379835199733287060 993.89374 
508035444123919 1379835199797251903 993.8638 
508035508460863 1379835199860392773 993.8638 
508035571363352 1379835199924388134 993.9237 
508035648518853 1379835199987895214 993.95374 
508035711055095 1379835200051951610 993.9837 
508035761383189 1379835200114634716 993.9237 
508035829016335 1379835200178660595 993.89374 
508035909162832 1379835200241801464 993.9837 
508035982137043 1379835200306254589 993.8638 
508036035181449 1379835200369334423 993.8638 
508036115633151 1379835200433390819 993.8038 
508036173255615 1379835200496073925 993.7738 
508036211375559 1379835200559977733 993.95374 
508036270188317 1379835200623361484 993.83374 
508036343589812 1379835200687295811 993.8638 
508036397214106 1379835200750467197 993.89374 
508036470096756 1379835200814523594 993.8638 
508036525521752 1379835200877603428 993.89374 
508036588363199 1379835200941537754 993.89374 
508036661001685 1379835201004800693 993.9237 
508036758025948 1379835201068796055 993.8038 
508036778596680 1379835201131906406 993.9237 
508036847694802 1379835201195901768 993.89374 
508036908430343 1379835201259073154 993.83374 
508036978291476 1379835201323037998 993.8638 
508037049220820 1379835201387155430 993.9237 
508037132022591 1379835201450707831 993.8638 
508037185158559 1379835201513848700 993.8638 
508037223980473 1379835201577294745 993.7738 
508037287218684 1379835201640527167 993.9237 
508037353966739 1379835201704430976 993.8638 
508037415038003 1379835201767663398 993.8638 
508037478459337 1379835201831750312 993.9237 
508037541483906 1379835201894799628 993.89374 
508037605515648 1379835201958733954 993.83374 
508037668631778 1379835202021935859 993.9237 
508037733304447 1379835202086541571 993.83374 
508037795962771 1379835202149072089 993.8638 
508037868784379 1379835202213097968 993.8638 
508037922958041 1379835202276208319 993.8638 
508037986867700 1379835202340142646 993.9237 
508038050166953 1379835202403344550 993.8638 
508038114931182 1379835202467278876 993.9237 
508038177589507 1379835202530419745 993.95374 
508038242170616 1379835202595330634 994.04364 
508038304493215 1379835202657586493 993.83374 
508038368341834 1379835202721551337 993.9237 
508038431641086 1379835202784753241 993.83374 
508038511665502 1379835202848718085 993.8638 
508038585280641 1379835202912286200 993.8038 
508038626635745 1379835202975823798 993.8038 
508038685814747 1379835203038995185 993.8638 
508038749938049 1379835203103141739 993.89374 
508038812962618 1379835203166282608 993.89374 
508038883647801 1379835203230277969 993.8038 
508038949846488 1379835203293479874 993.8638 
508039004081190 1379835203357383682 993.8638 
508039087096602 1379835203420585587 993.83374 
508039131442705 1379835203484489395 993.95374 
508039194406233 1379835203547721817 993.9237 
508039264694649 1379835203611717178 993.89374 
508039326864648 1379835203674888565 993.89374 
508039401364878 1379835203739311173 993.89374 
508039466281709 1379835203802452042 993.8238 
508039529886164 1379835203866355850 993.8638 
508039576918058 1379835203929206138 993.8638 
508039639851066 1379835203993170981 993.85376 
508039707667335 1379835204056342368 993.9237 
508039799136889 1379835204120307212 993.89374 
508039830206628 1379835204183478598 993.9237 
508039900098281 1379835204247412925 993.89374 
508039957323980 1379835204310614829 993.9237 
508040025994818 1379835204374518638 993.85376 
508040089751875 1379835204437751059 993.9237 
508040156591490 1379835204501715903 993.8837 
508040216106218 1379835204564856772 993.9237 
508040280900968 1379835204628791098 993.8837 
508040347893184 1379835204691931968 994.0137 
508040411619722 1379835204755927329 993.95374 
508040479222346 1379835204817847495 993.8837 
508040542674201 1379835204883826499 993.9137 
508040614305514 1379835204946723227 993.8837 
508040675498861 1379835205010962729 993.95374 
508040746824971 1379835205074012046 993.8837 
508040808262482 1379835205138037925 993.8837 
508040869669470 1379835205201117759 993.85376 
508040979512291 1379835205265296225 993.8837 
508040986593017 1379835205327704673 993.7938 
508041038874414 1379835205391638999 993.8837 
508041126864647 1379835205455542807 993.8837 
508041166693734 1379835205519141440 993.8837 
508041232068370 1379835205582154159 993.85376 
508041309559597 1379835205646820907 993.9137 
508041371332830 1379835205709259872 993.85376 
508041419829703 1379835205773163681 993.9437 
508041483037393 1379835205836365585 993.8238 
508041547130175 1379835205900330429 993.8837 
508041613511985 1379835205963440780 993.85376 
508041672904629 1379835206026154403 993.8837 
508041737455217 1379835206090607528 993.8837 
508041801700601 1379835206154572372 993.9137 
508041864511526 1379835206217774276 993.7938 
508041928482228 1379835206281769638 993.85376 
508041992483448 1379835206345290367 993.8837 
508042055630099 1379835206408889000 993.9437 
508042118837789 1379835206472090904 993.9737 
508042182716930 1379835206536025231 993.9137 
508042245955141 1379835206599227135 993.9137 
508042329397839 1379835206663222496 993.8837 
508042388454758 1379835206726760094 993.9437 
508042457949646 1379835206790877525 993.85376 
508042501135975 1379835206853469078 993.9137 
508042564313144 1379835206917494957 993.9437 
508042627459795 1379835206980635826 993.9137 
508042694360451 1379835207044600670 993.9437 
508042760864342 1379835207107741539 993.9737 
508042835395091 1379835207172225182 993.9437 
508042897595610 1379835207234725182 993.9737 
508042960101333 1379835207299391930 993.9137 
508043021355719 1379835207362502281 993.9137 
508043099426833 1379835207426802818 993.9137 
508043136112320 1379835207489272301 993.9737 
508043199930420 1379835207553145592 993.85376 
508043266922636 1379835207616316979 993.9137 
508043342094314 1379835207680800621 993.8837 
508043406003973 1379835207743880455 993.8238 
508043460391276 1379835207807448570 993.9137 
508043549510763 1379835207871016686 993.85376 
508043581435073 1379835207934615318 993.85376 
508043668235013 1379835207997907531 993.9437 
508043710444687 1379835208061811339 993.9737 
508043773072491 1379835208124982726 993.9737 
508043839423781 1379835208188947570 993.9437 
508043905927672 1379835208252118956 993.9437 
508043963031290 1379835208316114318 993.9137 
508044026238980 1379835208379255187 993.9437 
508044091155811 1379835208443220031 993.9437 
508044163855338 1379835208506940734 993.85376 
508044217662755 1379835208570386779 993.85376 
508044280900968 1379835208634168517 993.8837 
508044344261260 1379835208697523009 993.85376 
508044430511833 1379835208760694396 993.85376 
508044493566921 1379835208825406726 993.9137 
508044553966737 1379835208888333972 993.9437 
508044629535179 1379835208952695545 993.9737 
508044662588743 1379835209015012439 993.8837 
508044729672522 1379835209078977283 993.9137 
508044789004125 1379835209142087634 993.9137 
508044861032204 1379835209206144031 993.8238 
508044933731732 1379835209269986804 993.9437 
508044995352363 1379835209334012683 993.9137 
508045058682135 1379835209397031482 993.9437 
508045153447891 1379835209461148914 993.9137 
508045171058146 1379835209523587879 993.8837 
508045239942627 1379835209587552722 993.7938 
508045297504049 1379835209650693591 993.7938 
508045363000768 1379835209714658435 993.85376 
508045438752332 1379835209777860340 993.8238 
508045489934997 1379835209842801746 993.85376 
508045551891352 1379835209905057605 993.8238 
