#SysTm EventTmStmp Grav:x Grav:y Grav:z
41930240870995 41929755152000 0.1916825 2.8902822 9.369094 
41930251919203 41929821785000 0.19852051 2.8846552 9.370685 
41930262318412 41929888483000 0.16179192 2.8707488 9.375661 
41930273693161 41929955286000 0.21942785 2.923926 9.358039 
41930283445162 41930021836000 0.19339043 2.9359913 9.354836 
41930299222078 41930088497000 0.21134487 2.96731 9.34456 
41930329979328 41930155900000 0.20874067 2.940206 9.353183 
41930380396287 41930222011000 0.24034105 3.0057864 9.331554 
41930429117453 41930288566000 0.2378631 2.95936 9.346444 
41930441464037 41930355191000 0.22667554 2.93977 9.352902 
41930478590620 41930421821000 0.23274752 2.9681473 9.343786 
41930494720828 41930490582000 0.20218414 2.923662 9.358509 
41930560467412 41930555729000 0.21303841 2.9458294 9.3513155 
41930625142370 41930621816000 0.21238858 2.943508 9.352061 
41930691830787 41930688454000 0.2266433 2.928973 9.356288 
41930757725328 41930755183000 0.22145586 2.9370122 9.353891 
41930824370953 41930821802000 0.26190177 2.9339054 9.353824 
41930891637620 41930888514000 0.28093934 2.9262424 9.355671 
41930958145620 41930955217000 0.25818464 2.8966224 9.365539 
41931024754120 41931021829000 0.28446618 2.9097219 9.360716 
41931092183037 41931088500000 0.26345003 2.8373091 9.383532 
41931158205370 41931155186000 0.23737413 2.8389301 9.383737 
41931226004079 41931221808000 0.28139484 2.8110855 9.390901 
41931291147037 41931288488000 0.21671931 2.7355108 9.414903 
41931357656662 41931355141000 0.2510694 2.8013449 9.39467 
41931424420953 41931421823000 0.22833891 2.743466 9.412313 
41931491568162 41931488532000 0.23823869 2.7234914 9.417867 
41931558114829 41931555183000 0.22337267 2.706774 9.42305 
41931624877120 41931621803000 0.2747075 2.730593 9.414817 
41931691014329 41931688515000 0.19953132 2.7041461 9.424339 
41931759490412 41931755165000 0.2376072 2.7226458 9.418128 
41931824587079 41931821845000 0.23983409 2.7227726 9.418035 
41931891266329 41931888508000 0.5543328 2.7019618 9.410765 
41931960169246 41931956353000 0.17165932 2.624363 9.447414 
41932024099579 41932021789000 0.6924101 3.0724478 9.287145 
41932091205787 41932088495000 0.5001485 2.6565976 9.426704 
41932157907579 41932155184000 0.570705 2.9492679 9.33523 
41932228820704 41932221808000 0.6563759 2.832933 9.365578 
41932291787038 41932288503000 0.6390563 2.8391175 9.3649025 
41932358131829 41932355186000 0.60164285 2.8165748 9.374184 
41932424709454 41932421873000 0.64140004 2.791124 9.37916 
41932491695663 41932488498000 0.53433245 2.7856236 9.387503 
41932562434329 41932556078000 0.5563387 2.8168855 9.376888 
41932635583246 41932622012000 0.52638185 2.7476878 9.399124 
41932697222662 41932688938000 0.7804151 2.755792 9.379069 
41932762086829 41932756008000 0.6397316 2.8111317 9.373296 
41932824752579 41932821803000 0.68796414 2.8174999 9.367967 
41932891806954 41932888485000 0.7879107 2.8080523 9.362927 
41932958847162 41932955723000 0.8803099 2.8642359 9.337645 
41933028190371 41933021860000 0.7862611 2.8967717 9.336 
41933091618246 41933088484000 0.7104349 2.9286315 9.332139 
41933159134913 41933155157000 0.60256636 2.980697 9.323237 
41933225328330 41933221871000 0.6894175 2.9219983 9.3357935 
41933295258121 41933288655000 0.5550911 2.7403333 9.399619 
41933363422954 41933355748000 0.5366895 2.9727154 9.329808 
41933426118955 41933421820000 0.54314923 2.6781628 9.418218 
41933492155621 41933489283000 0.6655331 2.6647358 9.414173 
41933557897080 41933555193000 0.28473073 2.7168412 9.418499 
41933624575246 41933621844000 -0.062819734 2.747469 9.413707 
41933691041413 41933688484000 -0.19075218 2.4169095 9.50224 
41933758454830 41933755181000 -0.09881964 2.494297 9.483625 
41933825067163 41933821798000 -0.20065004 2.530629 9.4723835 
41933891274580 41933888528000 -0.13876496 2.4549224 9.493393 
41933957509830 41933955158000 0.1629044 2.449875 9.494312 
41934024928329 41934021814000 0.2881183 2.6025887 9.450605 
41934091137913 41934088487000 0.19299673 2.543949 9.468973 
41934158270829 41934155174000 0.5771202 2.4563265 9.476487 
41934224327372 41934221887000 0.5732937 2.7093542 9.407502 
41934294473997 41934288514000 0.20558952 2.4842637 9.484542 
41934359931663 41934355289000 1.0135837 2.230908 9.4955845 
41934424225538 41934421816000 0.8453603 2.4457304 9.45908 
41934491590080 41934488519000 0.8129242 2.4182327 9.468987 
41934557926330 41934555196000 0.9763625 2.2613988 9.4922695 
41934624276247 41934621840000 1.0659932 2.2513497 9.485015 
41934690861289 41934688567000 1.0255927 2.406033 9.451431 
41934759874830 41934756992000 0.96379364 2.3803205 9.464438 
41934825976622 41934822294000 0.7420169 2.5593631 9.437662 
41934892538830 41934889144000 0.25533745 2.693867 9.425936 
41934958055872 41934955206000 0.62624437 2.1657057 9.544 
41935040700872 41935021859000 0.31565738 2.984606 9.336105 
41935107659955 41935088500000 -0.15832183 2.5818694 9.459348 
41935174814538 41935156135000 0.13465989 2.2005122 9.555626 
41935240709122 41935221850000 -0.10587796 2.1247246 9.573126 
41935291940997 41935289039000 -0.35073256 2.216811 9.546368 
41935372613205 41935355204000 -0.25439125 1.9770333 9.601927 
41935441015288 41935422285000 -0.056161694 1.9428406 9.612108 
41935493959581 41935488541000 -0.03697447 2.1469433 9.568683 
41935557801372 41935555223000 0.07510417 2.0626142 9.586989 
41935627290872 41935621899000 0.30772856 2.08333 9.577863 
41935690758413 41935688480000 0.20398222 2.2153113 9.550981 
41935757598915 41935755209000 0.8978493 1.9931384 9.559899 
41935824511330 41935821869000 0.4288692 2.6180415 9.440994 
41935891758955 41935888520000 0.3508141 2.30132 9.526346 
41935974716497 41935955188000 1.415382 2.3496819 9.415204 
41936041213122 41936021885000 0.8158195 2.4478354 9.461129 
41936121179039 41936088507000 1.0868695 2.344334 9.460086 
41936188570122 41936155756000 0.9411078 1.8856877 9.57752 
41936225922456 41936221869000 0.93090445 2.071933 9.539965 
41936291090165 41936288506000 0.7702571 2.2619164 9.51109 
41936357940456 41936355202000 0.47132513 2.2651613 9.529812 
41936424301914 41936421842000 0.085636176 2.6074457 9.453269 
41936491037290 41936488576000 0.51706904 1.9709784 9.592617 
41936557511915 41936555181000 0.20370144 3.1499107 9.284772 
41936624343956 41936621848000 -0.3012728 2.2701213 9.535521 
41936690797207 41936688511000 0.3879284 2.0645013 9.579026 
41936757854915 41936755212000 -0.3241109 1.9230195 9.610793 
41936824596289 41936821841000 -0.2017699 1.9305671 9.612627 
41936893106123 41936889124000 -0.027222017 1.5689536 9.680291 
41936960266456 41936955341000 0.198064 1.7189478 9.652793 
41937024256581 41937021850000 0.19616067 1.910561 9.616737 
41937093022623 41937088579000 0.42567658 2.0320032 9.584372 
41937158710373 41937155252000 0.17739217 2.0875769 9.580237 
41937224506581 41937221848000 0.62846524 1.9153987 9.597221 
41937291059039 41937288530000 0.2692443 2.2629147 9.538192 
41937357545373 41937355169000 -0.05850682 2.2942376 9.53433 
41937427092873 41937421964000 0.7767229 2.1854184 9.528434 
41937491245040 41937488508000 0.57318825 2.3099115 9.513473 
41937558280956 41937555212000 0.66558594 2.2519138 9.5213585 
41937624302998 41937621836000 0.83684385 1.9937636 9.565301 
41937691354290 41937688518000 0.9437398 2.2956748 9.487342 
41937757989540 41937755211000 0.75491506 2.1808329 9.531238 
41937824285540 41937821845000 0.36983728 2.263996 9.534565 
41937891617957 41937888694000 0.1390276 2.5558062 9.466726 
41937958861165 41937955176000 0.15496165 2.3609781 9.516941 
41938024403248 41938021831000 0.29233435 2.4995015 9.478259 
41938090935623 41938088530000 -0.6522068 3.1050441 9.27921 
41938157623707 41938155220000 0.19229032 2.2220182 9.549664 
41938224460373 41938221839000 -0.22341183 2.3488724 9.518575 
41938291632207 41938288554000 -0.3732901 2.6513906 9.434045 
41938424906540 41938422022000 0.25203058 2.3661766 9.513575 
41938493074082 41938488691000 0.2479178 2.5874465 9.455899 
41938557884998 41938555242000 0.4211435 2.7511883 9.403403 
41938623998332 41938621845000 0.46876487 3.002098 9.324059 
41938691438457 41938688563000 0.622839 2.9530609 9.330695 
41938759311957 41938755245000 0.86346203 3.1183372 9.257473 
41938824271415 41938821880000 0.08630672 3.243975 9.254165 
41938890773290 41938888527000 1.1531093 3.0942833 9.233967 
41938958887832 41938955238000 0.7332752 2.9903996 9.310758 
41939026684124 41939021907000 0.9013449 3.2380247 9.212665 
41939090803999 41939088498000 0.9095482 2.9638557 9.303693 
41939158234999 41939155205000 0.7226529 3.2270584 9.23224 
41939224319415 41939221885000 0.6161339 3.1795266 9.256423 
41939292514624 41939288706000 0.2887476 3.36553 9.206532 
41939357768999 41939355235000 0.37920654 3.2759905 9.235502 
41939424973666 41939421860000 0.3984696 3.288131 9.230375 
41939493879249 41939488532000 -0.1221273 3.3707674 9.208335 
41939557772083 41939555205000 0.015262064 3.104246 9.302356 
41939624789874 41939621889000 -0.26331097 2.894142 9.366162 
41939691983083 41939688611000 -0.5348852 3.020394 9.314585 
41939758103958 41939755249000 -0.44066647 2.830963 9.3787985 
41939826117500 41939821930000 -0.43403634 2.8823116 9.363455 
41939892091749 41939888562000 -0.0257034 2.8368528 9.387332 
41939957531916 41939955217000 -0.84816253 2.7985845 9.3605 
41940024716499 41940021860000 0.06250484 3.4619124 9.175057 
41940091249374 41940088536000 -0.46752968 2.6179051 9.439195 
41940157314083 41940155195000 0.18986364 3.1703722 9.278097 
41940227619041 41940221892000 -0.44245282 3.332018 9.212616 
41940291493458 41940288844000 -0.322087 2.9275882 9.353922 
41940358929458 41940355871000 0.5174906 2.9169054 9.348489 
41940424695833 41940421851000 0.11685519 3.1207035 9.296125 
41940491352750 41940488530000 0.3623262 3.0167434 9.324074 
41940558830583 41940555217000 0.53360516 2.9605932 9.333839 
41940624372250 41940621861000 0.66178364 3.3258793 9.201683 
41940691469500 41940688560000 0.4842962 3.5393367 9.13285 
41940759616458 41940755401000 0.09437482 3.5321357 9.147978 
41940824367333 41940821870000 0.65883833 2.9757516 9.321011 
41940891004166 41940888563000 0.2281069 3.7208998 9.070461 
41940958719249 41940955247000 -0.059014034 3.0467787 9.321161 
41941024980583 41941022472000 0.37347904 3.0970814 9.297257 
41941091893458 41941088561000 -0.20114736 3.1040993 9.300243 
41941157820750 41941155213000 -0.22941072 3.0463166 9.318674 
41941225722834 41941222041000 -0.14044644 2.82018 9.391338 
41941291273750 41941288556000 -0.1827395 2.8626544 9.377751 
41941357470000 41941355222000 -0.12140268 2.9751735 9.343661 
41941424238792 41941421905000 -0.3601053 2.8760386 9.368517 
41941492135459 41941488556000 -0.1863872 2.9735932 9.343095 
41941557964292 41941555244000 0.13478875 2.8385286 9.385894 
41941624594292 41941621877000 -0.26267517 3.2077575 9.263461 
41941692824042 41941688604000 -0.07616439 2.617379 9.450606 
41941771429709 41941755648000 0.5286796 2.7035856 9.411776 
41941824338375 41941821864000 0.036955338 2.276233 9.538753 
41941895472084 41941888732000 0.4756603 2.7536967 9.400068 
41941965353501 41941955709000 0.40728864 2.1021981 9.57002 
41942035501501 41942022353000 0.5975888 2.4522865 9.476265 
41942106703459 41942088536000 0.5379737 2.2851417 9.521507 
41942174400501 41942155244000 0.50461113 2.5136385 9.46559 
41942233075959 41942221896000 0.20401104 2.5940726 9.455135 
41942309468459 41942288541000 -0.0026454183 2.5965066 9.456668 
41942423474209 41942355600000 0.41963625 2.5177538 9.468643 
41942462025501 41942422823000 -0.30387682 2.6228144 9.444516 
41942505136751 41942488596000 -0.0743101 2.317449 9.5286045 
41942570566501 41942557674000 0.17650068 2.0669813 9.58472 
41942637291168 41942621868000 0.03481659 2.2224226 9.55144 
41942705340585 41942688692000 0.12191291 1.9743453 9.605077 
41942787621876 41942755195000 0.30777785 1.9965692 9.596321 
41942851392293 41942821854000 0.3511455 2.1041148 9.571823 
41942916997834 41942888513000 0.22660345 2.252457 9.541775 
41942983262959 41942955750000 0.4792498 2.2647853 9.529505 
