#SysTm EventTmStmp Grav:x Grav:y Grav:z
122157701867344 1379356421403342826 -1.9592223 5.8326917 7.6362 
122157711939067 1379356421467277152 -1.9472657 5.8494596 7.6264253 
122157716395041 1379356421594443900 -1.9457611 5.849532 7.626754 
122157789460812 1379356421657615287 -1.945072 5.860344 7.6186256 
122157828069084 1379356421721580130 -1.9568589 5.8675327 7.6100693 
122157891154694 1379356421784796641 -1.9809098 5.8708477 7.601285 
122157991017352 1379356421848761484 -1.9905357 5.9092236 7.5689654 
122158023674151 1379356421911902353 -1.988791 5.951868 7.5359387 
122158080228401 1379356421975897715 -1.9857702 5.9777184 7.5162477 
122158143191928 1379356422039099619 -2.0838885 6.009067 7.46451 
122158208932811 1379356422103125498 -2.2779458 6.0541787 7.3707714 
122158271987900 1379356422166235850 -2.4929848 6.0860653 7.274285 
122158337423577 1379356422230261728 -2.660355 6.090736 7.2108135 
122158403408623 1379356422293372080 -2.8017106 6.160378 7.0972214 
122158463289593 1379356422357306406 -2.8713129 6.2347198 7.003872 
122158532479279 1379356422420508310 -2.8651395 6.2447696 6.9974437 
122158589643935 1379356422484412119 -2.8444352 6.2348742 7.0146937 
122158652729545 1379356422547583506 -2.7908826 6.222445 7.0471654 
122158716150878 1379356422611578867 -2.621029 6.050148 7.259222 
122158779114407 1379356422674750254 -2.3950105 5.790967 7.5431437 
122158844611125 1379356422738745615 -2.205966 5.701396 7.667998 
122158907574654 1379356422801917002 -2.10334 5.714452 7.687093 
122158972766169 1379356422865881846 -2.0819333 5.671296 7.724787 
122159036034900 1379356422929053232 -2.089613 5.5844655 7.785733 
122159122895881 1379356422993018076 -2.0842907 5.522502 7.8312254 
122159160405418 1379356423056097910 -2.0521228 5.4810777 7.868734 
122159224681322 1379356423120123789 -1.9155039 5.4476295 7.926195 
122159289659195 1379356423183325693 -1.7550164 5.472159 7.9464316 
122159352683763 1379356423247290537 -1.7310061 5.4020925 7.9994626 
122159415830415 1379356423310461924 -1.5661453 5.2103457 8.159037 
122159480960889 1379356423374426767 -1.2872977 4.971053 8.354752 
122159543558173 1379356423437744645 -1.1253551 4.5462737 8.615994 
122159607254190 1379356423501709489 -0.99463505 4.1178055 8.844477 
122159691917704 1379356423564972428 -0.7071546 4.0657034 8.896088 
122159732967604 1379356423628815202 -0.22107008 4.170673 8.872824 
122159795931131 1379356423691986589 0.19694749 4.0801506 8.915379 
