#SysTm EventTmStmp Light
122159448670335 1379356423346716807 3.0 
122159575940287 1379356423473999528 4.0 
122159957292340 1379356423855408219 5.0 
122160720484771 1379356424618300282 4.0 
122161229076256 1379356425126814687 5.0 
122163184943798 1379356427034323470 6.0 
122163899212071 1379356427796896712 7.0 
122164407620434 1379356428305588134 9.0 
122164534951428 1379356428432754882 10.0 
122164662099298 1379356428559921630 7.0 
122164789064046 1379356428687057860 6.0 
122165043024065 1379356428941269286 5.0 
122165426054739 1379356429322783157 6.0 
122165678793942 1379356429576994582 7.0 
122165805941813 1379356429704130813 8.0 
122165933333847 1379356429831328078 9.0 
122166060664841 1379356429958464309 7.0 
122166569286846 1379356430467009231 6.0 
