#SysTm EventTmStmp La:x La:y La:z
122157703057638 1379356421403342826 0.06986284 0.45881367 -0.46883965 
122157712976759 1379356421467277152 0.038800716 0.35119915 -0.32032967 
122157717493774 1379356421594443900 0.03399372 0.39322042 -0.28117085 
122157791230994 1379356421657615287 0.11619568 0.3374114 -0.36071587 
122157829198338 1379356421721580130 0.03866017 0.35863113 -0.24188519 
122157892253427 1379356421784796641 0.016721964 0.47345972 -0.14785433 
122157992299207 1379356421848761484 0.060961723 0.29799414 -0.26927137 
122158026909310 1379356421911902353 0.05604148 0.25710678 -0.23235416 
122158081998583 1379356421975897715 0.23263001 0.10705471 -0.09716129 
122158143893897 1379356422039099619 -8.907318E-4 0.24948263 -0.4006834 
122158210489350 1379356422103125498 -0.1414237 0.3262453 -0.29881763 
122158273117154 1379356422166235850 -0.12645984 0.3724923 -0.26888418 
122158338766474 1379356422230261728 -0.059836626 0.16075897 0.45793676 
122158404751519 1379356422293372080 -0.2715609 0.39531517 -1.0489516 
122158464388327 1379356422357306406 0.103129864 0.30978203 -0.20610905 
122158534035818 1379356422420508310 0.081640005 0.1806798 -0.11068487 
122158590651107 1379356422484412119 -0.009136915 0.40590668 -0.12201643 
122158653584115 1379356422547583506 -0.118210316 0.56304026 -0.87524366 
122158717005448 1379356422611578867 0.72540593 -0.47912264 0.8462167 
122158779846896 1379356422674750254 0.109344006 0.05161476 0.24619484 
122158845862461 1379356422738745615 0.2154522 0.2276082 -0.42051363 
122158908673387 1379356422801917002 0.07878947 0.11467981 -0.30175638 
122158973864903 1379356422865881846 0.032031775 0.22090054 -0.33417988 
122159037225195 1379356422929053232 -0.09716654 0.09481764 0.26384068 
122159123719931 1379356422993018076 -0.17877364 0.23500776 -0.263587 
122159161076866 1379356423056097910 -0.6702075 0.24527597 0.24357986 
122159225566413 1379356423120123789 -0.4205426 0.37114906 0.7651262 
122159291307295 1379356423183325693 -0.5677433 0.33454132 -0.43445826 
122159353843538 1379356423247290537 0.3398354 0.5673976 -0.10774326 
122159416929148 1379356423310461924 0.5630243 0.33923292 0.17170906 
122159482059622 1379356423374426767 -0.96025527 -0.22262049 -1.4086056 
122159544687426 1379356423437744645 -0.68249464 1.4416366 0.15447903 
122159608444484 1379356423501709489 -1.2633587 0.55323553 0.016357422 
122159693107998 1379356423564972428 -1.87225 -0.47529745 -1.0353575 
122159733730613 1379356423628815202 -0.1928591 -0.086808205 -0.63177013 
122159796633100 1379356423691986589 -0.26897514 -0.19101 0.77928257 
122159863442195 1379356423755981950 0.059524864 -0.88371897 -1.7866621 
122159926436244 1379356423819153337 0.65244913 -0.9076636 -0.71156025 
122159989796537 1379356423883118180 0.70528007 -1.3966517 1.1297092 
122160053523074 1379356423946289567 0.70141953 -1.0616999 0.8078661 
122160116547644 1379356424010254411 0.7089112 -1.2570424 0.281415 
122160187507508 1379356424073395280 1.513945 -0.77935743 -0.054611206 
122160254743889 1379356424137360124 1.048895 -0.1789906 0.16872597 
122160306994768 1379356424200606190 0.21716785 -0.5102966 -0.3268385 
122160369469969 1379356424264754140 0.032128334 -0.55172586 0.5091381 
122160435058249 1379356424327742421 0.7236676 -0.22745895 0.8260002 
122160499364673 1379356424391737782 1.1522951 -0.53659415 1.2237673 
122160562694446 1379356424454909169 1.4867921 -0.49908447 1.0593615 
122160624925486 1379356424518874013 1.2205875 -0.96467185 0.6298733 
122160688468901 1379356424582045399 0.91117644 -1.194808 0.03997898 
122160753416253 1379356424646010243 0.82177174 -1.0462699 -0.51403236 
122160823094263 1379356424709120595 0.3853854 -0.99695396 0.05938244 
122160878885503 1379356424773115956 -0.63326585 -1.0045936 -0.5730076 
122160941726951 1379356424836287343 -0.42093456 -0.48340344 -0.77705383 
122161012930979 1379356424900252187 -1.2454007 -0.54827785 -1.1159048 
122161072781429 1379356424963454091 -1.3535727 -0.60209775 -0.8234806 
122161136965772 1379356425027388417 -0.8380337 0.09903121 0.37531376 
122161198769526 1379356425090590321 -1.3002615 -0.08630109 -0.37353897 
122161262404503 1379356425154616200 0.073329926 0.061154604 0.3412285 
122161325490112 1379356425217696034 1.2426479 0.11559296 -0.1352396 
122161431182161 1379356425281660878 1.5561249 0.022733927 0.1967411 
122161450104793 1379356425344832265 0.5910958 -0.79374623 0.43750954 
122161514289136 1379356425408766591 -0.2142992 -0.8725283 1.1817665 
122161578381917 1379356425472822987 -0.23610541 -0.21065784 0.11149979 
122161643634473 1379356425535933339 -0.58914506 -0.3664477 0.5510454 
122161706323318 1379356425599135243 -1.3421142 -0.06071663 0.3950367 
122161769866734 1379356425663100087 -0.81778467 0.18797159 0.063373566 
122161833593271 1379356425726271474 -0.39121228 0.28659463 0.5807266 
