#SysTm EventTmStmp Acc:x Acc:y Acc:z
122157698418542 1379356421402244193 -1.8666992 6.224045 7.0790405 
122157709314315 1379356421466209037 -1.8857422 6.1324005 7.217102 
122157714044972 1379356421593375785 -1.8893127 6.175247 7.2575684 
122157786683459 1379356421656516654 -1.8059998 6.12883 7.1683044 
122157824040395 1379356421720481498 -1.8952637 6.1573944 7.2789917 
122157887461728 1379356421783622367 -1.9416809 6.277603 7.3670654 
122157977679949 1379356421847693369 -1.9059753 6.1371613 7.209961 
122158017600596 1379356421910834238 -1.9083557 6.135971 7.211151 
122158078061455 1379356421974829600 -1.7274475 6.007431 7.3218384 
122158141086023 1379356422038031504 -2.057129 6.1788177 6.9647827 
122158205941815 1379356422102026865 -2.3891907 6.3002167 6.974304 
122158268630659 1379356422165167734 -2.5867615 6.378769 6.910034 
122158334615703 1379356422229193613 -2.6879272 6.1776276 7.581299 
122158395686968 1379356422292303965 -3.0366516 6.475174 5.9555054 
122158459596628 1379356422356238291 -2.730774 6.463272 6.7065125 
122158527260295 1379356422419409678 -2.7462463 6.3442535 6.7957764 
122158586622418 1379356422483344004 -2.8176575 6.5620575 6.8041077 
122158649708028 1379356422546515391 -2.872406 6.7036896 6.0792847 
122158713678728 1379356422610510752 -1.8619385 5.493271 8.012146 
122158776886420 1379356422673682139 -2.25589 5.770584 7.6955566 
122158840948681 1379356422737646982 -1.9619141 5.8550873 7.1480713 
122158904278454 1379356422800818369 -1.9964294 5.7527313 7.2825623 
122158968218634 1379356422864783213 -2.0214233 5.814621 7.2849426 
122159031823089 1379356422927985117 -2.1594849 5.6063385 7.947876 
122159120789975 1379356422991919443 -2.2356567 5.6848907 7.4646606 
122159158330033 1379356423055029795 -2.6974487 5.659897 8.016907 
122159222331254 1379356423119055674 -2.3165894 5.763443 8.610809 
122159285905190 1379356423182227060 -2.3046875 5.750351 7.4301453 
122159349570685 1379356423246191904 -1.3739624 5.9157867 7.812195 
122159412869939 1379356423309393808 -0.9883423 5.500412 8.253754 
122159476840638 1379356423373358652 -2.2320862 4.6887054 6.845764 
122159540048330 1379356423436676530 -1.7964783 5.941971 8.683411 
122159603866429 1379356423500610856 -2.2487488 4.6327667 8.7786255 
122159688224739 1379356423563843278 -2.571289 3.543747 7.7586365 
122159730922739 1379356423627747087 -0.4111023 4.030533 8.127594 
122159794069389 1379356423690918473 -0.074279785 3.8424835 9.592712 
122159858619976 1379356423754913835 0.49224854 2.960556 7.056427 
122159921461423 1379356423818085221 1.2277832 2.6832428 8.207336 
122159985676287 1379356423882019548 1.4812927 1.8524933 10.178284 
122160048700856 1379356423945221452 1.6336365 1.9155731 9.9461975 
122160112488434 1379356424009186296 1.726471 1.5061493 9.477264 
122160175696124 1379356424072327165 2.638153 1.8560638 9.164246 
122160251508729 1379356424136292008 2.3465576 2.415451 9.38205 
122160302966078 1379356424199463395 1.6514893 2.0322113 8.87146 
122160366723135 1379356424263686024 1.5550842 1.8941498 9.727203 
122160430083429 1379356424326674306 2.3822632 2.1298065 10.062836 
122160493901526 1379356424390669667 2.9725952 1.7882233 10.466309 
122160557292340 1379356424453841054 3.4082031 1.8989105 10.288971 
122160621049399 1379356424517805897 3.1499329 1.6334991 9.816467 
