#SysTm EventTmStmp Rot:x Rot:y Rot:z
114580249154122 1379347572098635540 0.12334667 -0.12601316 -0.9676974 
114580322036773 1379347572352908001 0.12015356 -0.110343605 -0.9707885 
114580348803139 1379347572417082529 0.11468124 -0.10628823 -0.97235274 
114580412102390 1379347572480284434 0.108131155 -0.10352381 -0.97334063 
114580475340602 1379347572544249277 0.100666225 -0.10202138 -0.9739092 
114580542424380 1379347572607420664 0.09193207 -0.104103096 -0.9739503 
114580601939106 1379347572671385508 0.08124927 -0.10413373 -0.97452843 
114580666520215 1379347572734556895 0.07018124 -0.10131799 -0.97537905 
114580729849987 1379347572798521738 0.062364288 -0.1021856 -0.9744591 
114580792538833 1379347572861662607 0.054155435 -0.10564454 -0.9726306 
114580876469855 1379347572925627451 0.044590395 -0.107531175 -0.971849 
114580917092471 1379347572988768320 0.03842023 -0.10953625 -0.9718779 
114580981490457 1379347573052763682 0.037979618 -0.1092376 -0.97213393 
114581044698148 1379347573115935068 0.038875464 -0.10041688 -0.97434044 
114581108302604 1379347573179899912 0.040044222 -0.09192445 -0.97659785 
114581171449254 1379347573243083581 0.044004105 -0.09119444 -0.97691834 
114581236030361 1379347573307078942 0.046612736 -0.09043204 -0.9772914 
114581299543257 1379347573370250329 0.04708793 -0.087870374 -0.9782798 
114581363819161 1379347573434215173 0.04923109 -0.08471132 -0.9791645 
114581473265217 1379347573497356042 0.054939628 -0.0826312 -0.9788966 
114581490356625 1379347573561320886 0.057889674 -0.07679459 -0.978927 
114581553564317 1379347573624492272 0.057948466 -0.069831885 -0.97928447 
114581617931782 1379347573688457116 0.060417086 -0.066271424 -0.97849894 
114581681322594 1379347573751628503 0.06029104 -0.061135326 -0.97761667 
114581745903702 1379347573815623864 0.062943205 -0.05558653 -0.9765417 
114581809599721 1379347573878734216 0.06907844 -0.052395567 -0.97531587 
114581873631461 1379347573942729577 0.07105238 -0.048861507 -0.97416496 
114581935099492 1379347574005931481 0.0693038 -0.042454146 -0.97376406 
114582036884932 1379347574069865807 0.069444686 -0.036190003 -0.973687 
114582062277882 1379347574133037194 0.06958239 -0.034466237 -0.9728424 
114582124631003 1379347574197002038 0.06684655 -0.038051642 -0.9705346 
114582187838694 1379347574260173425 0.061281074 -0.042024292 -0.9668799 
114582253823739 1379347574324168786 0.05520867 -0.04601915 -0.961574 
114582316634666 1379347574387340173 0.05543676 -0.04825179 -0.95459485 
114582381765140 1379347574451305016 0.061927944 -0.051144276 -0.9440641 
114582447536543 1379347574514476403 0.067186475 -0.05201863 -0.92984945 
114582515596973 1379347574578410729 0.06848044 -0.053125255 -0.9122957 
114582601817024 1379347574641582116 0.07247051 -0.0547618 -0.8897708 
114582633954977 1379347574705546960 0.072133705 -0.054912552 -0.8608434 
114582697773075 1379347574768718347 0.07048204 -0.048259836 -0.81871974 
114582763574999 1379347574832894636 0.06961517 -0.03893648 -0.7625108 
114582828278187 1379347574896066023 0.06894587 -0.034895323 -0.70355654 
114582889624136 1379347574960061384 0.067599684 -0.02877181 -0.6450475 
114582954022122 1379347575023232771 0.07109819 -0.020654762 -0.58147013 
114583133329309 1379347575087441755 0.07599825 -0.008740255 -0.511742 
114583137205396 1379347575150582625 0.07454725 3.226044E-4 -0.44557157 
114583144194561 1379347575214303328 0.07137093 0.009275691 -0.3865496 
114583219335718 1379347575277474714 0.068992645 0.020455778 -0.3320997 
114583269999536 1379347575341409041 0.06615675 0.025809139 -0.27951363 
114583333451390 1379347575404580427 0.065848514 0.022774572 -0.23489481 
114583397269489 1379347575468575789 0.06905103 0.022470547 -0.20332088 
114583474058746 1379347575531747175 0.072955854 0.02565017 -0.17723113 
114583529239579 1379347575595712019 0.0759156 0.027708061 -0.15184188 
114583588265979 1379347575658898018 0.07774178 0.031788856 -0.13119374 
114583668442998 1379347575722954414 0.07605651 0.03334202 -0.11515287 
114583732016933 1379347575786095283 0.07605071 0.028630422 -0.10066088 
114583784756137 1379347575849968574 0.079186834 0.023413926 -0.08542265 
114583843385771 1379347575913170479 0.0808973 0.01858353 -0.074232206 
114583911507242 1379347575977135322 0.0780504 0.014941098 -0.06829697 
114583973127875 1379347576040306709 0.07461754 0.014226817 -0.062116154 
114584039967490 1379347576104271553 0.072154514 0.014761461 -0.053221688 
114584111293600 1379347576167473457 0.06914512 0.012373909 -0.042276617 
114584180635886 1379347576231682442 0.06561665 0.008713395 -0.029217983 
114584235328393 1379347576294762276 0.06218325 0.0078552235 -0.017023664 
114584300397828 1379347576358818672 0.060248837 0.010138061 -0.0053471215 
