#SysTm EventTmStmp Ori:x Ori:y Ori:z
114580249154122 1379347572098635540 2.8034458 -0.29248923 0.20328362 
114580322036773 1379347572352908001 2.8095174 -0.25942183 0.20257303 
114580348803139 1379347572417082529 2.8128312 -0.2490463 0.19327925 
114580412102390 1379347572480284434 2.8102238 -0.24144846 0.18071221 
114580475340602 1379347572544249277 2.8038132 -0.23633781 0.16551255 
114580542424380 1379347572607420664 2.7951028 -0.23798075 0.14638616 
114580601939106 1379347572671385508 2.7885005 -0.23455922 0.12432818 
114580666520215 1379347572734556895 2.782519 -0.22521539 0.102615535 
114580729849987 1379347572798521738 2.7660654 -0.22473623 0.08494909 
114580792538833 1379347572861662607 2.7439725 -0.22914015 0.06488384 
114580876469855 1379347572925627451 2.7311742 -0.22927922 0.04377676 
114580917092471 1379347572988768320 2.729591 -0.23069629 0.030609777 
114580981490457 1379347573052763682 2.7315466 -0.22989592 0.030088771 
114581044698148 1379347573115935068 2.7452507 -0.21264696 0.036900226 
114581108302604 1379347573179899912 2.7610893 -0.1960382 0.04409164 
114581171449254 1379347573243083581 2.7663622 -0.19598474 0.05270421 
114581236030361 1379347573307078942 2.771434 -0.19532517 0.058637697 
114581299543257 1379347573370250329 2.7800786 -0.19018373 0.061334547 
114581363819161 1379347573434215173 2.7884471 -0.18445008 0.06747049 
114581473265217 1379347573497356042 2.787836 -0.18241447 0.07943673 
114581490356625 1379347573561320886 2.7851264 -0.17205769 0.087064624 
114581553564317 1379347573624492272 2.78313 -0.15841167 0.08945223 
114581617931782 1379347573688457116 2.7736862 -0.1527293 0.094863005 
114581681322594 1379347573751628503 2.760443 -0.14318348 0.095518984 
114581745903702 1379347573815623864 2.7477994 -0.13392578 0.101978295 
114581809599721 1379347573878734216 2.7385278 -0.13063271 0.11469186 
114581873631461 1379347573942729577 2.7269344 -0.12518607 0.11924951 
114581935099492 1379347574005931481 2.7184188 -0.112378314 0.117939144 
114582036884932 1379347574069865807 2.7149477 -0.10036798 0.120642655 
114582062277882 1379347574133037194 2.7065222 -0.09756072 0.121226065 
114582124631003 1379347574197002038 2.6853552 -0.10458095 0.113234356 
114582187838694 1379347574260173425 2.652369 -0.111421995 0.098752044 
114582253823739 1379347574324168786 2.6086943 -0.11803291 0.08245341 
114582316634666 1379347574387340173 2.5591252 -0.12445193 0.07866769 
114582381765140 1379347574451305016 2.4941263 -0.13660441 0.0851074 
114582447536543 1379347574514476403 2.4130363 -0.14535508 0.08875302 
114582515596973 1379347574578410729 2.321075 -0.15233982 0.083484106 
114582601817024 1379347574641582116 2.216632 -0.1630006 0.08114021 
114582633954977 1379347574705546960 2.0938241 -0.1675642 0.0702397 
114582697773075 1379347574768718347 1.9337745 -0.15974101 0.061426003 
114582763574999 1379347574832894636 1.7461735 -0.14932472 0.056829758 
114582828278187 1379347574896066023 1.5702815 -0.1470412 0.048251953 
114582889624136 1379347574960061384 1.4098369 -0.14041229 0.04388807 
114582954022122 1379347575023232771 1.2484846 -0.13968039 0.049718823 
114583133329309 1379347575087441755 1.0823609 -0.13946462 0.06348305 
114583137205396 1379347575150582625 0.93091536 -0.13311806 0.06765761 
114583144194561 1379347575214303328 0.8004945 -0.12439442 0.07286094 
114583219335718 1379347575277474714 0.6838446 -0.11645081 0.08497909 
114583269999536 1379347575341409041 0.57295465 -0.11250092 0.08706823 
114583333451390 1379347575404580427 0.4798427 -0.11725218 0.0756872 
114583397269489 1379347575468575789 0.4151796 -0.12604101 0.072599374 
114583474058746 1379347575531747175 0.36261147 -0.13447067 0.076962255 
114583529239579 1379347575595712019 0.31144303 -0.14162673 0.078510396 
114583588265979 1379347575658898018 0.27023497 -0.14576007 0.0841912 
114583668442998 1379347575722954414 0.23769277 -0.14338414 0.08449131 
114583732016933 1379347575786095283 0.20765448 -0.14557296 0.072925605 
114583784756137 1379347575849968574 0.17632781 -0.15385808 0.06077983 
