#SysTm EventTmStmp Grav:x Grav:y Grav:z
114580247689145 1379347572098635540 -1.895745 2.8276162 9.1968 
114580254678310 1379347572162600383 -1.996691 2.8098261 9.180876 
114580319900347 1379347572352908001 -1.9069842 2.5156195 9.28469 
114580347338161 1379347572417082529 -1.8255285 2.4171412 9.327126 
114580409721801 1379347572480284434 -1.711425 2.3448613 9.3671255 
114580471586596 1379347572544249277 -1.5708089 2.2961664 9.403752 
114580536961233 1379347572607420664 -1.3901209 2.3118274 9.42833 
114580599192272 1379347572671385508 -1.1828035 2.2792058 9.464491 
114580664353268 1379347572734556895 -0.97918034 2.1899853 9.50871 
114580727530438 1379347572798521738 -0.81114084 2.1854043 9.525568 
114580788815347 1379347572861662607 -0.619227 2.227485 9.530229 
114580872135963 1379347572925627451 -0.4179351 2.228813 9.540865 
114580915596972 1379347572988768320 -0.29218143 2.2423437 9.542375 
114580980056000 1379347573052763682 -0.28726324 2.234702 9.544316 
114581043263690 1379347573115935068 -0.35363683 2.0696738 9.579237 
114581106532422 1379347573179899912 -0.42397174 1.9101877 9.609465 
114581169587512 1379347573243083581 -0.50672305 1.9096735 9.605559 
114581233893935 1379347573307078942 -0.5637818 1.9033287 9.603639 
114581297162668 1379347573370250329 -0.5902709 1.8538426 9.611724 
114581361560653 1379347573434215173 -0.6499426 1.798598 9.618368 
114581471403474 1379347573497356042 -0.7652776 1.7789708 9.613532 
114581488464362 1379347573561320886 -0.8401434 1.6789964 9.625254 
114581551672054 1379347573624492272 -0.86508816 1.5469987 9.645144 
114581615917437 1379347573688457116 -0.9180807 1.4919469 9.648917 
114581679491372 1379347573751628503 -0.9257263 1.3993573 9.66205 
114581743523113 1379347573815623864 -0.9893933 1.3094405 9.668343 
114581807463294 1379347573878734216 -1.1127167 1.2774287 9.659215 
114581871556076 1379347573942729577 -1.1575387 1.224452 9.660808 
114581932932546 1379347574005931481 -1.14663 1.0997365 9.677097 
114582034290701 1379347574069865807 -1.1742928 0.9826219 9.686376 
114582060568741 1379347574133037194 -1.1802728 0.9552268 9.68839 
114582123166025 1379347574197002038 -1.1020241 1.0237201 9.69061 
114582186404237 1379347574260173425 -0.9608581 1.0904171 9.698358 
114582251687313 1379347574324168786 -0.80205613 1.1548218 9.705333 
114582314437199 1379347574387340173 -0.7647107 1.2173084 9.700709 
114582378957265 1379347574451305016 -0.82584536 1.3354692 9.680128 
114582443813058 1379347574514476403 -0.8600614 1.4204321 9.665043 
114582506105137 1379347574578410729 -0.80827826 1.4881716 9.659318 
114582600352046 1379347574641582116 -0.78430504 1.5914207 9.644824 
114582632337397 1379347574705546960 -0.67861027 1.6355644 9.645455 
114582696002893 1379347574768718347 -0.59434 1.5598704 9.663537 
114582761530134 1379347574832894636 -0.5508112 1.4589391 9.681864 
114582825928119 1379347574896066023 -0.4679022 1.4367911 9.689535 
114582887457189 1379347574960061384 -0.42602238 1.3724539 9.700787 
114582951855175 1379347575023232771 -0.48262754 1.3653468 9.699139 
114583131833811 1379347575087441755 -0.61609745 1.3632513 9.691871 
114583135709898 1379347575150582625 -0.6571229 1.3015901 9.697651 
114583142729583 1379347575214303328 -0.7083735 1.2167488 9.705056 
114583217565536 1379347575277474714 -0.82672024 1.1394131 9.705085 
114583268351436 1379347575341409041 -0.84737843 1.1009314 9.707744 
114583331742249 1379347575404580427 -0.736438 1.1472182 9.711433 
114583395773991 1379347575468575789 -0.7056887 1.2327701 9.70323 
114583460934985 1379347575531747175 -0.7471903 1.3147362 9.689353 
114583524264758 1379347575595712019 -0.7614325 1.3842454 9.678557 
114583586526318 1379347575658898018 -0.81591386 1.4243618 9.668292 
114583657852428 1379347575722954414 -0.8190986 1.4013048 9.6713915 
114583726492746 1379347575786095283 -0.7069646 1.4225463 9.677135 
114583781887222 1379347575849968574 -0.5886429 1.5028863 9.672912 
114583841615590 1379347575913170479 -0.479999 1.5497385 9.67152 
114583906837626 1379347575977135322 -0.39598185 1.5023848 9.682791 
114583969709593 1379347576040306709 -0.36859497 1.4391009 9.693478 
