#SysTm EventTmStmp Light
114580252023037 1379347572135622844 3.0 
114580325729738 1379347572389864788 4.0 
114580949535628 1379347573025786143 5.0 
114581076652977 1379347573152891856 4.0 
114581839753848 1379347573915782555 3.0 
114582221197462 1379347574297191247 4.0 
114583141081483 1379347575187478376 5.0 
114583238288869 1379347575314462019 6.0 
114583620922777 1379347575695915840 7.0 
114584385641227 1379347576459190987 8.0 
114584529209059 1379347576585899971 10.0 
114584636976494 1379347576713005684 14.0 
114584764093844 1379347576840050362 18.0 
114584892340449 1379347576967613838 22.0 
114585021350062 1379347577094841621 17.0 
114585164612691 1379347577221764229 16.0 
114585272960012 1379347577348868678 13.0 
114585400016322 1379347577476035426 11.0 
114585527072632 1379347577603171656 9.0 
114585654189983 1379347577730277369 8.0 
114585781490457 1379347577857413599 7.0 
114585908485726 1379347577984519312 8.0 
114586035694637 1379347578111655543 10.0 
114586162934070 1379347578238836948 12.0 
114586361560653 1379347578365942661 14.0 
114586544041960 1379347578620184605 13.0 
114586671433994 1379347578747381870 11.0 
114586798581864 1379347578874518101 8.0 
114586935160532 1379347579001623814 7.0 
114587052908127 1379347579128790562 6.0 
114587307112309 1379347579383063023 5.0 
114587688983206 1379347579764471714 4.0 
114588197025326 1379347580273287469 3.0 
114588705647331 1379347580781875123 4.0 
114588960248277 1379347581036147584 5.0 
114589468473517 1379347581544661988 4.0 
114589977065002 1379347582053206910 5.0 
114590236915453 1379347582307690888 6.0 
114590867222183 1379347582943311006 7.0 
114591035511515 1379347583070584128 8.0 
114591248726836 1379347583324826072 9.0 
114591375844187 1379347583451992820 10.0 
114591757226759 1379347583833370993 9.0 
