#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
43743805161322 1379267737605865764 -0.02643 -0.00804 0.0235 
43743813249222 1379267737669861126 -0.16315 0.0507 0.00214 
43743832721220 1379267737860138225 -0.05954 -0.00697 -0.01389 
43743895532145 1379267737924103069 -0.02856 -0.01872 0.01175 
43743947447298 1379267737987274456 -0.05954 -0.05077 0.01068 
43744012150488 1379267738051239300 0.03339 -0.09776 0.02991 
43744074534129 1379267738114410686 0.05368 -0.11058 0.06943 
43744138565870 1379267738178390190 -0.04138 -0.1971 0.0502 
43744203116457 1379267738241561577 -0.18344 -0.16292 -0.02563 
43744268399535 1379267738305526421 -0.27209 -0.39684 0.05341 
43744375312400 1379267738368697807 -0.26782 -0.42033 0.31616 
43744394112949 1379267738432662651 0.16797 -0.47908 0.3685 
43744455947222 1379267738495803520 -0.11295 0.29958 -0.11963 
43744520040005 1379267738559798882 -0.4462 0.33803 -0.12177 
43744583247696 1379267738622970268 -0.07449 0.00584 -0.03418 
43744648256088 1379267738686935112 0.09641 0.12761 -0.01816 
43744711891064 1379267738750137016 0.02057 -0.00377 -0.00854 
43744775831245 1379267738814101860 -0.09052 0.02293 0.01282 
43744842243575 1379267738877212212 0.00027 0.02187 0.02777 
43744904230451 1379267738941207573 -0.13751 -0.03474 0.0267 
43745060555799 1379267739004409477 -0.17383 -0.05504 -0.03525 
43745068216412 1379267739068313286 -0.14285 -0.09242 -0.06088 
43745107770814 1379267739131515190 0.05261 -0.31779 -0.04272 
43745176960499 1379267739195480034 0.07611 -0.04756 0.19867 
43745218987051 1379267739258651421 -0.01575 0.45872 -0.35675 
43745282805149 1379267739322616264 -0.26035 0.03041 -0.26596 
43745347996665 1379267739385787651 -0.35648 0.01225 -0.29694 
43745412516733 1379267739449752495 -0.35327 0.17995 -0.18265 
43745473954242 1379267739512923882 -0.06381 0.21306 -0.22324 
43745566095247 1379267739576888725 0.25769 -0.05717 -0.16022 
43745600857950 1379267739640060112 0.37091 -0.04222 -0.13351 
43745665439057 1379267739704024956 0.33032 0.15538 0.08865 
43745727944781 1379267739767196342 0.22031 0.118 0.14847 
43745792007042 1379267739831401508 0.18933 0.05284 0.07797 
43745857015435 1379267739894542377 0.13699 0.01866 0.08972 
43745927670097 1379267739958537739 0.13058 -0.01445 0.04913 
43746018559767 1379267740021709125 0.02911 -0.00377 0.02991 
43746050789280 1379267740085643452 -0.0275 0.08061 0 
43746134445620 1379267740148845356 0.00882 -0.01125 0.01389 
43746173023371 1379267740212810200 -0.00186 -0.01552 0.00854 
43746236108980 1379267740275981586 -0.01788 -0.03795 0 
43746299927079 1379267740339976948 -0.09479 -0.01445 -0.01068 
43746364538707 1379267740403148334 -0.23151 -0.06679 -0.10468 
43746428021081 1379267740467113178 -0.27423 -0.15971 -0.25421 
43746497882213 1379267740530315082 -0.37784 -0.12233 -0.29907 
43746554741667 1379267740594249409 -0.19519 -0.17574 -0.13245 
43746618101959 1379267740657524672 -0.1311 -0.1768 -0.09186 
43746756908614 1379267740721581069 -0.10333 -0.09776 -0.047 
43746767468664 1379267740784569350 -0.11188 -0.07533 -0.03098 
43746812119968 1379267740848595229 -0.03391 0.00798 -0.01816 
43746873313314 1379267740911736098 -0.01682 0.0945 -0.02136 
43746937039852 1379267740975639907 0.00775 -0.02727 0.00854 
43747001254715 1379267741038902846 0.09961 0.00798 0.01923 
43747065408537 1379267741102867690 0.24274 0.0475 0.07904 
43747128097382 1379267741166008559 0.25555 0.19597 0.11536 
43747192495368 1379267741229973403 0.11884 0.23976 0.13351 
43747264370845 1379267741293144790 0.15942 0.13936 0.09827 
43747330294849 1379267741357048598 0.05582 0.12761 0.06729 
43747380958668 1379267741420219985 0.03232 0.05711 0.04166 
43747444227399 1379267741484215346 0.06223 0.06139 0.03738 
43747507587692 1379267741547386733 -0.0072 0.05498 0.04379 
43747572138279 1379267741611351577 0.02484 0.06673 0.04379 
43747634735563 1379267741674522963 -0.05206 0.00478 0.03204 
43747699011467 1379267741738518325 0.00989 0.00798 -0.00427 
43747762890607 1379267741801720229 -0.08731 -0.00697 0.01389 
43747827532755 1379267741865685073 -0.06274 0.00691 -0.0032 
43747977235181 1379267741928886977 -0.02216 0.04109 0.01175 
43747986788058 1379267741992882338 0.00027 0.03148 0.02457 
43748017155829 1379267742055992690 0.05154 0.00264 0.01816 
43748080668723 1379267742119927016 -0.01147 -0.03368 0.00214 
43748144975148 1379267742183098403 -0.02002 -0.01445 -0.00427 
43748207938676 1379267742247032729 0.03766 -0.0294 0.00961 
43748270902204 1379267742310262940 0.09213 -0.23662 -0.01495 
43748336063199 1379267742374227784 0.16049 -0.15865 0.00854 
43748398721523 1379267742437399170 0.38052 -0.38829 0.01175 
43748464035121 1379267742501364014 0.10922 -0.36266 0.01816 
43748593838264 1379267742564626954 0.07077 -0.08174 0.02457 
43748608274400 1379267742628500245 0.08679 -0.07213 0.07477 
43748652864664 1379267742691702149 0.00562 -0.06892 -0.01495 
43748716804844 1379267742755697510 0.00882 -0.06786 -0.02563 
43748778791721 1379267742818838379 -0.00079 -0.03261 -0.02136 
43748846546947 1379267742882772705 -0.01254 0.02293 -0.01495 
43748907313008 1379267742945944092 -0.01575 -0.05504 -0.00641 
43748971680473 1379267743009939454 -0.00079 0.05925 0.01602 
43749035681695 1379267743073110840 0.00241 0.1479 0.0032 
43749097973775 1379267743135214112 0.0195 0.07848 0.00641 
43749161425629 1379267743200247071 0.00562 0.02507 -0.00427 
43749225915175 1379267743264150879 0.03232 0.04643 0.01068 
43749288604020 1379267743327383301 0.01736 0.05605 0.00748 
43749351628590 1379267743391317627 0.02591 0.02507 0.0032 
43749415385647 1379267743454519532 0.01096 -0.02299 0 
43749480546642 1379267743518514893 -0.02216 -0.06999 -0.01282 
43749549186958 1379267743581655762 -0.05954 -0.10417 -0.03632 
43749607389309 1379267743645651123 -0.16635 -0.0529 -0.05341 
43749675052975 1379267743708791993 -0.22083 -0.06999 -0.08438 
43749761883434 1379267743772756836 -0.16956 -0.13087 -0.12924 
43749795883129 1379267743835897705 -0.12363 -0.11806 -0.0737 
43749861532450 1379267743899832032 -0.07556 0.0005 -0.03845 
43749924862222 1379267743963064454 -0.03177 0.00478 -0.02029 
43749988253036 1379267744027059815 -0.01361 0.01439 -0.00961 
43750052956225 1379267744090139649 0.02698 0.08061 -0.01175 
43750115309346 1379267744154196045 -0.01575 0.0443 -0.00427 
43750179096924 1379267744217336914 0.00989 -0.04329 0.00854 
43750243281266 1379267744281301758 0.01202 -0.02299 0.00641 
43750306244796 1379267744343374512 0.05902 -0.02727 0 
43750368872599 1379267744408407471 0.06329 -0.03261 0.00748 
43750432049770 1379267744471578858 0.04514 -0.03795 0.0032 
43750495776308 1379267744535574219 0.03232 -0.03261 -0.00641 
43750559228161 1379267744598715088 0.08145 -0.12233 -0.00748 
43750624175514 1379267744662710450 0.04514 -0.11485 -0.01495 
