3  7,1,2,2,352,-1.382481,-0.007084,0.570050
3  7,2,2,3,171,-4.553286,0.115903,0.235251
4  5,1,1,1,138,-0.826563,0.015617,0.078183
4  5,2,1,2,33,-2.727600,-0.005544,0.122455
4  5,3,1,3,419,-1.516891,-0.009823,0.044329
4  8,1,3,1,369,-1.568939,-0.011927,0.041883
4  8,2,3,2,40,-3.039190,-0.007963,0.178824
4  8,3,3,3,44,-0.530266,0.016575,0.024920
5  7,1,4,1,139,-4.579315,0.125536,0.287486
5  7,2,4,3,494,-1.350981,-0.005402,0.445572
5  8,1,2,1,263,-1.223708,-0.003454,0.712902
5  8,2,2,3,170,-4.504478,0.115654,0.334017
5  8,3,3,1,59,-1.847239,-0.017400,0.001733
5  8,4,3,2,59,-1.703011,-0.017618,0.001733
5  8,5,3,3,98,-1.375701,-0.007143,0.053324
7  8,1,2,2,158,-4.404658,0.106120,0.425513
7  8,2,2,3,226,-1.188876,-0.005382,0.776249
1  2  5,1,2,1,6,-0.437253,0.014574,0.000000
1  2  5,2,2,2,78,-1.463925,-0.010749,0.002805
1  2  5,3,2,3,111,-1.775158,-0.017509,0.006413
2  5  8,1,4,1,88,-1.449354,-0.009808,0.004866
2  5  8,2,4,2,6,-0.437253,0.014574,0.000000
2  5  8,3,4,3,57,-1.703011,-0.017618,0.001617
2  5  8,4,4,4,57,-1.842350,-0.017407,0.001617
4  5  7,1,1,1,134,-1.007934,0.010920,0.079477
4  5  7,2,1,2,22,-2.814508,-0.005118,0.111920
4  5  7,3,1,3,315,-1.576690,-0.012626,0.035688
4  5  8,1,3,1,49,-0.539201,0.016731,0.028074
4  5  8,2,3,2,164,-1.478889,-0.009645,0.028990
4  5  8,3,3,3,37,-2.837781,-0.006401,0.153850
4  5  8,4,4,1,116,-1.772681,-0.017513,0.006700
4  5  8,5,4,2,86,-1.431605,-0.008662,0.005556
5  7  8,1,1,2,237,-1.210020,-0.004803,0.760789
5  7  8,2,1,3,144,-4.538080,0.122714,0.344425
