#SysTm EventTmStmp Rot:x Rot:y Rot:z
43743807816594 1379267737605865764 0.20494612 -0.18853483 -0.6211813 
43743835162850 1379267737860138225 0.18525697 -0.16736679 -0.6262846 
43743897973775 1379267737924103069 0.18395515 -0.16689676 -0.6265879 
43743952025354 1379267737987274456 0.18194196 -0.16681771 -0.6269627 
43744014622638 1379267738051239300 0.18005541 -0.16836946 -0.6270412 
43744076975759 1379267738114410686 0.17878148 -0.17205387 -0.62613577 
43744141373745 1379267738178390190 0.17544448 -0.17642625 -0.6253417 
43744206962024 1379267738241561577 0.16935681 -0.17852765 -0.6264878 
43744273740600 1379267738305526421 0.15831497 -0.18001518 -0.62929404 
43744377723509 1379267738368697807 0.14230913 -0.18434304 -0.6291239 
43744396615619 1379267738432662651 0.12999083 -0.19662789 -0.62248534 
43744458571974 1379267738495803520 0.12849915 -0.19993111 -0.61947155 
43744523061522 1379267738559798882 0.12867522 -0.18593277 -0.62309945 
43744586238692 1379267738622970268 0.12614755 -0.17648666 -0.62578446 
43744652742583 1379267738686935112 0.128026 -0.1750609 -0.62600154 
43744715675591 1379267738750137016 0.13085677 -0.17481911 -0.6256018 
43744779524210 1379267738814101860 0.13016354 -0.1736982 -0.62585104 
43744846638509 1379267738877212212 0.12964891 -0.17253971 -0.62530744 
43744907496131 1379267738941207573 0.12774976 -0.17137441 -0.6250876 
43745063546795 1379267739004409477 0.12311501 -0.16935992 -0.6261973 
43745110578688 1379267739131515190 0.11318582 -0.1707458 -0.6312284 
43745179615772 1379267739195480034 0.11062446 -0.17788626 -0.6288572 
43745222405333 1379267739258651421 0.11631324 -0.17287318 -0.629972 
43745286131870 1379267739322616264 0.1200014 -0.16321708 -0.6369964 
43745351384426 1379267739385787651 0.11449047 -0.15505822 -0.6452768 
43745416331779 1379267739449752495 0.10916783 -0.14425653 -0.6524606 
43745477830329 1379267739512923882 0.109384246 -0.13422109 -0.65763533 
43745569818732 1379267739576888725 0.11429926 -0.13366234 -0.66137624 
43745603513223 1379267739640060112 0.12113565 -0.14090726 -0.6634377 
43745670627522 1379267739704024956 0.13074486 -0.14716518 -0.6616909 
43745732248153 1379267739767196342 0.13945645 -0.15032636 -0.6567479 
43745795181160 1379267739831401508 0.14557895 -0.15306711 -0.65249676 
43745860799961 1379267739894542377 0.14977393 -0.15609497 -0.6493013 
43745930539012 1379267739958537739 0.15270899 -0.15915772 -0.64677197 
43746021489722 1379267740021709125 0.15431647 -0.16139476 -0.6451613 
43746053749756 1379267740085643452 0.15502831 -0.16042332 -0.64461213 
43746137497657 1379267740148845356 0.15551981 -0.1593967 -0.64425653 
43746175953327 1379267740212810200 0.15528333 -0.15984587 -0.64395493 
43746238977895 1379267740275981586 0.15447128 -0.16027485 -0.6439849 
43746305939593 1379267740339976948 0.15276068 -0.15970859 -0.64441866 
43746370825904 1379267740403148334 0.14836735 -0.1570405 -0.64671165 
43746435010246 1379267740467113178 0.14121681 -0.1534509 -0.65260416 
43746504871378 1379267740530315082 0.13191085 -0.14829315 -0.66135544 
43746561028864 1379267740594249409 0.12297944 -0.14470114 -0.6682746 
43746622191690 1379267740657524672 0.11575435 -0.14475028 -0.67231256 
