#SysTm EventTmStmp La:x La:y La:z
43743807023065 1379267737605865764 0.0874369 0.19228745 0.20089436 
43743817522074 1379267737669861126 -0.17216752 -0.07795143 -1.8336964 
43743834399840 1379267737860138225 -0.16240858 -0.06867504 -0.13977337 
43743897210766 1379267737924103069 0.08625187 0.0013461113 -0.1285038 
43743951231824 1379267737987274456 0.036389142 -0.043276787 0.37361908 
43744013859629 1379267738051239300 -0.06761548 -0.03408909 -0.01689148 
43744076243270 1379267738114410686 0.074201226 -0.005215645 -0.19246292 
43744140458133 1379267738178390190 0.2705621 0.005604267 -0.20777702 
43744205802250 1379267738241561577 -0.04091218 -0.012681484 -0.32343483 
43744272184061 1379267738305526421 -0.55257803 -0.2947774 0.1912775 
43744376991020 1379267738368697807 -0.39565265 -0.6168089 0.66205215 
43744395822089 1379267738432662651 0.8920822 0.37892437 -0.29016876 
43744457808965 1379267738495803520 -0.16739821 -7.133484E-4 -0.7474804 
43744522267992 1379267738559798882 -0.07396686 -0.25888443 0.29349422 
43744585384122 1379267738622970268 0.21753097 0.0022611618 0.2747078 
43744651613329 1379267738686935112 -0.05900234 -0.036864758 -0.3792696 
43744714393735 1379267738750137016 0.0054197907 0.07977939 -0.23255157 
43744778394956 1379267738814101860 -0.11589122 -0.007694721 0.32129192 
43744845234571 1379267738877212212 -3.6537647E-4 0.06791544 -0.46097755 
43744906275316 1379267738941207573 -0.06532276 -0.022817135 -0.010931015 
43745062692225 1379267739004409477 0.077165306 0.048407316 0.21949673 
43745073069151 1379267739068313286 -0.014022768 0.050718307 0.46421528 
43745109754638 1379267739131515190 -0.664356 -0.70164967 -0.79781914 
43745178822242 1379267739195480034 1.0217925 0.824852 0.19304752 
43745221459202 1379267739258651421 -0.6277977 -0.04543066 -0.13666344 
43745285338340 1379267739322616264 -0.041309774 0.116983175 -0.37253475 
43745350621417 1379267739385787651 -0.12758017 -0.28318286 0.14202023 
43745414988883 1379267739449752495 -0.050810695 -0.034123898 0.6854372 
43745476731596 1379267739512923882 -0.33682275 -0.140414 0.35497856 
