#SysTm EventTmStmp Ori:x Ori:y Ori:z
234640981405768 1378739068704689062 1.3741869 -0.001385906 4.2901744E-4 
234641032069587 1378739068958976128 1.3722304 -0.0015798549 4.499021E-5 
234641060636655 1378739069022208550 1.3723017 -0.0015404919 -1.5379007E-4 
234641106173050 1378739069086173394 1.3723398 -0.0016014206 -1.7938507E-4 
234641170601556 1378739069149314263 1.3725593 -0.0016516943 -1.6410573E-4 
234641237380130 1378739069213279107 1.3727686 -0.001599614 -8.697744E-5 
234641296864338 1378739069276419976 1.3730445 -0.0015911548 -4.319008E-5 
234641360804517 1378739069340384819 1.3724642 -0.0015655546 4.6746572E-5 
234641436769723 1378739069403617241 1.3715737 -0.0015351729 8.928094E-5 
234641490851823 1378739069467582085 1.3706801 -0.001385999 7.645846E-5 
234641553815353 1378739069530722954 1.3695816 -0.0014508221 1.1591911E-4 
234641616260034 1378739069594657280 1.3684703 -0.001381821 -1.4034405E-5 
234641678826796 1378739069657859185 1.3674756 -0.0013246392 -9.2235474E-5 
234641742278650 1378739069721793511 1.3671004 -0.0012866736 -1.3700366E-4 
234641805822066 1378739069784995415 1.3665941 -0.0013108618 -1.8968752E-4 
234641869518084 1378739069848960259 1.3671976 -0.0012001891 -8.21852E-6 
234641932878376 1378739069912131646 1.3672601 -0.0013606765 -7.913263E-5 
234641996696474 1378739069976065972 1.36779 -0.0014076761 -1.6014457E-5 
234642060209369 1378739070039267876 1.3681518 -0.0013350124 -1.4966361E-4 
234642123142378 1378739070103263237 1.3682733 -0.0014099916 -3.079883E-4 
234642186166947 1378739070166404107 1.3680304 -0.0014643981 -2.5390973E-4 
234642253037082 1378739070230368950 1.3681949 -0.0013863436 -3.4539076E-4 
234642314688233 1378739070293601372 1.3678746 -0.0014557863 -4.2718684E-4 
234642377407599 1378739070357505181 1.3671646 -0.001581739 -3.481003E-4 
234642440889975 1378739070420858399 1.3666822 -0.001719988 -4.5517625E-4 
234642505226919 1378739070484853760 1.3664129 -0.0016407425 -4.622147E-4 
234642569411262 1378739070547964111 1.3664763 -0.0016711041 -3.0312987E-4 
234642633168319 1378739070611959473 1.3662275 -0.0017110863 -4.0220495E-4 
234642695246756 1378739070675130859 1.3665175 -0.0017088183 -2.6205796E-4 
