#SysTm EventTmStmp Light
234659820197159 1378739087749286687 36.0 
234659890851821 1378739087876300847 37.0 
234660148230120 1378739088131122624 36.0 
234660273943534 1378739088258319890 37.0 
234660656424842 1378739088639667546 36.0 
234660780886919 1378739088766315495 37.0 
234661296192887 1378739089275530550 36.0 
234661800816723 1378739089784136507 37.0 
234661934556996 1378739089911256944 36.0 
234662816992520 1378739090801180040 37.0 
234663203960321 1378739091182558214 36.0 
234663323905384 1378739091309297716 37.0 
234663708004270 1378739091691406923 36.0 
234663835548906 1378739091818512636 37.0 
234664979849226 1378739092962722414 36.0 
234665105318477 1378739093089797609 37.0 
234665487464060 1378739093471206300 36.0 
234665615649623 1378739093598373048 37.0 
234666376980312 1378739094361336982 36.0 
234666504494427 1378739094488442695 37.0 
234667267992061 1378739095251260078 36.0 
234667394560045 1378739095378396308 37.0 
234667648367462 1378739095632699287 36.0 
234667775698455 1378739095759896553 37.0 
234668164314357 1378739096141213691 36.0 
234668285877000 1378739096268380439 37.0 
234671718839001 1378739099701642903 36.0 
234671842751713 1378739099828290853 37.0 
234675916427891 1378739103897420958 36.0 
234676044033568 1378739104024557189 37.0 
234676548932087 1378739104533102111 36.0 
234676677483896 1378739104660238341 37.0 
234677316946737 1378739105295643532 36.0 
234677441805581 1378739105423176491 37.0 
234677820380279 1378739105804676735 36.0 
234677965565691 1378739105931827618 37.0 
234678714627190 1378739106694492413 36.0 
234678837929492 1378739106821750714 37.0 
234680109133523 1378739108093386351 36.0 
234680236586597 1378739108220522582 37.0 
234680877850141 1378739108856218527 36.0 
234680999748506 1378739108983324240 37.0 
234681381772007 1378739109364732932 36.0 
234681508584155 1378739109491899680 37.0 
234681763734468 1378739109746141623 36.0 
234681889081637 1378739109873308371 37.0 
234682651602621 1378739110636032824 36.0 
234682777468635 1378739110762924914 37.0 
234685709652368 1378739113687720774 36.0 
234685830604603 1378739113814948557 37.0 
234710497963063 1378739138482207254 36.0 
234710629322745 1378739138608672098 37.0 
