#SysTm EventTmStmp Grav:x Grav:y Grav:z
195235829908346 1378671062601750405 3.6670785 7.0913815 5.695194 
195235889728275 1378671062665684731 3.6416907 7.1150723 5.6819205 
195235907613213 1378671063174333520 3.4971483 7.1716213 5.7015953 
195235956110085 1378671063237535424 3.4990587 7.167846 5.7051687 
195236011504561 1378671063301439232 3.4984622 7.16052 5.714727 
195236056125346 1378671063364671654 3.4917443 7.165282 5.7128673 
195236124735142 1378671063428605981 3.489246 7.168216 5.710711 
195236195695009 1378671063491807885 3.4889653 7.16799 5.7111673 
195236254935051 1378671063555742211 3.4688182 7.171368 5.719192 
195236315792675 1378671063618944115 3.4561799 7.177105 5.7196484 
195236405705690 1378671063682878441 3.440992 7.1774206 5.728403 
195236455209734 1378671063746080346 3.4326665 7.173422 5.738397 
195236506239797 1378671063810014672 3.4228055 7.1727386 5.745138 
195236576467174 1378671063873216576 3.4120119 7.184071 5.737394 
195236627558276 1378671063937150902 3.4030244 7.189079 5.736459 
195236685058659 1378671064000352807 3.3965578 7.1908073 5.7381244 
195236749548205 1378671064064317650 3.3954723 7.198793 5.7287464 
195236813244223 1378671064127489037 3.3920083 7.2162647 5.7087812 
195236883746282 1378671064191392846 3.384549 7.231075 5.694451 
195236940880421 1378671064254625268 3.3725598 7.240047 5.690163 
195237015258567 1378671064319839240 3.3609767 7.2362266 5.701864 
195237075444741 1378671064381911994 3.3621354 7.2322474 5.7062273 
195237130808696 1378671064445876838 3.3827097 7.2506304 5.670628 
195237201036073 1378671064509048225 3.4057262 7.269903 5.632045 
195237257712405 1378671064572982551 3.4139562 7.2836018 5.609317 
195237321194780 1378671064636184455 3.402376 7.2966814 5.599345 
195237384951838 1378671064700088264 3.3975837 7.2972407 5.601526 
195237461069646 1378671064763320686 3.4003444 7.296718 5.6005316 
195237525376070 1378671064827255012 3.4120824 7.298663 5.5908494 
195237579427651 1378671064890456916 3.423435 7.2963367 5.5869446 
195237648525773 1378671064954391242 3.4331028 7.304416 5.57043 
195237727726139 1378671065017562629 3.446573 7.303046 5.5639052 
195237770698823 1378671065081557990 3.4484806 7.305961 5.558893 
195237832685699 1378671065144804907 3.4357638 7.3203425 5.5478373 
195237894184251 1378671065208708716 3.4405417 7.3317227 5.529819 
195237956598411 1378671065271941137 3.4447637 7.355237 5.4958596 
195238021118479 1378671065335844946 3.4388092 7.367162 5.483602 
195238085058659 1378671065399077368 3.433896 7.37679 5.47373 
195238149700807 1378671065463133764 3.4253454 7.3837028 5.469765 
195238211504562 1378671065526274633 3.4056466 7.3809786 5.4857197 
195238310634730 1378671065590147924 3.3913085 7.3750463 5.502555 
195238370454660 1378671065653349829 3.3807123 7.367875 5.518658 
195238441200883 1378671065717284155 3.3630235 7.370058 5.5265455 
195238540453135 1378671065780486059 3.3417835 7.3727765 5.535796 
195238639094979 1378671065844420385 3.323678 7.3768535 5.5412617 
195238689026307 1378671065907622290 3.3115606 7.377189 5.548065 
195238714999144 1378671065971556616 3.3080814 7.375227 5.5527477 
195238785684326 1378671066034758520 3.2826653 7.3997197 5.535219 
195238836653347 1378671066098692846 3.2383733 7.428038 5.5233674 
195238886645718 1378671066161894751 3.2063282 7.445402 5.51868 
195238936821209 1378671066225829077 3.161323 7.463616 5.520042 
195238986325253 1378671066289030981 3.1349032 7.4745107 5.520367 
195239054751929 1378671066352965307 3.1235907 7.481337 5.5175323 
195239163709658 1378671066416167212 3.1118512 7.4799566 5.5260315 
195239259818310 1378671066480132055 3.1088033 7.478237 5.5300727 
195239310573689 1378671066543303442 3.1008081 7.4755135 5.538237 
195239331083381 1378671066607237768 3.0960126 7.4783187 5.5371337 
195239391757880 1378671066670439673 3.08719 7.482795 5.5360126 
