#SysTm EventTmStmp La:x La:y La:z
195235837874163 1378671062601750405 -0.04266596 -0.2152586 -0.11299753 
195235895435585 1378671062665684731 0.016103983 -0.09818268 0.34845448 
195235914144573 1378671063174333520 -0.13633466 -0.11958885 0.10761309 
195235961939476 1378671063237535424 0.101902485 -0.1330452 0.16668034 
195236017181351 1378671063301439232 -0.16125965 -0.13555193 0.43326807 
195236064030122 1378671063364671654 -0.1649487 -0.20386267 0.015074253 
195236131724307 1378671063428605981 -0.030364275 -0.16041231 0.22428703 
195236204301754 1378671063491807885 0.047184944 -0.13776398 0.16536093 
195236262046298 1378671063555742211 -0.25306988 -0.08917427 0.3105626 
195236321744147 1378671063618944115 0.064745665 -0.11048746 -0.01871872 
195236412237050 1378671063682878441 -0.18788171 -0.12744045 0.270113 
195236461374850 1378671063746080346 -0.056668997 -0.15016222 0.14879513 
195236512343871 1378671063810014672 -0.22083235 -0.091650486 0.299973 
195236584066746 1378671063873216576 -0.072354555 -0.06667709 -0.066990376 
195236634211718 1378671063937150902 -0.08677697 -0.08877754 0.34206247 
195236692475109 1378671064000352807 -0.11483812 -0.16547775 0.27494574 
195236757056216 1378671064064317650 0.081254244 -0.1738286 0.21258497 
195236820660674 1378671064127489037 0.01887846 -0.15024233 -0.012486458 
195236891345855 1378671064191392846 0.044009686 -0.093949795 0.13126516 
195236946770852 1378671064254625268 -0.05366063 -0.15061617 -0.025728703 
195237023224384 1378671064319839240 -0.13238597 -0.090666294 0.43220043 
195237081335173 1378671064381911994 -0.153929 0.018718243 0.3839097 
195237136973811 1378671064445876838 -0.028588533 -0.063652515 -0.05908966 
195237210283746 1378671064509048225 -0.0960629 -0.039856434 0.2214179 
195237263908041 1378671064572982551 0.01630187 -0.118199825 0.05665207 
195237327024171 1378671064636184455 -0.12431002 -0.083260536 0.14187574 
195237392246207 1378671064700088264 -0.09227562 -0.115023136 0.23471594 
195237471293971 1378671064763320686 0.028882504 -0.09636307 0.07644224 
195237532060031 1378671064827255012 0.031590223 -0.08730078 0.06252146 
195237588980527 1378671064890456916 -0.19470215 -0.05797863 0.3687172 
195237658292292 1378671064954391242 0.06096077 -0.0815773 -0.18789673 
195237733830213 1378671065017562629 -0.09183812 -0.017505646 0.38661146 
195237776375612 1378671065081557990 -0.15457535 -0.031410694 0.16883183 
195237838515090 1378671065144804907 -0.05969858 -0.03848648 0.07285023 
195237899922080 1378671065208708716 -0.07611847 -0.057797432 0.34759045 
195237962885608 1378671065271941137 -0.0021176338 -0.08063793 -0.09441471 
195238027466717 1378671065335844946 0.034044027 -0.07147932 0.24872255 
195238093146557 1378671065399077368 -0.03916526 -0.12876749 -0.19347763 
195238156964655 1378671065463133764 0.030652285 -0.13201857 0.017317772 
195238217517075 1378671065526274633 -0.19012642 -0.09599972 0.2501335 
195238316830365 1378671065590147924 0.018208027 -0.08525181 0.095330715 
195238377230182 1378671065653349829 0.023327827 -0.040324688 0.2066822 
195238451760932 1378671065717284155 -0.010459423 -0.07996321 0.175776 
195238563282373 1378671065780486059 -0.105490685 -0.042731762 0.31046247 
195238644985411 1378671065844420385 -0.07962561 -0.064391136 -0.027153015 
195238695099861 1378671065907622290 -0.053395033 -0.0733757 0.16457987 
195238723483807 1378671065971556616 -0.05222535 -0.045331955 0.3651333 
195238792337767 1378671066034758520 -0.12648892 -0.13416815 -0.12656641 
195238843367829 1378671066098692846 -0.12403822 -0.057879925 0.17194939 
195238893238118 1378671066161894751 0.0030989647 -0.039618015 0.064661026 
195238942894764 1378671066225829077 -0.13348174 -0.022259235 0.25629377 
195238992948174 1378671066289030981 0.003550768 -0.021279812 0.03217745 
195239075627864 1378671066352965307 -0.053159952 -0.1077466 -0.09409332 
195239171065069 1378671066416167212 -0.09454918 -0.06409359 0.33292437 
195239265769783 1378671066480132055 0.067276716 -0.09333515 -0.04038477 
195239316372560 1378671066543303442 -0.10732818 -0.060837746 0.26957607 
195239336668609 1378671066607237768 0.13926077 -0.04531145 -0.068175316 
195239397434670 1378671066670439673 -0.06215906 -0.09155846 0.04203844 
195239451181045 1378671066734404516 -0.0238266 -0.03623581 0.13062572 
195239528519668 1378671066797722458 -0.087739944 -0.051270485 0.06989336 
195239593558582 1378671066861687302 -0.03898716 -0.038125515 0.18773031 
195239653653195 1378671066924828171 -0.11483741 -0.06350374 0.1367979 
195239705415747 1378671066988762497 -0.013530731 -0.06914806 -0.024775028 
195239757422461 1378671067051994919 -0.010384798 0.007684231 0.27544212 
195239853561633 1378671067115929245 0.16147614 -0.05055809 -0.20790243 
195239901417578 1378671067179131149 0.029804945 -0.087460995 0.13272285 
195239949151439 1378671067243095993 -0.121289015 -0.05315399 0.31753492 
195239997037905 1378671067306267380 -0.15439534 -0.11499596 -0.12468052 
195240080053317 1378671067370171188 -0.074753284 -0.021213531 0.22967672 
195240134928946 1378671067433403610 0.09329295 -0.009177208 -0.058271408 
195240193894306 1378671067497337937 0.0064105988 0.0064792633 -0.003267765 
195240253897357 1378671067560614462 -0.0057971478 -0.067153454 0.071088314 
195240317807018 1378671067624548788 -0.08925176 -0.106200695 0.12028456 
195240488537980 1378671067687750692 0.0018646717 -0.060246468 0.03164625 
195240599418494 1378671067751685018 0.07577562 -0.008977413 0.15482616 
195240645839980 1378671067814886923 -0.03898406 -0.033663273 0.0026555061 
195240671843337 1378671067941992636 -0.102380276 -0.07120466 0.010062218 
195240722354553 1378671068005957479 0.083746195 -0.038877964 0.17150545 
195240773018371 1378671068069159384 -0.016972303 0.013196468 -0.010131836 
195240836653347 1378671068133093710 -0.049174547 0.011253834 0.099720955 
195240895557666 1378671068196295614 0.05794096 -0.030592442 0.059631348 
195240959040041 1378671068260229940 -0.1322813 -0.09999418 0.017759323 
195241015594290 1378671068323431845 0.0050878525 -0.017408848 -0.17517471 
195241079961756 1378671068387366171 -0.022227764 0.018554688 0.19932699 
195241148479992 1378671068450568075 -5.0354004E-4 -0.018438816 0.12539864 
195241217822279 1378671068514502401 0.018081188 -0.075074196 0.059548855 
195241275078496 1378671068577673788 0.064320326 -0.017913342 0.17717552 
195241350463816 1378671068641638632 0.058026075 -0.03323698 -0.22019815 
195241417211870 1378671068704840536 0.028804302 0.010396004 -0.0817976 
195241463694398 1378671068768744345 0.07353687 0.013045788 0.56271935 
