#SysTm EventTmStmp Rot:x Rot:y Rot:z
310813841842342 1379575315532925579 -0.044085763 0.3394713 0.9310627 
310813862687757 1379575315850705120 -0.039318312 0.34151864 0.9297883 
310813951532561 1379575315912760135 -0.038114972 0.34263602 0.92929024 
310813986020581 1379575315977884647 -0.03702112 0.34292695 0.92910606 
310814055942756 1379575316041452762 -0.035923265 0.34362146 0.9287764 
310814112680127 1379575316104990360 -0.03520723 0.34486878 0.92822623 
310814185929021 1379575316168588992 -0.034679934 0.34507328 0.9280609 
310814243002116 1379575316232157108 -0.034174267 0.34535712 0.9278881 
310814313382095 1379575316295511600 -0.03385133 0.34543577 0.92784786 
310814366304422 1379575316359293338 -0.033656023 0.34557036 0.92777336 
310814430153040 1379575316422830936 -0.03319833 0.34526914 0.9278744 
310814494612067 1379575316486399051 -0.03304504 0.3450679 0.9279458 
310814557026227 1379575316549967166 -0.032963324 0.34521294 0.9278858 
310814623804802 1379575316613565799 -0.03286508 0.34478617 0.92803717 
310814687348219 1379575316677225467 -0.032577984 0.34459656 0.92810535 
310814750647470 1379575316740854617 -0.032552835 0.34464592 0.92808837 
310814811413532 1379575316804270145 -0.032505184 0.34422678 0.9282425 
310814874712783 1379575316867807742 -0.032406345 0.34417605 0.92826295 
310814938073077 1379575316931375858 -0.03236475 0.34394163 0.92833775 
310815003325632 1379575316994943973 -0.03246953 0.3437921 0.928379 
310815067448935 1379575317058603641 -0.03224742 0.34371713 0.9283934 
310815130656626 1379575317121317264 -0.03216047 0.34342197 0.92848235 
310815192918186 1379575317185648319 -0.03219518 0.34351024 0.9284449 
310815259605200 1379575317249460574 -0.032110974 0.3437088 0.9283343 
310815320035537 1379575317312784549 -0.032136917 0.34379193 0.92829937 
310815383151666 1379575317376413699 -0.0319976 0.3434033 0.9284308 
310815447274969 1379575317440134403 -0.03184768 0.34380442 0.92826235 
310815512893770 1379575317503636306 -0.031810023 0.3434949 0.9283658 
310815575338451 1379575317567418044 -0.031794958 0.34347904 0.9283655 
310815639064989 1379575317630772536 -0.031789236 0.34355468 0.9283235 
310815701601231 1379575317694310134 -0.031744428 0.34341964 0.92836446 
310815766243380 1379575317757939284 -0.03175812 0.3434259 0.9283549 
310815829725756 1379575317821629470 -0.03166941 0.34339154 0.92835426 
310815895161433 1379575317885228103 -0.031790674 0.34354436 0.92829216 
310815955774893 1379575317947178786 -0.031871893 0.34327978 0.92838323 
310816019440389 1379575318012181228 -0.03198515 0.3432654 0.9283746 
310816082342876 1379575318075749343 -0.03199207 0.343135 0.9284016 
310816146496700 1379575318139347976 -0.032006085 0.34351912 0.92824864 
310816211199889 1379575318203007644 -0.031691525 0.3435642 0.92822194 
310816274224457 1379575318266484206 -0.031428892 0.34350225 0.92822754 
310816346771383 1379575318330003871 -0.03070382 0.3441046 0.9279887 
310816527848752 1379575318527483119 -0.027853807 0.3451088 0.92755216 
310816591758411 1379575318590746059 -0.02726565 0.34494233 0.9275905 
310816657102530 1379575318654588832 -0.026997387 0.3453609 0.9274264 
310816722843411 1379575318717851771 -0.027092386 0.34446776 0.927753 
310816782907503 1379575318781694545 -0.02728289 0.3442656 0.9278361 
310816846206756 1379575318844926967 -0.027651025 0.34452826 0.92774695 
