4,1,2,1,157,-0.746447,-0.014393,0.218464
4,2,2,2,20,2.990091,0.074387,0.192183
4,3,3,1,145,-1.500147,-0.034549,0.307839
4,4,3,2,33,0.976018,0.024650,0.524048
7,1,1,1,52,-0.940465,-0.019677,0.240027
7,2,1,2,8,2.562575,0.063830,0.627756
7,3,3,2,210,-1.019487,-0.022039,0.513363
7,4,4,1,19,-1.734040,-0.040163,0.147734
7,5,4,2,3,1.508037,0.037788,0.003853
7,6,4,3,24,-0.352921,-0.005039,0.075061
7,7,4,4,2,3.978127,0.098787,0.001445
8,1,2,1,143,-1.453425,-0.033730,0.499774
8,2,3,1,35,-0.405552,-0.005691,0.000717
8,3,3,2,39,-0.598206,-0.010525,0.001631
8,4,5,1,48,-1.325073,-0.029001,0.022734
8,5,5,2,47,-0.542979,-0.009133,0.013845
10,1,3,1,11,1.204026,0.030280,0.057799
10,2,3,2,78,-0.818318,-0.016424,0.084661
10,3,3,3,37,-1.749675,-0.041287,0.089642
10,4,4,1,69,-1.872907,-0.044008,0.161928
10,5,4,2,87,-0.184995,-0.000814,0.835835
10,6,5,1,10,0.405997,0.010573,0.047685
10,7,5,2,37,-0.377979,-0.005827,0.009703
10,8,5,3,17,-1.461975,-0.032681,0.000941
13,1,1,2,234,-1.167357,-0.025978,0.538888
13,2,2,1,10,-1.573105,-0.035738,0.048989
13,3,2,2,79,-0.566010,-0.009717,0.003906
15,1,1,1,50,-0.587307,-0.010252,0.002058
15,2,1,2,4,-1.271059,-0.027495,0.000049
15,3,1,3,38,-0.412177,-0.005857,0.000845
15,4,4,1,76,-1.517542,-0.034680,0.091919
15,5,4,2,53,-0.655550,-0.012629,0.043448
15,6,5,1,91,-1.475802,-0.034113,0.633391
16,1,1,2,314,-1.048549,-0.022736,0.477849
18,1,1,2,322,-1.038371,-0.022431,0.459945
19,1,2,1,164,-1.598945,-0.036871,0.206631
20,1,2,1,305,-1.074533,-0.023373,0.455738
21,1,1,1,242,-1.139119,-0.025212,0.508199
21,2,2,1,53,-0.465861,-0.007204,0.008920
21,3,2,2,19,-1.534047,-0.034633,0.014154
22,1,2,1,281,-1.022452,-0.022039,0.503614
23,1,2,2,314,-1.048549,-0.022736,0.477849
1  2,1,4,1,90,-0.488488,-0.007771,0.006640
1  2,2,4,2,31,-1.333373,-0.029262,0.034417
1  4,1,1,1,165,-1.476978,-0.034032,0.363431
1  4,2,1,2,42,1.698044,0.042480,0.849170
1  4,3,3,1,6,3.522110,0.087525,0.016858
1  4,4,3,2,24,-1.314876,-0.028685,0.001879
1  4,5,3,3,119,-0.506263,-0.008218,0.008293
1  5,1,1,1,113,-1.544988,-0.036171,0.432268
1  5,2,1,2,36,1.552372,0.038883,0.767247
1  5,3,3,1,73,-1.145771,-0.024785,0.395029
1  5,4,3,2,12,3.446108,0.085649,0.068878
1  5,5,4,1,101,-0.509778,-0.008306,0.007870
1  5,6,4,2,12,-1.314876,-0.028685,0.002271
1  6,1,1,1,153,-1.390056,-0.032047,0.519223
1  7,1,1,2,118,-1.374776,-0.031608,0.501765
1  7,2,5,1,89,-0.506351,-0.008220,0.008274
1  7,3,5,2,27,-1.258380,-0.027240,0.028070
1  8,1,1,1,117,-0.510847,-0.008333,0.009047
1  8,2,1,2,36,-1.308850,-0.028572,0.022391
1  8,3,3,1,162,-1.401147,-0.032286,0.504406
2  4,1,2,1,94,-0.507527,-0.008250,0.008907
2  4,2,2,2,20,2.990091,0.074387,0.192183
2  4,3,2,3,60,-1.705221,-0.039393,0.189590
2  4,4,4,1,43,0.652434,0.017360,0.748175
2  4,5,4,2,91,-1.559693,-0.036313,0.248344
2  8,1,2,1,88,-0.485481,-0.007697,0.004747
2  8,2,2,2,27,-1.425577,-0.031692,0.006001
2  8,3,4,1,86,-1.428005,-0.033099,0.361971
2  8,4,4,2,33,1.128023,0.028404,0.524048
2  8,5,5,1,29,3.484109,0.086587,0.404596
2  8,6,5,2,58,-1.630890,-0.037645,0.375879
3  4,1,2,1,24,1.166024,0.029342,0.276956
3  4,2,2,2,99,-0.701079,-0.013833,0.131989
3  4,3,2,3,85,-1.872191,-0.044311,0.126212
3  6,1,2,1,78,-0.570298,-0.009871,0.005935
3  6,2,2,2,18,-1.648348,-0.037798,0.106141
4  5,1,3,1,22,2.914088,0.072510,0.232643
4  5,2,3,2,98,-0.523355,-0.008647,0.007114
4  5,3,3,3,42,-1.804691,-0.042125,0.167669
4  8,1,1,1,23,-1.318005,-0.028770,0.001725
4  8,2,1,2,118,-0.507587,-0.008251,0.008155
4  8,3,1,3,6,3.522110,0.087525,0.016858
4  8,4,3,1,42,1.698044,0.042480,0.849170
4  8,5,3,2,166,-1.475568,-0.033988,0.361570
5  8,1,1,1,37,1.510091,0.037839,0.810906
5  8,2,1,2,104,-1.615788,-0.038067,0.389295
5  8,3,2,1,70,-1.241211,-0.027017,0.203902
5  8,4,3,1,15,-1.316336,-0.028725,0.001900
5  8,5,3,2,106,-0.509912,-0.008310,0.007533
6  8,1,1,2,126,-1.365308,-0.031556,0.592139
7  8,1,1,1,125,-1.369267,-0.031391,0.473075
7  8,2,2,1,89,-0.506351,-0.008220,0.008274
7  8,3,2,2,19,-1.299556,-0.028269,0.001876
1  2  4,1,2,1,89,-1.513758,-0.035199,0.274917
1  2  4,2,2,2,33,0.976018,0.024650,0.524048
1  2  4,3,4,1,20,2.990091,0.074387,0.192183
1  2  4,4,4,2,72,-1.545420,-0.035268,0.333862
1  2  4,5,5,1,90,-0.482499,-0.007622,0.005034
1  2  4,6,5,2,9,-1.368082,-0.030130,0.000261
1  2  4,7,5,3,1,3.788120,0.094095,0.000000
1  3  8,1,1,1,33,-0.405552,-0.005691,0.000637
1  3  8,2,1,2,20,-0.626849,-0.011244,0.000234
1  3  8,3,5,1,67,-0.541636,-0.009102,0.009620
1  3  8,4,5,2,46,-1.324291,-0.028982,0.023092
1  4  8,1,1,1,174,-1.442841,-0.033153,0.386664
1  5  8,1,2,2,141,-1.572419,-0.036717,0.366549
3  4  8,1,1,1,24,-1.314876,-0.028685,0.001879
3  4  8,2,1,2,118,-0.507587,-0.008251,0.008155
5  6  8,1,2,2,128,-1.522675,-0.035568,0.453940
