#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
310813834486933 1379575315532925579 -0.0011 -0.08557 -0.00616 
310813858445426 1379575315850705120 -0.00893 -0.06242 -0.01115 
310813947259709 1379575315912760135 0.0701 -0.01935 -0.01506 
310813981717209 1379575315977884647 -0.01854 -0.04533 -0.00758 
310814045413227 1379575316041452762 0.07829 -0.02255 -0.01151 
310814108681958 1379575316104990360 0.00888 -0.0197 -0.01399 
310814172042252 1379575316168588992 0.01636 -0.01649 -0.01151 
310814236104512 1379575316232157108 0.00745 -0.01791 -0.00688 
310814306881256 1379575316295511600 0.00816 -0.00902 -0.00475 
310814362947181 1379575316359293338 0.00175 -0.00937 -0.00795 
310814426307473 1379575316422830936 -0.0018 -0.00581 -0.00438 
310814491315866 1379575316486399051 0.00354 -0.01115 -0.0051 
310814553455344 1379575316549967166 -0.00607 0.00452 -0.00331 
310814617426044 1379575316613565799 -0.00679 -0.01151 -0.00296 
310814683441611 1379575316677225467 0.00317 -0.00616 -0.00403 
310814746374618 1379575316740854617 -0.00572 0.0006 -0.00224 
310814807567965 1379575316804270145 -0.00644 -0.00581 -0.00082 
310814871752307 1379575316867807742 0.00282 -0.00368 -0.00296 
310814934746357 1379575316931375858 -0.00858 -0.00403 -0.00189 
310814998686536 1379575316994943973 0.00175 -0.00475 -0.00438 
310815062016309 1379575317058603641 -0.01534 -0.00403 -0.00224 
310815127696150 1379575317121317264 0.01599 -0.01187 -0.00261 
310815189103138 1379575317185648319 -0.00217 -0.00296 -0.00296 
310815253379044 1379575317249460574 0.00923 0.00487 -0.00475 
310815316220490 1379575317312784549 -0.00928 -0.00723 -0.00438 
310815380252231 1379575317376413699 0.00211 -0.00546 -0.00403 
310815443917728 1379575317440134403 0.00247 0.0006 -0.00082 
310815509475488 1379575317503488895 -0.00928 -0.00119 -0.00224 
310815571248722 1379575317567418044 0.00034 -0.00333 -0.00117 
310815634547974 1379575317630772536 0.00389 -0.00296 -0.00261 
310815697786185 1379575317694310134 -0.00323 0.0006 -0.00261 
310815761909487 1379575317757939284 0.00317 -0.00368 -0.00261 
310815825147700 1379575317821629470 -0.00073 -0.00226 -0.00047 
310815891407427 1379575317885228103 0.00995 0.0006 -0.00261 
310815952722856 1379575317947178786 -0.01178 -0.00333 -0.00261 
310816015991587 1379575318012181228 0.00354 0.00273 -0.00224 
310816079138237 1379575318075749343 -0.00003 0.00201 -0.00261 
310816143047898 1379575318139347976 0.0071 -0.00296 0.0006 
310816206438711 1379575318203007644 -0.00252 -0.00653 0.00024 
310816270470451 1379575318266484206 0.01743 -0.01791 0.00024 
310816336211334 1379575318330003871 0.00069 -0.02005 0.0045 
310816523972664 1379575318527483119 0.02454 -0.04178 -0.00368 
310816587607640 1379575318590746059 -0.00323 -0.01508 -0.00047 
310816651120537 1379575318654588832 0.00104 -0.00119 -0.00047 
310816716525694 1379575318717851771 -0.01605 -0.00012 -0.00368 
310816778329447 1379575318781694545 -0.00217 0.00095 -0.00261 
310816841537139 1379575318844926967 -0.00751 0.0127 0.00594 
310816905965644 1379575318908983363 0.00745 -0.02255 -0.00368 
