#SysTm EventTmStmp Light
42080184756191 42079743174000 142.0 
42080201538233 42079809945000 139.0 
42080210114691 42079876559000 141.0 
42080217995858 42079943313000 139.0 
42080226073566 42080009958000 142.0 
42080234286691 42080076733000 141.0 
42080243691566 42080145425000 135.0 
42080268468566 42080209834000 135.0 
42080371104066 42080276507000 139.0 
42080385865566 42080343229000 139.0 
42080410257691 42080409886000 139.0 
42080478611358 42080477074000 142.0 
42080543543983 42080543208000 135.0 
42080610275608 42080609916000 146.0 
42080677885192 42080676611000 129.0 
42080744940900 42080744576000 108.0 
42080813627108 42080809948000 107.0 
42080877067400 42080876604000 103.0 
42080943735899 42080943237000 91.0 
42081010351691 42081009897000 93.0 
42081077204233 42081076707000 91.0 
42081143653566 42081143230000 81.0 
42081210295484 42081209895000 79.0 
42081276863234 42081276545000 74.0 
42081343556484 42081343253000 73.0 
42081410768484 42081410256000 74.0 
42081477157567 42081476782000 67.0 
42081543520609 42081543244000 67.0 
42081610422484 42081609988000 57.0 
42081678103150 42081677440000 61.0 
42081743989900 42081743496000 47.0 
42081810415109 42081810122000 52.0 
42081877328400 42081876884000 54.0 
42081943811983 42081943332000 57.0 
42082010423317 42082010001000 56.0 
42082077095108 42082076655000 57.0 
42082143863233 42082143352000 59.0 
42082211336775 42082210818000 59.0 
42082277188650 42082276677000 50.0 
42082343581525 42082343247000 52.0 
42082410466442 42082410080000 47.0 
42082476890067 42082476588000 40.0 
42082543728900 42082543321000 44.0 
42082610800568 42082610207000 37.0 
42082677116235 42082676674000 37.0 
42082743688693 42082743291000 37.0 
42082810639235 42082810113000 30.0 
42082877116985 42082876659000 40.0 
42082943564609 42082943215000 40.0 
42083010339068 42083009981000 37.0 
42083077016818 42083076643000 40.0 
42083143488568 42083143226000 37.0 
42083212507485 42083211099000 27.0 
42083311675818 42083277016000 16.0 
42083343530734 42083343209000 13.0 
42083410860859 42083410349000 20.0 
42083477038317 42083476610000 25.0 
42083543796859 42083543300000 16.0 
42083610414401 42083609951000 20.0 
42083677030609 42083676612000 22.0 
42083746211401 42083745801000 12.0 
42083815400360 42083810403000 18.0 
42083877285568 42083876884000 18.0 
42083943968443 42083943556000 18.0 
42084010799277 42084010368000 13.0 
42084077648151 42084077037000 18.0 
42084143548985 42084143257000 16.0 
42084210841402 42084210505000 13.0 
42084276977068 42084276615000 13.0 
42084349115693 42084343248000 16.0 
42084410148859 42084409881000 16.0 
42084476858193 42084476600000 13.0 
42084543557943 42084543304000 10.0 
42084610284609 42084609982000 16.0 
42084677069568 42084676733000 13.0 
42084743907152 42084743510000 16.0 
42084810257819 42084809931000 16.0 
42084876905569 42084876582000 4.0 
42084944033110 42084943409000 16.0 
42085010548818 42085010086000 15.0 
42085076861318 42085076553000 15.0 
42085143961235 42085143377000 15.0 
42085210494569 42085210032000 13.0 
42085276802902 42085276541000 13.0 
42085343755110 42085343339000 10.0 
42085410744611 42085410089000 13.0 
42085476814694 42085476559000 5.0 
42085543562736 42085543296000 13.0 
42085610779486 42085610431000 13.0 
42085680803278 42085680518000 10.0 
42085743773194 42085743386000 13.0 
42085812933444 42085812514000 4.0 
42085877165818 42085876769000 10.0 
42085943749902 42085943319000 13.0 
42086010479360 42086010194000 0.0 
42086079073068 42086078674000 13.0 
42086144212568 42086143785000 0.0 
42086211201070 42086210716000 10.0 
42086277880236 42086277507000 4.0 
42086345868820 42086345555000 10.0 
42086410474403 42086410058000 13.0 
42086476972028 42086476666000 6.0 
42086543621194 42086543312000 5.0 
42086610399694 42086609951000 13.0 
42086677177486 42086676701000 5.0 
42086743561070 42086743258000 13.0 
42086810304612 42086809908000 5.0 
42086878118569 42086877610000 13.0 
42086943499236 42086943226000 7.0 
42087010684444 42087009900000 16.0 
42087077065777 42087076676000 16.0 
42087143987860 42087143416000 13.0 
42087210412445 42087210045000 8.0 
42087278263361 42087276715000 13.0 
42087343829445 42087343403000 16.0 
42087410389529 42087410063000 16.0 
42087476926320 42087476602000 13.0 
42087543791945 42087543393000 15.0 
42087610713987 42087610153000 16.0 
42087677030778 42087676664000 16.0 
42087743779695 42087743345000 16.0 
42087810513320 42087810106000 20.0 
42087879982861 42087879474000 22.0 
42087943676903 42087943357000 20.0 
42088010425987 42088010109000 20.0 
42088077732570 42088076693000 23.0 
42088143580070 42088143253000 23.0 
42088210204529 42088209912000 23.0 
42088280652820 42088276793000 23.0 
42088343877612 42088343387000 20.0 
42088410378321 42088410059000 27.0 
42088476870446 42088476612000 23.0 
42088543940945 42088543430000 47.0 
42088610459613 42088610123000 67.0 
42088676809946 42088676581000 76.0 
42088743670029 42088743360000 91.0 
42088810775321 42088810134000 95.0 
42088877051529 42088876685000 101.0 
42088943821362 42088943285000 110.0 
42089010261779 42089009963000 122.0 
42089076996196 42089076637000 122.0 
42089143516321 42089143246000 129.0 
42089210229946 42089209918000 125.0 
42089277942571 42089276728000 125.0 
42089343556696 42089343256000 122.0 
42089410210821 42089409912000 130.0 
42089477014946 42089476672000 125.0 
42089543748279 42089543352000 112.0 
42089610377446 42089610037000 95.0 
42089677001821 42089676667000 84.0 
42089743970154 42089743368000 67.0 
42089810442737 42089810052000 66.0 
42089876976571 42089876687000 61.0 
42089943829279 42089943381000 54.0 
42090010503321 42090010176000 50.0 
42090076815404 42090076575000 47.0 
42090143652988 42090143378000 57.0 
42090210528238 42090210167000 54.0 
42090277267529 42090277076000 61.0 
42090343805529 42090343376000 57.0 
42090410942447 42090410472000 61.0 
42090478753571 42090478366000 52.0 
42090543560612 42090543295000 54.0 
42090610202071 42090609921000 50.0 
42090677300280 42090676797000 47.0 
42090743695071 42090743362000 44.0 
42090810388487 42090809926000 39.0 
42090877040946 42090876718000 33.0 
42090943907280 42090943429000 30.0 
42091011305405 42091010951000 30.0 
42091077053197 42091076722000 16.0 
42091143909113 42091143392000 20.0 
42091210407030 42091210086000 18.0 
42091276882905 42091276627000 18.0 
42091344013696 42091343439000 16.0 
42091410523946 42091410134000 15.0 
42091477007321 42091476695000 16.0 
42091544599821 42091543454000 16.0 
42091610354280 42091610043000 6.0 
42091676894030 42091676601000 13.0 
42091743684779 42091743360000 8.0 
42091810855030 42091810192000 6.0 
42091876851655 42091876603000 16.0 
42091943717655 42091943381000 6.0 
42092011724946 42092011345000 5.0 
42092077194613 42092076764000 15.0 
42092143570571 42092143311000 7.0 
42092211477655 42092209933000 13.0 
42092276828655 42092276563000 13.0 
42092343463697 42092343221000 11.0 
42092410167905 42092409895000 13.0 
42092476798863 42092476560000 13.0 
42092544880489 42092544482000 10.0 
42092610819614 42092610084000 6.0 
42092677737822 42092676613000 10.0 
42092743813364 42092743223000 10.0 
42092810187531 42092809915000 13.0 
42092876959614 42092876642000 5.0 
42092943567655 42092943300000 13.0 
42093011327572 42093010754000 8.0 
42093078070613 42093077843000 13.0 
42093143638947 42093143357000 10.0 
42093210266947 42093209968000 10.0 
42093276991197 42093276692000 13.0 
42093343782655 42093343439000 5.0 
42093410260865 42093409917000 10.0 
42093476779365 42093476563000 13.0 
42093544840281 42093544581000 11.0 
42093611966406 42093609936000 13.0 
42093981661906 42093676675000 15.0 
42094004184739 42093743244000 6.0 
42094013117448 42093809957000 15.0 
42094021377781 42093876565000 11.0 
42094028841490 42093943252000 15.0 
42094062637865 42094009909000 11.0 
42094104675614 42094080444000 8.0 
42094165830282 42094143314000 6.0 
42094225617573 42094209914000 16.0 
42094278387531 42094276641000 13.0 
42094343889906 42094343590000 16.0 
42094469895573 42094410184000 5.0 
42094505105782 42094477112000 13.0 
42094553272406 42094543234000 10.0 
42094626760073 42094614087000 16.0 
42094683557948 42094676570000 16.0 
42094745968865 42094743241000 16.0 
42094842856906 42094809905000 18.0 
42094902321323 42094876594000 15.0 
42094962329990 42094943269000 20.0 
42095046780907 42095012739000 16.0 
42095087858323 42095076715000 20.0 
42095143495532 42095143257000 20.0 
42095230666657 42095210042000 16.0 
42095276889365 42095276585000 20.0 
42095358840865 42095343284000 20.0 
42095410259240 42095409966000 16.0 
42095477278115 42095476572000 16.0 
42095543463532 42095543240000 20.0 
42095610273407 42095609913000 16.0 
42095677952032 42095676564000 20.0 
42095743437490 42095743252000 9.0 
42095810132657 42095809908000 20.0 
42095877135282 42095876577000 20.0 
42095943500949 42095943299000 23.0 
42096010201449 42096009915000 20.0 
42096076904116 42096076622000 23.0 
42096144769365 42096144533000 20.0 
42096226474449 42096210215000 23.0 
42096277194157 42096276594000 20.0 
42096343481532 42096343243000 20.0 
42096410160991 42096409915000 22.0 
42096501014699 42096476596000 27.0 
42096543470241 42096543248000 27.0 
42096610195408 42096609920000 23.0 
42096676986324 42096676714000 27.0 
42096743467991 42096743250000 23.0 
42096810153574 42096809912000 57.0 
42096876904574 42096876663000 57.0 
42096943513574 42096943286000 37.0 
42097010154241 42097009916000 95.0 
42097077315324 42097076578000 105.0 
42097143661991 42097143347000 122.0 
42097210304200 42097210031000 120.0 
42097277849158 42097276862000 127.0 
42097343514700 42097343259000 135.0 
42097410226408 42097409920000 135.0 
42097476815575 42097476588000 142.0 
42097543577783 42097543327000 134.0 
42097610252117 42097609996000 142.0 
42097679725866 42097676723000 149.0 
42097744165866 42097743841000 146.0 
42097823733324 42097810042000 142.0 
42097876986783 42097876705000 151.0 
42097943631242 42097943356000 129.0 
42098010476284 42098010109000 105.0 
42098077036867 42098076745000 91.0 
42098143544950 42098143291000 83.0 
42098211608201 42098210968000 76.0 
42098276804742 42098276581000 69.0 
42098343476784 42098343265000 66.0 
42098410741576 42098410517000 62.0 
42098477167117 42098476588000 67.0 
42098543910159 42098543291000 61.0 
42098613766534 42098609945000 57.0 
42098678763367 42098677493000 57.0 
42098744008242 42098743274000 59.0 
42098812171242 42098809948000 54.0 
42098877027659 42098876602000 57.0 
42098945953992 42098944418000 61.0 
42099012015867 42099009946000 47.0 
42099077509825 42099076586000 47.0 
42099144268533 42099143254000 54.0 
42099210238743 42099209949000 42.0 
42099278899659 42099276606000 44.0 
42099348655701 42099343338000 45.0 
42099410340451 42099409949000 47.0 
42099477580367 42099477326000 37.0 
42099544513534 42099544209000 40.0 
42099610984868 42099609960000 44.0 
42099676829909 42099676607000 37.0 
42099744386826 42099743281000 37.0 
42099811516534 42099811212000 35.0 
42099892254368 42099877447000 37.0 
42099943570826 42099943276000 33.0 
42100010342493 42100009952000 35.0 
42100077524451 42100077332000 37.0 
42100143652951 42100143336000 37.0 
42100210518535 42100210125000 40.0 
42100277061659 42100276690000 40.0 
42100343639243 42100343333000 44.0 
42100410374326 42100410002000 40.0 
42100477074284 42100476683000 40.0 
42100543947242 42100543445000 44.0 
42100610468326 42100610090000 37.0 
42100677137950 42100676729000 39.0 
42100744343700 42100743761000 30.0 
42100813302450 42100812892000 25.0 
42100886940951 42100876723000 27.0 
42100943894952 42100943400000 22.0 
42101010457494 42101010093000 16.0 
42101081993160 42101076944000 23.0 
42101166013410 42101143289000 23.0 
42101214053951 42101211228000 20.0 
42101276814452 42101276598000 23.0 
42101344598076 42101344345000 22.0 
42101410202285 42101409937000 23.0 
42101478547618 42101477701000 18.0 
42101543473576 42101543259000 13.0 
42101610313118 42101610058000 20.0 
42101677614868 42101676607000 16.0 
42101743572951 42101743283000 15.0 
42101810956326 42101810150000 20.0 
42101876864076 42101876600000 15.0 
42101943485410 42101943269000 18.0 
42102010280577 42102009964000 18.0 
42102076948577 42102076665000 6.0 
42102144038410 42102143480000 15.0 
42102219488743 42102210147000 16.0 
42102277062952 42102276677000 13.0 
42102344219868 42102343631000 16.0 
42102410373869 42102410139000 16.0 
42102476919494 42102476668000 16.0 
42102543889077 42102543425000 13.0 
42102610284286 42102610043000 16.0 
42102678133702 42102676722000 16.0 
42102766337619 42102747470000 15.0 
42102810482869 42102809947000 20.0 
42102879531785 42102879284000 16.0 
42102943642369 42102943368000 16.0 
42103010565536 42103010219000 20.0 
42103077085286 42103076796000 20.0 
42103143626119 42103143345000 16.0 
42103210327452 42103209967000 20.0 
42103277109827 42103276637000 20.0 
42103343633369 42103343349000 18.0 
42103413353660 42103412486000 23.0 
42103477938619 42103476760000 23.0 
42103543553411 42103543292000 23.0 
42103611023661 42103609982000 23.0 
42103677017661 42103676792000 20.0 
42103743731744 42103743476000 16.0 
42103811378828 42103810123000 23.0 
42103877113120 42103876794000 23.0 
42103943656744 42103943362000 20.0 
42104010324870 42104010070000 20.0 
42104078694786 42104076786000 27.0 
42104143580702 42104143328000 44.0 
42104210381453 42104210140000 47.0 
42104277644452 42104277268000 49.0 
42104344158494 42104343502000 61.0 
42104410440119 42104410110000 64.0 
42104477004703 42104476633000 71.0 
42104543552619 42104543292000 74.0 
42104610347661 42104609970000 81.0 
42104676878078 42104676641000 78.0 
42104743779869 42104743488000 84.0 
42104810369911 42104810070000 90.0 
42104877050203 42104876707000 91.0 
42105025440994 42104944848000 96.0 
42105057585369 42105010247000 103.0 
42105085657328 42105076650000 101.0 
42105145638453 42105143314000 105.0 
42105221505328 42105209981000 101.0 
42105285693369 42105276657000 105.0 
42105351350620 42105343314000 101.0 
42105418332370 42105409972000 101.0 
42105477986203 42105477734000 100.0 
42105543588204 42105543303000 95.0 
42105610279912 42105609969000 103.0 
42105681536787 42105676724000 101.0 
42105743830871 42105743481000 91.0 
42105839696537 42105810158000 95.0 
42105902694037 42105876719000 90.0 
42105970277912 42105943295000 91.0 
42106037845787 42106011172000 91.0 
42106076887371 42106076620000 91.0 
42106143571579 42106143288000 93.0 
42106210370663 42106209964000 91.0 
42106277417746 42106277143000 84.0 
42106343569204 42106343287000 54.0 
42106410308078 42106409969000 30.0 
42106478114579 42106477742000 23.0 
42106544808912 42106543478000 23.0 
42106617131412 42106610178000 23.0 
42106676958579 42106676675000 20.0 
42106743651287 42106743366000 23.0 
42106810333579 42106810064000 20.0 
42106877158996 42106876828000 16.0 
42106943601787 42106943331000 18.0 
42107010784038 42107010253000 18.0 
42107079222079 42107076776000 20.0 
42107144527204 42107144091000 20.0 
42107210989038 42107210680000 16.0 
42107278213371 42107277600000 20.0 
42107343644371 42107343335000 18.0 
42107410414871 42107409991000 10.0 
42107476914746 42107476637000 16.0 
42107544202996 42107543859000 13.0 
42107611651163 42107611299000 10.0 
42107677233829 42107676737000 13.0 
42107743821621 42107743443000 6.0 
42107810680704 42107810285000 16.0 
42107877123913 42107876739000 16.0 
42107943906788 42107943432000 0.0 
42108011429329 42108011071000 16.0 
42108078814538 42108078456000 7.0 
42108143694454 42108143361000 10.0 
42108210660371 42108210357000 15.0 
42108277256413 42108276815000 13.0 
42108343760871 42108343466000 10.0 
42108410350872 42108410093000 13.0 
42108477967747 42108476722000 0.0 
42108544262830 42108543905000 10.0 
42108611081122 42108610085000 5.0 
42108677077705 42108676718000 10.0 
42108743727413 42108743391000 0.0 
42108810423622 42108810088000 5.0 
42108877096622 42108876781000 8.0 
42108943944080 42108943473000 11.0 
42109010646330 42109010193000 0.0 
42109077371038 42109076853000 0.0 
42109143871163 42109143335000 10.0 
42109210304371 42109209994000 10.0 
42109277053830 42109276720000 10.0 
42109343772246 42109343404000 5.0 
42109410397955 42109410081000 0.0 
42109477050121 42109476723000 10.0 
42109543717413 42109543395000 10.0 
42109613836121 42109613389000 0.0 
42109677001913 42109676722000 10.0 
42109743817663 42109743459000 10.0 
42109810610788 42109810212000 10.0 
42109878589121 42109876857000 5.0 
42109943627621 42109943327000 10.0 
42110010442371 42110010132000 0.0 
42110077178205 42110076756000 10.0 
42110143718121 42110143327000 10.0 
42110210445996 42110210060000 0.0 
42110277746831 42110277407000 10.0 
42110343739956 42110343378000 0.0 
42110410362123 42110410091000 5.0 
42110477069623 42110476734000 10.0 
42110544672206 42110543416000 5.0 
42110610756165 42110610191000 10.0 
42110678143123 42110676758000 0.0 
42110743896623 42110743418000 10.0 
42110810343331 42110810092000 0.0 
42110877009498 42110876720000 5.0 
42110943750539 42110943407000 10.0 
42111010430206 42111010175000 0.0 
42111077033789 42111076726000 0.0 
42111156531956 42111146502000 0.0 
42111211399456 42111210105000 0.0 
42111278025331 42111276767000 10.0 
42111343744539 42111343399000 0.0 
42111410332790 42111410091000 10.0 
42111477016540 42111476731000 5.0 
42111543815289 42111543426000 5.0 
42111611507956 42111610153000 10.0 
42111677821164 42111677411000 5.0 
42111744245289 42111743425000 10.0 
42111810543456 42111810174000 11.0 
42111878968623 42111876803000 5.0 
42111943651873 42111943372000 11.0 
42112010379623 42112010083000 0.0 
42112077106123 42112076807000 13.0 
42112143783581 42112143377000 11.0 
42112211061498 42112210753000 6.0 
42112277123748 42112276715000 16.0 
42112343773206 42112343415000 8.0 
42112410388915 42112410100000 10.0 
42112477752665 42112476807000 16.0 
42112543758831 42112543486000 6.0 
42112614677165 42112610306000 16.0 
42112678312040 42112678065000 16.0 
42112744559040 42112743460000 13.0 
42112810579207 42112810202000 18.0 
42112877333790 42112876812000 16.0 
42112943662748 42112943400000 8.0 
42113010475457 42113010202000 20.0 
42113077255248 42113076816000 20.0 
42113145777707 42113143529000 16.0 
42113210376082 42113210090000 20.0 
42113276998873 42113276697000 22.0 
42113343751082 42113343414000 22.0 
42113410531540 42113410147000 20.0 
42113477052165 42113476745000 20.0 
42113543740707 42113543405000 20.0 
42113613562582 42113610184000 16.0 
42113677102873 42113676761000 23.0 
42113745080582 42113744728000 13.0 
