#SysTm EventTmStmp Grav:x Grav:y Grav:z
170937009345762 1378636690438005638 0.17303112 1.1289835 9.73991 
170937079084814 1378636690501146507 0.17418857 1.1258972 9.740247 
170937104447243 1378636690946550559 0.17359889 1.0942415 9.743864 
170937157369568 1378636691009691429 0.17478684 1.0930172 9.74398 
170937216548570 1378636691073656272 0.17501484 1.0925277 9.744031 
170937267883837 1378636691136827659 0.17477201 1.090926 9.744215 
170937323125710 1378636691200823020 0.17286842 1.0897747 9.744377 
170937392925803 1378636691263994407 0.1690662 1.0873299 9.744718 
170937458056277 1378636691327928733 0.16739756 1.0866673 9.74482 
170937508231770 1378636691391130638 0.16835506 1.0843102 9.745067 
170937571103736 1378636691455064964 0.16751285 1.0823423 9.745299 
170937984196976 1378636691518266868 0.16603729 1.081172 9.745455 
170938033548419 1378636691582231712 0.16439785 1.0819331 9.7453985 
170938052379489 1378636691899761091 0.16214977 1.0772172 9.745958 
170938102097175 1378636691963725935 0.16249758 1.0760188 9.746084 
170938152699951 1378636692026866804 0.15998359 1.075793 9.746151 
170938223812419 1378636692090831648 0.15873858 1.0745713 9.746306 
170938275300287 1378636692154033552 0.1589506 1.0741013 9.746355 
170938336859879 1378636692217967879 0.15839449 1.0739046 9.746386 
170938397595420 1378636692281139265 0.15813929 1.0720422 9.746594 
170938746778999 1378636692345073591 0.15705298 1.0714453 9.746677 
170938797564899 1378636692408275496 0.15676798 1.0724732 9.74657 
170938835135477 1378636692662578474 0.15720597 1.0723747 9.746573 
170938889431220 1378636692726543318 0.15750925 1.0710671 9.746712 
170938944825695 1378636692789714705 0.15850188 1.0682548 9.7470045 
170939012703004 1378636692853649031 0.15766904 1.0676724 9.747082 
170939067578633 1378636692916850935 0.15918836 1.0692451 9.746885 
170939257506912 1378636692980815779 0.15938753 1.0679306 9.7470255 
170939363931449 1378636693043987166 0.16040073 1.0672551 9.747083 
170939388897113 1378636693171123396 0.16103324 1.0674734 9.747048 
170939478260763 1378636693235057722 0.16055696 1.0668439 9.747126 
170939503653713 1378636693298259627 0.15883088 1.0659624 9.74725 
170939561550859 1378636693362193953 0.15863125 1.0657641 9.747275 
170939588012023 1378636693425365339 0.15993582 1.0648106 9.747357 
170939637180343 1378636693489330183 0.15895167 1.0640932 9.747453 
170939680122506 1378636693552532088 0.16014919 1.062392 9.747618 
170939738385898 1378636693616435896 0.16092874 1.061937 9.747655 
170939821492871 1378636693679668318 0.16111808 1.061785 9.747668 
170939896420386 1378636693743633162 0.1607101 1.0617573 9.747678 
170939941132731 1378636693806804548 0.16178125 1.0618314 9.747652 
170939996771369 1378636693870738875 0.16229084 1.0600941 9.747833 
170940054515914 1378636693933910261 0.16254595 1.0597905 9.747862 
170940411695833 1378636693997905623 0.16186644 1.0596054 9.747893 
170940468616326 1378636694061046492 0.16076308 1.0585289 9.748029 
170940492941063 1378636694315318953 0.15888269 1.057968 9.74812 
170940540095037 1378636694379314314 0.15900435 1.0582992 9.748082 
170940575376588 1378636694442455183 0.15900078 1.0587823 9.74803 
170940622744206 1378636694506420027 0.15870777 1.0605485 9.747843 
170941061199876 1378636694569621931 0.15814352 1.0617348 9.747723 
170941125872544 1378636694633556257 0.15625672 1.0635098 9.74756 
170941220882463 1378636694951122175 0.15182965 1.1410047 9.738862 
170941278016600 1378636695014995466 0.1522222 1.1455688 9.73832 
170941296450905 1378636695142550075 0.15244451 1.1470424 9.738144 
170941344734134 1378636695205690945 0.1540795 1.1463703 9.738197 
170941402051394 1378636695269686306 0.15530051 1.1480513 9.737979 
170941465137003 1378636695332827175 0.15674374 1.1498896 9.73774 
170941508750615 1378636695396792019 0.15634711 1.1512564 9.737585 
170941572782357 1378636695459963406 0.15723863 1.1523991 9.737435 
170941965671109 1378636695523928249 0.16006233 1.1521895 9.737413 
170942029550249 1378636695587099636 0.1642068 1.152292 9.737332 
170942057934195 1378636695905336941 0.16918564 1.1499631 9.737523 
170942117265799 1378636695968508327 0.16805167 1.1495377 9.737593 
170942165182783 1378636696032442654 0.16910154 1.1497372 9.737551 
170942226711854 1378636696095644558 0.1695826 1.1493986 9.737582 
170942276063296 1378636696159609402 0.16951616 1.1490979 9.737619 
170942384898944 1378636696222780788 0.16989219 1.1495854 9.737555 
170942449602134 1378636696286745632 0.17111415 1.1506445 9.737409 
170942533472117 1378636696349886501 0.17319387 1.1519809 9.737213 
170942631350952 1378636696413881863 0.17334309 1.1516461 9.73725 
170942721935416 1378636696477755154 0.17282064 1.1505218 9.737393 
170942765884752 1378636696541018093 0.17349061 1.1503727 9.737399 
170942786394442 1378636696604189480 0.17357261 1.1514397 9.737271 
170942898648372 1378636696668154324 0.17306963 1.150432 9.737399 
170942948640741 1378636696731507057 0.1743654 1.1491106 9.737532 
170943014992031 1378636696795471901 0.17466909 1.1491044 9.737527 
170943046336454 1378636696858643288 0.17407808 1.1482548 9.737638 
170943102341336 1378636696922638649 0.17512898 1.1473852 9.737721 
170943140888568 1378636696985779518 0.17552607 1.1472468 9.737731 
170943189232837 1378636697049744362 0.17670223 1.1471455 9.737721 
170943269837141 1378636697112915749 0.17732108 1.1478976 9.737622 
170943373026519 1378636697176880592 0.17485474 1.1473764 9.737728 
170943422439002 1378636697240051979 0.17602564 1.1459857 9.73787 
170943451402836 1378636697304016823 0.17752239 1.1462766 9.737809 
170943501883532 1378636697367188210 0.17682086 1.1475817 9.737668 
170943553920766 1378636697431153053 0.17751946 1.1466417 9.737766 
170943617189498 1378636697494324440 0.17784885 1.1468972 9.73773 
170943997748021 1378636697558364962 0.17889938 1.1461592 9.737798 
170944058208878 1378636697621536349 0.17974514 1.1465333 9.737738 
170944089187057 1378636697939773653 0.17792928 1.1511072 9.737232 
170944142719790 1378636698002945040 0.177703 1.1519238 9.73714 
170944207239857 1378636698066909884 0.17635494 1.1518341 9.737174 
170944270722231 1378636698130050753 0.17827031 1.1536752 9.736921 
170944369974481 1378636698194046114 0.17742965 1.1536815 9.736937 
170944418288232 1378636698257217501 0.1781557 1.1538978 9.736897 
170944452379487 1378636698321182345 0.17676057 1.1536022 9.736958 
170944502066654 1378636698384353731 0.17825224 1.1528893 9.737015 
170944562039185 1378636698448318575 0.17934114 1.1523749 9.737056 
170945215846602 1378636698511489962 0.17955807 1.1512467 9.7371855 
170945305057649 1378636698575454806 0.17924799 1.1523294 9.737063 
170945331274649 1378636699147171114 0.17585538 1.1561893 9.736668 
170945381236498 1378636699211287324 0.17691356 1.1559451 9.736677 
170945411115943 1378636699274458711 0.17858168 1.1536814 9.736915 
170945516380709 1378636699338362519 0.18103212 1.1535192 9.736889 
170945571805705 1378636699401594941 0.18197626 1.1529176 9.736942 
170945620119454 1378636699465590302 0.18405859 1.1535671 9.736827 
170945709940909 1378636699528731172 0.18450332 1.1538861 9.73678 
170945779679961 1378636699592634980 0.18400563 1.1539805 9.736778 
170945833182173 1378636699655867402 0.18311174 1.1545305 9.736731 
170945852226885 1378636699719801728 0.18235956 1.1532209 9.736899 
170945910917561 1378636699782973115 0.18098825 1.1530113 9.73695 
170945957430608 1378636699846937959 0.17964642 1.152912 9.736986 
170946042521408 1378636699910139863 0.18173574 1.1521496 9.737038 
170946088729252 1378636699974043672 0.18447123 1.1506102 9.737168 
170946143147075 1378636700037351694 0.18627764 1.1501578 9.737187 
170946592834240 1378636700101286021 0.18527079 1.1499808 9.737228 
170946636325771 1378636700164487925 0.18506959 1.1498168 9.737251 
170946680610832 1378636700482694712 0.1861466 1.1512711 9.737059 
170946761611899 1378636700545896616 0.18643616 1.1477253 9.737472 
170946792101752 1378636700609861460 0.18263555 1.1424776 9.738161 
170946843040252 1378636700673124400 0.17664032 1.1382484 9.738767 
170946875056124 1378636700736936655 0.17089185 1.1332009 9.739458 
170946927398562 1378636700800138560 0.16923791 1.1292906 9.739941 
170947002020874 1378636700864133921 0.16812411 1.1262956 9.740307 
170947057659512 1378636700927274790 0.16679706 1.1226599 9.740749 
170947100296471 1378636700991270151 0.16580394 1.1221905 9.740821 
170947473682707 1378636701054441538 0.16432306 1.1192586 9.741183 
170947519493785 1378636701118406382 0.16423264 1.11811 9.741316 
170947549037507 1378636701372648325 0.16240643 1.1058677 9.742744 
170947599823406 1378636701435850230 0.16309112 1.1072285 9.7425785 
170947635257558 1378636701499815073 0.16378842 1.1126876 9.741944 
170947686470742 1378636701562986460 0.16094701 1.1214572 9.740987 
170947740064517 1378636701626951304 0.1590872 1.1307672 9.739941 
170947805103430 1378636701690304535 0.15625912 1.1422433 9.738647 
170947870844312 1378636701754269378 0.1550949 1.1498592 9.737769 
170947943543839 1378636701817440765 0.15493537 1.1507066 9.737672 
170947996435644 1378636701881405609 0.15952463 1.1515459 9.737499 
170948484578480 1378636701944576995 0.16464739 1.1506709 9.737517 
170948533166912 1378636702008511322 0.17026788 1.1496742 9.737538 
170948558559861 1378636702389920013 0.18029283 1.1481433 9.737538 
170948638492717 1378636702453121917 0.17618318 1.1497825 9.73742 
170948694222918 1378636702517131959 0.17223693 1.1503663 9.737421 
170948732312343 1378636702580303346 0.17132996 1.1520272 9.737242 
170948780870255 1378636702644268190 0.17139252 1.1512579 9.737331 
170948835379639 1378636702707439576 0.17202291 1.1518995 9.737244 
170948902310817 1378636702771373902 0.17225458 1.1537142 9.737025 
170948953707123 1378636702834575807 0.1727231 1.153138 9.737085 
170949010169812 1378636702898540650 0.17209874 1.1512372 9.737321 
170949074476236 1378636702961681520 0.17226121 1.1510625 9.737339 
170949148945944 1378636703025676881 0.1723498 1.1506183 9.73739 
