#SysTm EventTmStmp La:x La:y La:z
313018188260696 1379577525851474287 0.16314006 0.41304612 -0.390666 
313018194151128 1379577525915439130 0.68573785 1.1496584 0.43387604 
313018241671348 1379577526042575361 0.4172765 -0.3231982 4.385681 
313018273504096 1379577526105746748 -0.49849916 -0.93529713 -0.30993176 
313018336467625 1379577526169742109 0.18894923 -0.68386376 -0.51486397 
313018397691491 1379577526232913496 0.015318632 -0.4599856 -1.3294687 
313018459769930 1379577526296908857 -0.9109272 -0.4817338 -1.5632696 
313018524747802 1379577526360019208 -0.26236486 -0.1378783 0.8977785 
313018589847755 1379577526424014570 -0.89664865 -0.44339824 0.7879734 
313018653818457 1379577526487185957 -0.58623004 -0.10960567 -1.5146551 
313018714492956 1379577526551120283 0.08272064 0.33597422 0.29802227 
313018777334403 1379577526614291669 -0.5847713 0.2062974 -0.26014137 
313018840694696 1379577526678256513 -0.09347296 0.69635344 0.20278835 
313018903658224 1379577526741427900 -0.16799343 0.4906019 -0.32433128 
313018967781526 1379577526805575849 0.35735404 0.5654421 -0.28980637 
313019033888653 1379577526868594648 -0.2106725 0.377504 0.06616497 
313019095967090 1379577526932559492 0.31986332 0.92915916 -0.9417467 
313019162135258 1379577526995730878 -0.5046973 -0.2880888 2.3986282 
313019224457858 1379577527059695722 -0.8298926 0.49772668 0.19801998 
313019288001272 1379577527122867109 -0.66031235 0.34675133 -1.2939291 
313019351514167 1379577527186831953 0.13570797 0.10557604 -0.431962 
313019414233533 1379577527250003339 -0.019492462 -0.8675947 -0.14952374 
313019478295795 1379577527313968183 0.41431317 -0.31029612 0.9074087 
313019542480138 1379577527377109052 0.039270155 -0.51857483 -0.583025 
313019605809911 1379577527441104414 0.34755337 -0.0041600466 -0.70084476 
313019666453890 1379577527504214765 -0.010958128 0.1396218 -0.1633215 
313019730180427 1379577527568301679 0.39622816 0.20898539 -0.9919615 
313019793449160 1379577527631442548 0.37460402 0.52950937 0.16712666 
313019858427032 1379577527695346357 0.6554541 0.44171572 0.2935152 
313019925999137 1379577527758609296 0.105523445 0.43307668 0.18545723 
313019988810062 1379577527822513105 0.34498462 0.66742593 0.029017448 
313020059953050 1379577527885745527 0.60235107 0.8303087 -0.18335438 
313020114187753 1379577527949710371 -0.2996078 -0.88086295 1.402153 
313020177548045 1379577528012820722 -1.3019253 -0.6773168 -0.51524734 
313020241946032 1379577528077232483 -0.3151589 -0.36576027 -1.5055275 
313020305428406 1379577528140312317 -0.50059825 -0.3631093 0.08813667 
313020371840736 1379577528204368713 -0.6082717 -0.3262444 0.1533947 
313020432545757 1379577528267509582 -0.31667194 0.74360436 -0.411808 
313020495692406 1379577528331413391 -0.06315276 0.7857145 -1.045763 
313020559052700 1379577528394645813 -0.004941553 0.6348856 0.41889954 
313020622535074 1379577528458549621 0.20530833 0.9983149 -0.33818913 
313020685498602 1379577528521721008 0.077947356 0.61993456 0.8301916 
313020749866068 1379577528585838440 -0.5107435 0.13943857 0.08956051 
313020815454347 1379577528648857238 0.29220963 -0.7396542 -0.11266327 
313020885437562 1379577528712913635 0.29739007 -0.030468583 -1.6370049 
313020937657919 1379577528775962951 1.0819701 -1.028475 0.8419008 
313021003490362 1379577528839927795 0.1540387 0.03609377 -0.23374176 
313021068803958 1379577528903190735 0.33582902 0.659656 -1.0158844 
313021132164252 1379577528967094543 0.68046623 0.8260688 -0.9296255 
313021194517372 1379577529030326965 0.5499991 0.6817564 0.20170212 
313021256656850 1379577529094230774 0.4895699 0.5595851 0.630846 
313021321909407 1379577529157402160 0.33647364 0.6001326 1.1493864 
313021384201487 1379577529221489074 -0.9093355 -0.19005418 0.22537994 
313021447470218 1379577529284538391 -0.3655858 -1.0942202 2.9122486 
313021512783815 1379577529348594787 -0.14256763 -0.5783081 -2.2792997 
313021574160285 1379577529411674621 -0.18912643 -0.1735043 -0.50202656 
313021639687523 1379577529475639465 -0.35517383 -0.97471666 -0.14246655 
313021703078337 1379577529538871887 -0.39107877 0.035434723 -0.8131428 
313021766987996 1379577529602897766 -0.055573523 0.26476854 -1.0278664 
313021830592452 1379577529666186687 -0.04597044 0.58374745 -0.7790394 
313021894196909 1379577529730090496 -0.11277491 0.37668455 0.66725254 
313021957587721 1379577529793170330 -0.1535987 0.42143166 0.863904 
313022020917494 1379577529857226726 -0.20282394 -0.023155928 0.20705605 
313022083881023 1379577529920306560 -0.22032869 -0.971231 3.5899305 
313022148919935 1379577529984362957 0.40120935 -0.15377408 -2.146556 
313022212219189 1379577530047503826 1.0735674 -0.54621464 -1.2618465 
313022282171881 1379577530111407634 0.71258545 -0.61453485 0.31184292 
313022337444276 1379577530174609539 0.6808365 -0.06538695 -0.80939674 
313022402544230 1379577530238543865 0.8577577 0.28042024 -0.9522934 
313022465843482 1379577530301715252 0.6717775 0.68219674 -0.32516956 
313022527097870 1379577530365649578 0.5122813 0.51730216 0.48272896 
313022614172492 1379577530428790447 0.34670925 0.25556117 0.9775877 
313022678356834 1379577530492907879 0.23815674 -0.39194995 0.47246647 
313022741534005 1379577530555957195 0.12777668 -0.84018093 3.0490046 
