4,1,1,1,94,-3.683641,-0.380461,0.001158
4,2,1,2,93,-3.568035,-0.360908,0.001133
4,3,2,1,171,-0.895315,-0.018012,0.143785
4,4,2,2,127,-2.858564,-0.244119,0.222966
11,1,1,1,171,-0.895315,-0.018012,0.143785
11,2,1,2,127,-2.858564,-0.244119,0.222966
11,3,2,1,94,-3.568653,-0.361013,0.001158
11,4,2,2,94,-3.684877,-0.380670,0.001158
2  3,1,1,2,146,-10.560801,-1.434515,0.349242
2  4,1,1,1,127,-2.858564,-0.244119,0.222966
2  4,2,1,2,171,-0.895315,-0.018012,0.143785
2  4,3,3,1,49,-6.162957,-1.032977,0.480606
2  4,4,3,2,204,-8.926922,-1.609783,0.350268
3  4,1,2,1,253,-4.109783,-0.494209,0.700201
3  4,2,3,1,171,-0.895315,-0.018012,0.143785
3  4,3,3,2,127,-2.858564,-0.244119,0.222966
4  7,1,3,1,134,-3.835644,-0.426604,0.364137
4  7,2,3,2,355,-9.712851,-1.685960,0.562110
4  7,3,4,1,143,-0.951130,-0.022279,0.117080
4  7,4,4,2,93,-2.637853,-0.209429,0.155603
4  8,1,1,1,71,-2.813588,-0.237803,0.240637
4  8,2,1,2,77,-0.848693,-0.013010,0.108112
4  8,3,3,1,95,-0.943701,-0.023118,0.177810
4  8,4,3,2,55,-2.934013,-0.254566,0.178820
4  8,5,4,1,180,-4.056593,-0.482474,0.651262
5  7,1,2,2,216,-9.573370,-1.702151,0.560348
2  3  4,1,1,1,37,-3.579163,-0.362791,0.000179
2  3  4,2,1,2,37,-3.533415,-0.355053,0.000179
2  3  4,3,3,1,207,-3.823207,-0.415732,0.105637
2  3  4,4,3,2,153,-10.565733,-1.423303,0.351043
2  3  4,5,5,1,171,-0.895315,-0.018012,0.143785
2  3  4,6,5,2,127,-2.858564,-0.244119,0.222966
4,1,1,1,171,-0.895315,-0.018012,0.143785
4,2,1,2,127,-2.858564,-0.244119,0.222966
4,3,3,1,94,-3.683641,-0.380461,0.001158
4,4,3,2,93,-3.568035,-0.360908,0.001133
11,1,2,1,94,-3.568653,-0.361013,0.001158
11,2,2,2,94,-3.684877,-0.380670,0.001158
11,3,3,1,171,-0.895315,-0.018012,0.143785
11,4,3,2,127,-2.858564,-0.244119,0.222966
2  3,1,1,2,146,-10.560801,-1.434515,0.349242
2  4,1,1,1,204,-8.926922,-1.609783,0.350268
2  4,2,1,2,49,-6.162957,-1.032977,0.480606
2  4,3,2,1,127,-2.858564,-0.244119,0.222966
2  4,4,2,2,171,-0.895315,-0.018012,0.143785
3  4,1,1,1,127,-2.858564,-0.244119,0.222966
3  4,2,1,2,171,-0.895315,-0.018012,0.143785
3  4,3,3,1,253,-4.109783,-0.494209,0.700201
4  5,1,1,2,59,-3.745140,-0.399842,0.321202
4  5,2,3,1,108,-4.100650,-0.494548,0.518664
4  5,3,4,2,151,-4.043700,-0.478294,0.804275
4  5,4,5,1,69,-2.752162,-0.231454,0.351525
4  5,5,5,2,125,-0.810558,-0.010236,0.116243
4  7,1,2,1,112,-3.803410,-0.418399,0.334327
4  7,2,2,2,312,-9.665608,-1.707140,0.504620
4  8,1,2,1,180,-4.056593,-0.482474,0.651262
2  3  4,1,1,1,71,-2.857719,-0.240034,0.065270
2  3  4,2,1,2,42,-0.703404,0.002104,0.035705
2  3  4,3,3,1,130,-0.965061,-0.025279,0.168524
2  3  4,4,3,2,55,-2.877045,-0.251687,0.413246
11,1,4,2,407,-9.229060,-1.657613,1.043216
2  7,1,3,1,126,-12.419107,3.230142,0.566033
2  7,2,3,3,220,-9.252942,-1.674796,0.491512
