#SysTm EventTmStmp Light
313019445577955 1379577527287021162 7.0 
313020081347832 1379577527922702314 8.0 
313020208892467 1379577528049869062 9.0 
313020463157690 1379577528304649475 10.0 
313020589908796 1379577528431602600 11.0 
313020844784427 1379577528686119201 13.0 
313020971505011 1379577528813163879 14.0 
313021098561322 1379577528940117004 15.0 
313021352734983 1379577529194419983 16.0 
313021480279619 1379577529321769836 17.0 
313021607335929 1379577529448722961 18.0 
313021861418028 1379577529703112957 19.0 
313022369978992 1379577530211627361 20.0 
313024414325094 1379577532245837566 19.0 
313025294410550 1379577533136088052 20.0 
313025421497382 1379577533263224283 19.0 
313025575838903 1379577533390391031 20.0 
313025676128847 1379577533517435708 21.0 
313026185269698 1379577534027079263 22.0 
313026319040491 1379577534153177896 21.0 
313027201445497 1379577535043282829 20.0 
313027710220103 1379577535551964420 21.0 
313028091938400 1379577535933627514 22.0 
313028473473574 1379577536315036205 23.0 
313028857908186 1379577536696276367 22.0 
313028992991354 1379577536823534668 23.0 
313029363233989 1379577537204892579 24.0 
313029618506385 1379577537459317628 23.0 
313029744799684 1379577537586667482 22.0 
313029998637621 1379577537840512696 21.0 
313030761830053 1379577538603436227 20.0 
313030889161045 1379577538730816598 21.0 
313032160883920 1379577540002294877 20.0 
313032541839209 1379577540383747716 19.0 
313033053238568 1379577540892048497 17.0 
313033320505467 1379577541146687169 16.0 
313033437184851 1379577541273548741 14.0 
313033558778015 1379577541400593419 13.0 
313033686170050 1379577541527760167 12.0 
313033813653644 1379577541655140538 10.0 
313033939122894 1379577541780659337 9.0 
313034067522101 1379577541909199376 7.0 
313034321878884 1379577542163740404 6.0 
313034576083066 1379577542417890795 5.0 
313034957770842 1379577542799435227 4.0 
313035974770690 1379577543816464036 3.0 
313036737902080 1379577544579611009 2.0 
313037373732997 1379577545215366830 1.0 
313042332194769 1379577550173864818 2.0 
313042840877816 1379577550682495312 3.0 
313043485590160 1379577551318526240 4.0 
313044000743525 1379577551827620478 5.0 
313044239565439 1379577552081343622 6.0 
313044754291520 1379577552590254755 7.0 
313044878021107 1379577552717635126 8.0 
313045015088101 1379577552844832392 9.0 
313045136986467 1379577552971753698 10.0 
313045281775115 1379577553099011999 12.0 
313045389145784 1379577553225782018 14.0 
313045513546823 1379577553352674108 15.0 
313045641121978 1379577553480237585 17.0 
313045777395441 1379577553607465368 19.0 
313045896150210 1379577553734540563 20.0 
313046021070094 1379577553861569384 21.0 
313046150537514 1379577553989438036 22.0 
313046403948165 1379577554242642382 23.0 
313046531706444 1379577554370083788 24.0 
313047808343097 1379577555642207780 25.0 
313048180935804 1379577556022700944 24.0 
313048308083675 1379577556149867692 23.0 
313048943975633 1379577556785654483 24.0 
313049452475556 1379577557294107852 25.0 
313049579623427 1379577557421305117 26.0 
313049707107022 1379577557548654971 25.0 
313049966102903 1379577557802622256 24.0 
313050215667986 1379577558057285348 23.0 
313050602147462 1379577558438510933 22.0 
313050724259471 1379577558565738717 21.0 
313050851285261 1379577558693010685 20.0 
313050978127928 1379577558819933293 18.0 
313051105245279 1379577558947100041 17.0 
313051232545753 1379577559074236271 15.0 
