#SysTm EventTmStmp Rot:x Rot:y Rot:z
272472800441390 1378817531919509270 0.14998132 -0.027906438 -0.5676129 
272472863496478 1378817532173812248 0.15310705 -0.029971024 -0.56646717 
272472929084759 1378817532237380364 0.15357989 -0.029878255 -0.56628054 
272472969280090 1378817532300948479 0.15424076 -0.029447269 -0.5663643 
272473032792985 1378817532364663309 0.15463482 -0.029130287 -0.56662726 
272473095756513 1378817532428231424 0.1552927 -0.028855553 -0.56676185 
272473160886987 1378817532491799540 0.15755603 -0.028127413 -0.5665305 
272473226261625 1378817532555367655 0.15926382 -0.027642272 -0.56649035 
272473293070721 1378817532617501444 0.16071571 -0.026886614 -0.56677186 
272473348007390 1378817532682503885 0.16212152 -0.026591811 -0.56680644 
272473411794968 1378817532746072000 0.16345179 -0.025688495 -0.56728965 
272473475582548 1378817532809579081 0.16465211 -0.024278417 -0.56740564 
272473540590940 1378817532873208231 0.16540155 -0.022243937 -0.56722265 
272473604866843 1378817532936776346 0.1658523 -0.020490669 -0.5666892 
272473704698983 1378817533000161356 0.16549672 -0.019078216 -0.5671914 
272473731709512 1378817533063912577 0.16498616 -0.018208643 -0.5680437 
272473794245754 1378817533127480692 0.16527006 -0.01820473 -0.56789756 
272473858430097 1378817533191123399 0.16392978 -0.02048959 -0.56756014 
272473921881951 1378817533254691514 0.16121155 -0.023491938 -0.5673969 
272473985486407 1378817533318259630 0.16046847 -0.025079854 -0.5678072 
272474049701272 1378817533381827745 0.16025189 -0.02636798 -0.56933904 
272474111566066 1378817533445334825 0.15828122 -0.028437002 -0.5706606 
272474175536765 1378817533508963975 0.1573976 -0.029407376 -0.5711163 
272474239934751 1378817533572532091 0.15718126 -0.030040095 -0.5713072 
272474303356086 1378817533636100206 0.15769508 -0.030044306 -0.5717085 
272474366197533 1378817533699668321 0.15786181 -0.029807817 -0.5720088 
272474430564997 1378817533763236436 0.15760167 -0.0300642 -0.5722085 
272474494413615 1378817533826072130 0.15718353 -0.030636618 -0.57240206 
272474557712868 1378817533890372667 0.15695278 -0.030894088 -0.5725373 
272474621347845 1378817533953940782 0.1566834 -0.031104613 -0.572597 
272474686905604 1378817534017478380 0.15666734 -0.031257335 -0.5727844 
272474747458023 1378817534081077012 0.15649372 -0.031341173 -0.57316124 
272474811825488 1378817534144645128 0.156804 -0.03129554 -0.5734499 
272474878298859 1378817534208213243 0.15701051 -0.031444397 -0.57321656 
272474939309084 1378817534271781358 0.15697864 -0.031613845 -0.5730769 
272475001631684 1378817534335349473 0.15706779 -0.031556133 -0.5730329 
272475130397135 1378817534468741807 0.15640108 -0.03162746 -0.57305425 
272475194215233 1378817534532706651 0.15605758 -0.03199435 -0.57320476 
272475259009983 1378817534595908555 0.15596311 -0.032272324 -0.57299745 
272475321241023 1378817534659873399 0.15574685 -0.032509737 -0.57281333 
272475384631837 1378817534723044786 0.15560706 -0.032884173 -0.5725657 
272475446984958 1378817534787156165 0.15542804 -0.03274788 -0.57271284 
272475511901789 1378817534850297034 0.15527679 -0.032742377 -0.5728609 
272475576330295 1378817534914292395 0.15577038 -0.032404643 -0.5728756 
272475645123214 1378817534977463782 0.15616982 -0.032184847 -0.5728504 
272475711779708 1378817535041672766 0.156321 -0.032095917 -0.5727365 
272475773736063 1378817535104752600 0.15643553 -0.031789035 -0.5728459 
272475837371041 1378817535168900549 0.15644088 -0.03162216 -0.57295257 
272475904790543 1378817535231888831 0.15591788 -0.031821094 -0.57311416 
272475966441694 1378817535295945227 0.15543567 -0.031805057 -0.57344633 
272476032823505 1378817535359055579 0.1551321 -0.031490847 -0.57361275 
272476101219658 1378817535423081458 0.15563807 -0.029830351 -0.57412785 
272476160764905 1378817535486161292 0.1563918 -0.028152492 -0.5748237 
272476214908045 1378817535549973547 0.15662356 -0.02749695 -0.5755402 
