#SysTm EventTmStmp Ori:x Ori:y Ori:z
272472800441390 1378817531919509270 1.241858 -0.27792543 0.13047014 
272472863496478 1378817532173812248 1.2403227 -0.28560504 0.1306027 
272472929084759 1378817532237380364 1.2401067 -0.2862957 0.13128741 
272472969280090 1378817532300948479 1.2407079 -0.28685287 0.13286756 
272473032792985 1378817532364663309 1.2416099 -0.2870793 0.13398643 
272473095756513 1378817532428231424 1.2423223 -0.2878043 0.13532448 
272473160886987 1378817532491799540 1.2430153 -0.29066622 0.13932262 
272473226261625 1378817532555367655 1.2438828 -0.29287642 0.14228785 
272473293070721 1378817532617501444 1.2454661 -0.29429483 0.14549717 
272473348007390 1378817532682503885 1.2463564 -0.29622063 0.14779894 
272473411794968 1378817532746072000 1.2484176 -0.29722404 0.1511807 
272473475582548 1378817532809579081 1.2495495 -0.29748502 0.15509687 
272473540590940 1378817532873208231 1.2497538 -0.296338 0.15935044 
272473604866843 1378817532936776346 1.2488745 -0.29510993 0.16262455 
272473704698983 1378817533000161356 1.2501047 -0.2927731 0.16468048 
272473731709512 1378817533063912577 1.2520628 -0.2907519 0.16576704 
272473794245754 1378817533127480692 1.2518562 -0.29123497 0.16608644 
272473858430097 1378817533191123399 1.2499837 -0.2918301 0.16047032 
272473921881951 1378817533254691514 1.2477138 -0.2909976 0.15196663 
272473985486407 1378817533318259630 1.248154 -0.29158485 0.14854528 
272474049701272 1378817533381827745 1.2517462 -0.2924709 0.1467088 
272474111566066 1378817533445334825 1.2537756 -0.29148918 0.1412581 
272474175536765 1378817533508963975 1.2543417 -0.29112697 0.13869454 
272474239934751 1378817533572532091 1.2546355 -0.29149154 0.13744606 
272474303356086 1378817533636100206 1.2559233 -0.2922585 0.13824762 
272474366197533 1378817533699668321 1.2567991 -0.29219675 0.1389622 
272474430564997 1378817533763236436 1.2571355 -0.29204544 0.13827994 
272474494413615 1378817533826072130 1.2573359 -0.29201406 0.13687271 
272474557712868 1378817533890372667 1.2575257 -0.29192308 0.13620278 
272474621347845 1378817533953940782 1.2575095 -0.29172692 0.13553242 
272474686905604 1378817534017478380 1.2579575 -0.2918502 0.13533013 
272474747458023 1378817534081077012 1.2588094 -0.29160586 0.13510852 
272474811825488 1378817534144645128 1.2597103 -0.29200423 0.13568977 
272474878298859 1378817534208213243 1.2592123 -0.29255322 0.13562462 
272474939309084 1378817534271781358 1.2588222 -0.2927259 0.1352533 
272475001631684 1378817534335349473 1.258765 -0.2928089 0.13544656 
272475130397135 1378817534468741807 1.2584567 -0.2918131 0.13447934 
272475194215233 1378817534532706651 1.2586138 -0.29166767 0.13349046 
272475259009983 1378817534595908555 1.2580072 -0.2918783 0.13283543 
272475321241023 1378817534659873399 1.2573999 -0.29184005 0.13209912 
272475384631837 1378817534723044786 1.2566565 -0.29209742 0.13121219 
272475446984958 1378817534787156165 1.2569506 -0.29162285 0.131261 
272475511901789 1378817534850297034 1.2572465 -0.29134774 0.13113065 
272475576330295 1378817534914292395 1.2575821 -0.29174352 0.13232516 
272475645123214 1378817534977463782 1.2577542 -0.29213303 0.13319041 
272475711779708 1378817535041672766 1.2575562 -0.292291 0.13348868 
272475773736063 1378817535104752600 1.257929 -0.29209474 0.13418093 
272475837371041 1378817535168900549 1.258221 -0.29188806 0.13450158 
272475904790543 1378817535231888831 1.2583306 -0.2912519 0.13356203 
272475966441694 1378817535295945227 1.2589191 -0.29039916 0.13309115 
272476032823505 1378817535359055579 1.2592164 -0.28950933 0.13327833 
272476101219658 1378817535423081458 1.2609748 -0.28827187 0.13684356 
272476160764905 1378817535486161292 1.2633244 -0.28737593 0.14082022 
272476214908045 1378817535549973547 1.2653356 -0.28684404 0.14245433 
