#SysTm EventTmStmp La:x La:y La:z
272472798610168 1378817531919509270 -0.4735539 0.43150592 -0.042603493 
272472862397745 1378817532173812248 -0.318074 0.18113089 -0.09765911 
272472927986025 1378817532237380364 -0.30034542 0.20695162 -0.18223763 
272472966105971 1378817532300948479 -0.37380087 0.21464896 -0.14098644 
272473031572170 1378817532364663309 -0.28665435 0.15819001 -0.08349514 
272473094383096 1378817532428231424 -0.31233203 0.20382166 -0.09782696 
272473159177846 1378817532491799540 -0.26713252 0.1727531 -0.10617256 
272473225040811 1378817532555367655 -0.23065782 0.15065765 -0.13767147 
272473291849906 1378817532617501444 -0.24822128 0.13605404 -0.017543793 
272473347122299 1378817532682503885 -0.15600038 0.12272954 -0.125 
272473410879356 1378817532746072000 -0.20672357 0.08411765 -0.09391117 
272473474453294 1378817532809579081 -0.19322312 0.1210351 0.017374992 
272473539095442 1378817532873208231 -0.19160092 0.035401344 -0.08469486 
272473603462906 1378817532936776346 -0.09323156 0.09666276 -0.080739975 
272473703203485 1378817533000161356 -0.14407134 0.024950266 -0.030611992 
272473730519218 1378817533063912577 -0.1332742 -0.0043115616 0.0012960434 
272473793055460 1378817533127480692 -0.11751783 0.13669586 0.0060539246 
272473857178761 1378817533191123399 -0.0666163 0.11574125 -0.046326637 
272473920722177 1378817533254691514 -0.020161867 0.026025534 -0.042103767 
272473983960389 1378817533318259630 -0.045007586 0.048207283 -0.028598785 
272474048602538 1378817533381827745 -0.13086689 0.028770924 -0.08571434 
272474110406291 1378817533445334825 -0.028607607 3.7050247E-4 0.024046898 
272474174407511 1378817533508963975 -0.052510858 0.077528 0.033596992 
272474238805497 1378817533572532091 -0.014840484 0.0352273 -0.0028839111 
272474302226832 1378817533636100206 -0.112347364 0.013334513 -0.11513138 
272474364885157 1378817533699668321 -0.099562764 0.051953077 0.07141876 
272474428886377 1378817533763236436 -0.051935077 0.0018510818 -0.07264519 
272474493284362 1378817533826072130 -0.023392797 0.029244661 -0.0035905838 
272474556400492 1378817533890372667 -0.034432054 0.025496483 0.057071686 
272474620249112 1378817533953940782 -0.018409848 -0.05225873 -0.0797596 
272474685654269 1378817534017478380 -0.052993774 0.05331683 0.07685566 
272474746267729 1378817534081077012 -0.03435743 -6.33955E-4 -0.008563042 
272474810665714 1378817534144645128 -0.08378816 0.016776085 -0.005870819 
272474877169605 1378817534208213243 -0.010912061 0.0044238567 -0.010753632 
272474938088269 1378817534271781358 0.007949114 -0.007926226 -0.044947624 
272475000471910 1378817534335349473 -0.033226967 0.039271116 0.034672737 
272475129206841 1378817534468741807 -0.011777163 -0.013709307 -0.013595581 
272475193116499 1378817534532706651 -0.020760179 0.052773 0.06632519 
272475257819689 1378817534595908555 -0.05670595 0.036809683 -0.027049065 
272475319837086 1378817534659873399 -0.045672774 -0.0066621304 -0.010691643 
272475383502584 1378817534723044786 -0.002681613 0.026606083 -0.0064992905 
272475445825184 1378817534787156165 -0.030241251 -0.02345419 0.030988693 
272475510711495 1378817534850297034 0.024934411 -0.043936014 -0.045534134 
272475574956878 1378817534914292395 -0.040860415 0.044662476 0.03684616 
272475643139390 1378817534977463782 -0.0145049095 0.014746904 -0.039663315 
272475709093916 1378817535041672766 -0.017455459 0.017305374 0.015814781 
272475770836628 1378817535104752600 -0.030411482 -0.012293577 -0.023143768 
272475834074841 1378817535168900549 -0.018135667 -0.005049944 -0.0190382 
272475901280700 1378817535231888831 0.037760615 -3.3903122E-4 0.0043287277 
272475963969544 1378817535295945227 0.013169408 -0.0142633915 -0.01968956 
272476030320834 1378817535359055579 0.0537225 -0.038853884 -0.035251617 
272476097831897 1378817535423081458 -0.090140104 -0.0068838596 0.017633438 
272476157651827 1378817535486161292 -0.2050358 0.1295917 0.19964027 
272476213992434 1378817535549973547 -0.08305216 -0.0029423237 -0.11777687 
