#SysTm EventTmStmp Acc:x Acc:y Acc:z
272472803798631 1378817531938826897 -1.5298767 2.9450836 8.900024 
272472805812975 1378817531958693840 -1.2370911 2.639206 8.857178 
272472806881188 1378817531978835442 -1.3608704 2.6891937 8.74173 
272472857270323 1378817532158400871 -1.5227356 2.8808136 9.12854 
272472858735300 1378817532179549553 -1.5405884 2.8986664 8.903595 
272472869539512 1378817532200087883 -1.4751282 2.9010468 8.827423 
272472876803362 1378817532220687248 -1.6000977 2.9367523 9.06189 
272472923987857 1378817532240706780 -1.4810791 2.9569855 9.224945 
272472934761548 1378817532260878899 -1.4596558 2.954605 9.083313 
272472936653811 1378817532280989983 -1.5989075 2.92247 9.084503 
272472955759564 1378817532301131584 -1.6358032 2.9879303 9.003571 
272472976177695 1378817532321334221 -1.5632019 2.9200897 8.996429 
272472996687385 1378817532341445305 -1.5274963 2.8974762 9.044037 
272473016220423 1378817532361556389 -1.4834595 2.8867645 9.086884 
272473041277648 1378817532381905741 -1.6191406 2.92247 9.089264 
272473056965119 1378817532402016825 -1.5393982 2.9843597 9.014282 
272473076864402 1378817532422158426 -1.5215454 2.9177094 9.094025 
272473098228663 1378817532442757791 -1.5298767 2.934372 9.069031 
272473118616272 1378817532462441629 -1.5239258 2.9522247 9.029755 
272473136897974 1378817532482552713 -1.5965271 2.92247 9.029755 
272473163206535 1378817532503091043 -1.5298767 2.9486542 9.007141 
272473177520589 1378817532522866434 -1.5179749 2.9379425 8.973816 
272473197419872 1378817532543008036 -1.5691528 2.9117584 9.004761 
272473217776961 1378817532561104959 -1.5691528 2.9117584 9.004761 
272473237859368 1378817532582253641 -1.5774841 2.9510345 9.096405 
272473259101547 1378817532603097147 -1.5881958 2.9260406 9.160675 
272473280465807 1378817532623238749 -1.5929565 2.92247 9.083313 
272473298350745 1378817532643716043 -1.5120239 2.9438934 9.06546 
272473318158466 1378817532663796610 -1.5120239 2.92128 8.991669 
272473338271391 1378817532683999247 -1.5155945 2.941513 8.915497 
272473358323276 1378817532704110331 -1.5548706 2.870102 8.885742 
272473378527762 1378817532724251932 -1.6239014 2.915329 9.067841 
272473398640687 1378817532744393534 -1.602478 2.9296112 9.078552 
272473420432233 1378817532765755838 -1.6310425 2.9569855 9.148773 
272473438958099 1378817532784676737 -1.6060486 2.9593658 9.122589 
272473459620392 1378817532804818338 -1.6143799 2.9248505 9.102356 
272473479244993 1378817532824959940 -1.6738892 2.8332062 8.864319 
272473499388438 1378817532845101541 -1.6715088 2.8796234 9.114258 
272473519470843 1378817532865243143 -1.6167603 2.8355865 9.06665 
272473543337774 1378817532885384745 -1.5953369 2.9069977 9.049988 
272473559879815 1378817532905587381 -1.6119995 2.8879547 9.047607 
272473579962220 1378817532925667948 -1.6262817 2.9522247 9.070221 
272473608712410 1378817532947488016 -1.5489197 2.8998566 8.944061 
272473619211418 1378817532963662333 -1.6239014 2.8867645 9.071411 
272473640392556 1378817532984872049 -1.666748 2.8046417 9.089264 
272473663343876 1378817533005898661 -1.6774597 2.723709 9.0416565 
