#SysTm EventTmStmp Ori:x Ori:y Ori:z
4948954479261 1375076025718714422 1.0346361 -1.1390823 -0.8105791 
4948967084175 1375076025782007879 1.029427 -1.1392069 -0.81479335 
4948974836349 1375076025845820135 1.0238948 -1.1404103 -0.81962925 
4948982039157 1375076025909113592 1.0273148 -1.1389854 -0.8168266 
4949038623928 1375076025972986883 1.0286739 -1.1375537 -0.8157075 
4949083641477 1375076026036280340 1.0277665 -1.1365525 -0.8170174 
4949126766764 1375076026100092596 1.0297674 -1.1346912 -0.81589 
4949156646208 1375076026163416570 1.0285387 -1.1341383 -0.8171653 
4949221563040 1375076026227259344 1.0262399 -1.1344597 -0.81958914 
4949287670167 1375076026290522283 1.0265573 -1.1340846 -0.82001436 
4949352464916 1375076026354395574 1.0274599 -1.1340605 -0.81992984 
4949413536182 1375076026417689031 1.0271517 -1.1357996 -0.8197919 
4949477842606 1375076026481531805 1.0214496 -1.1380119 -0.8226491 
4949581245629 1375076026544943192 1.0202403 -1.139205 -0.8213623 
4949602945613 1375076026608785965 1.0182742 -1.1399953 -0.82126284 
4949664627285 1375076026672079422 1.0110538 -1.141341 -0.82343656 
4949728231742 1375076026735922196 1.0083886 -1.1423571 -0.8231517 
4949792446604 1375076026799246171 1.0057422 -1.142798 -0.8236383 
4949855471174 1375076026863088944 1.0050247 -1.142907 -0.82336557 
4949918892507 1375076026926382401 1.0029271 -1.1438286 -0.8230558 
4949986250968 1375076026990393734 0.99992704 -1.144408 -0.82400143 
4950047078071 1375076027051856136 1.0012854 -1.1447014 -0.8227439 
4950113246239 1375076027117407894 1.0037172 -1.1447049 -0.82104975 
4950177369540 1375076027180731869 1.0020481 -1.1453658 -0.8210751 
4950237158951 1375076027244513607 0.99806863 -1.1462008 -0.8224593 
4950300549764 1375076027307807064 0.99726003 -1.1473249 -0.82149714 
4950364825667 1375076027371710872 0.9994534 -1.1467583 -0.82126707 
4950427361911 1375076027434973812 1.0027001 -1.146245 -0.8202743 
4950494476209 1375076027498816585 1.0049211 -1.146171 -0.81924623 
4950555608515 1375076027562110042 0.9975328 -1.1469117 -0.82139313 
4950661331085 1375076027625922298 1.0034052 -1.1441883 -0.81628007 
4950723775768 1375076027689215755 1.0064459 -1.1425294 -0.81296694 
4950788631558 1375076027753058529 1.0060107 -1.1425726 -0.813967 
4950861300566 1375076027816382503 1.0080382 -1.1419122 -0.8145451 
4950873722357 1375076027880194759 1.0066687 -1.1419182 -0.8172054 
4950938486586 1375076027943488216 1.0080355 -1.1426636 -0.8169421 
4951007798353 1375076028007509843 1.0134293 -1.142195 -0.8131128 
4951065878621 1375076028070620195 1.0144839 -1.1426808 -0.81212974 
4951142728917 1375076028134493486 1.0134858 -1.1438891 -0.81184566 
4951218846726 1375076028197786943 1.025452 -1.1406713 -0.80288756 
4951321822463 1375076028260683671 1.026608 -1.1399183 -0.80187327 
4951365558157 1375076028324923173 1.0143508 -1.1437851 -0.8130161 
4951461209005 1375076028388765947 1.0112891 -1.1439682 -0.81688076 
4951528994751 1375076028452059404 1.0143285 -1.1405662 -0.81463206 
4951538822310 1375076028515902177 1.0088631 -1.1393297 -0.818266 
4951607615229 1375076028579195634 0.9960316 -1.1346686 -0.82868046 
4951657180315 1375076028643038408 0.98430294 -1.1155521 -0.8400163 
4951698993224 1375076028706301347 0.9652614 -1.0840565 -0.85861605 
4951763543811 1375076028770174638 0.9361538 -1.0473641 -0.88300556 
4951826812543 1375076028833437577 0.9157832 -1.005356 -0.90306133 
4951898749061 1375076028897310868 0.9077022 -0.973446 -0.9135373 
4951956432566 1375076028960604325 0.91495 -0.962712 -0.91109 
4952019701297 1375076029024447099 0.9253151 -0.97192633 -0.9030565 
4952082786908 1375076029087740556 0.93620294 -0.9947376 -0.89220166 
4952144590661 1375076029151674882 0.95578635 -1.0206689 -0.87426704 
4952211308194 1375076029214907304 0.97226095 -1.0497055 -0.8596513 
4952277140638 1375076029278689042 0.9829842 -1.0694121 -0.8501496 
4952337876179 1375076029342013017 0.999438 -1.0764822 -0.83114576 
4952400229299 1375076029405855790 1.033857 -1.0913602 -0.7944409 
4952464138958 1375076029468844072 1.0697441 -1.1121994 -0.75838035 
4952531894186 1375076029533053056 1.1103634 -1.1278089 -0.7166247 
4952594094704 1375076029596285478 1.1387193 -1.1330733 -0.68717134 
4952661392126 1375076029660097734 1.1359878 -1.1370577 -0.68599033 
4952719563955 1375076029723391191 1.1281358 -1.142707 -0.6907232 
4952834961483 1375076029787325517 1.1155183 -1.1489745 -0.70040715 
4952843842912 1375076029850824064 1.0959208 -1.1547456 -0.7171151 
4952907081122 1375076029914666837 1.0847249 -1.1594865 -0.727297 
4952971173905 1375076029977960294 1.081393 -1.1632649 -0.7320473 
4953036640103 1375076030041803068 1.0766807 -1.1667218 -0.73876494 
4953101282252 1375076030105066007 1.0702075 -1.1708317 -0.74689496 
4953164489943 1375076030168939298 1.0633014 -1.1754323 -0.75387716 
4953227209308 1375076030232232755 1.0553806 -1.179048 -0.7613319 
4953292461864 1375076030296045011 1.0486282 -1.1816471 -0.7686721 
4953354479261 1375076030359338468 1.0431403 -1.1833255 -0.7753406 
4953417839554 1375076030423303312 1.0366842 -1.1843174 -0.7831559 
4953479185503 1375076030486474699 1.031361 -1.18479 -0.7892492 
4953542545796 1375076030550347990 1.0309634 -1.181818 -0.7946568 
4953611277673 1375076030613641447 1.0350289 -1.1790956 -0.7948152 
4953673783396 1375076030677545255 1.0415905 -1.177947 -0.790974 
4953735739753 1375076030740777677 1.0366971 -1.1787117 -0.79291224 
4953803647581 1375076030804616256 1.040302 -1.1783075 -0.7917962 
4953925515427 1375076030924733444 1.0532883 -1.176072 -0.78727037 
4953988021150 1375076030988087936 1.0572133 -1.1737504 -0.78924507 
4954053365268 1375076031051564499 1.0587006 -1.172743 -0.78998375 
4954159911887 1375076031113728805 1.056019 -1.1719657 -0.7937996 
4954178651396 1375076031178700729 1.0607283 -1.17111 -0.7917949 
4954242957820 1375076031242238327 1.0702361 -1.1697216 -0.7841583 
4954315291102 1375076031305806442 1.0640181 -1.1681757 -0.78959036 
4954374988952 1375076031369679733 1.0660847 -1.16515 -0.78916734 
4954442683137 1375076031432942673 1.0884956 -1.1615089 -0.76927525 
4954504547932 1375076031496327682 1.097121 -1.1609412 -0.76203036 
4954567847184 1375076031560078903 1.0813175 -1.1665449 -0.7758486 
