#SysTm EventTmStmp Light
4948901190691 1375076025691645330 3.0 
4948970929742 1375076025818781560 2.0 
4948986250968 1375076025945856756 3.0 
4949122005586 1375076026073084539 2.0 
4949188692598 1375076026200159734 3.0 
4949443140942 1375076026454462713 2.0 
4949586769816 1375076026581747391 3.0 
4949697162003 1375076026708853104 2.0 
4950625530688 1375076027598883724 3.0 
4950864322082 1375076027853125667 2.0 
4950969159560 1375076027980257646 3.0 
4951095971707 1375076028107546464 2.0 
4951312941034 1375076028234560624 3.0 
4951456783550 1375076028361513749 2.0 
4951652510698 1375076028615938798 3.0 
4951731650022 1375076028743105546 2.0 
4952118312621 1375076029124514238 3.0 
4956564123699 1375076033575449219 2.0 
4959232855577 1375076036244184684 3.0 
4959359972928 1375076036371351432 2.0 
4959614329711 1375076036625623893 3.0 
4959741630183 1375076036752790641 2.0 
4962284373964 1375076039295685625 3.0 
4962411949121 1375076039422791338 2.0 
4964585854203 1375076041586057852 3.0 
4964828796366 1375076041840055655 2.0 
4966099908834 1375076043111504695 3.0 
4966988662076 1375076044000146052 2.0 
4967144529618 1375076044127457403 3.0 
4967625072880 1375076044636063360 2.0 
