#SysTm EventTmStmp Pressure
311449436727232 1379575957048740126 990.2857 
311449462913711 1379575957302921034 989.86597 
311449534209301 1379575957366916395 990.1958 
311449588382961 1379575957430118300 990.1358 
311449654581650 1379575957494356131 990.1658 
311449717575697 1379575957557497000 990.25574 
311449785422485 1379575957621461844 990.25574 
311449844174202 1379575957684663748 990.2857 
311449914187936 1379575957748628592 990.25574 
311449969826574 1379575957811738943 989.80597 
311450034010918 1379575957875673270 990.10583 
311450097584853 1379575957938905692 989.9759 
311450161463994 1379575958002870535 990.0359 
311450224335960 1379575958066072440 989.86597 
311450288611863 1379575958130006766 989.9759 
311450351453311 1379575958193178152 990.3457 
311450415485052 1379575958257173514 990.2857 
311450478662223 1379575958320328966 990.25574 
311450608831610 1379575958384293810 990.25574 
311450613775910 1379575958447434679 990.00586 
311450669506112 1379575958511277452 989.86597 
311450734148260 1379575958574570909 989.9759 
311450796745543 1379575958638505235 990.2857 
311450860288958 1379575958701737657 990.04584 
311450924473301 1379575958765702501 990.2857 
311450987223188 1379575958828873888 990.25574 
311451051163368 1379575958892838732 990.25574 
311451115591873 1379575958956010118 990.25574 
311451178158636 1379575959019944444 989.80597 
311451241396847 1379575959083146349 990.3457 
311451305428590 1379575959147080675 989.9859 
311451369002525 1379575959210740343 989.9759 
311451436513588 1379575959274277941 990.3157 
311451496180916 1379575959337449327 990.0958 
311451560517861 1379575959401414171 990.3457 
311451623603472 1379575959464555040 990.25574 
311451692091187 1379575959528550401 990.3157 
311451755268357 1379575959591691271 990.43567 
311451813928512 1379575959655625597 990.22577 
311451879272630 1379575959719773546 990.3757 
311451948462314 1379575959782822862 990.77545 
311452004436676 1379575959845994249 990.25574 
311452068376856 1379575959909959093 989.74603 
311452131523508 1379575959973312328 990.25574 
311452195616289 1379575960037277172 990.25574 
311452258671379 1379575960100448559 990.2857 
311452370284380 1379575960164443920 990.15576 
311452387742033 1379575960227584789 990.2857 
311452455375178 1379575960291549633 989.74603 
311452512845039 1379575960354721019 990.4956 
311452577578750 1379575960419448803 989.9459 
311452641183205 1379575960481857250 989.9759 
311452705733794 1379575960545852611 989.776 
311452771657797 1379575960608962963 990.25574 
311452835445375 1379575960672958324 990.2857 
311452896486121 1379575960736160228 990.25574 
311452979959338 1379575960800048188 990.3457 
311453022046932 1379575960863219575 989.71606 
311453085468265 1379575960927245454 989.80597 
311453148645436 1379575960990386323 989.68604 
311453213196024 1379575961054412202 989.80597 
311453275945909 1379575961117522553 990.40564 
311453345257676 1379575961181517915 990.3457 
311453407732877 1379575961244658784 990.25574 
311453472588669 1379575961308623627 990.3157 
311453598210520 1379575961371795014 990.2857 
311453604406156 1379575961435668305 989.9759 
311453661265610 1379575961498931245 989.9759 
311453721207621 1379575961562896088 990.22577 
311453787406308 1379575961626036958 990.25574 
311453848386013 1379575961690001801 990.1658 
311453911471622 1379575961753173188 990.15576 
311453975411803 1379575961817138032 990.2857 
311454039596146 1379575961880370454 990.21576 
311454104970784 1379575961944304780 990.2857 
311454179776216 1379575962007476167 990.3457 
311454229738065 1379575962071410493 990.2857 
311454293037317 1379575962134612397 990.1958 
311454356916457 1379575962198577241 989.74603 
311454421497565 1379575962261748627 989.83594 
311454484155889 1379575962325713471 990.3457 
311454547363580 1379575962388884858 990.1858 
311454610968037 1379575962452726339 990.15576 
311454677288805 1379575962517057394 990.1858 
311454743121249 1379575962580167745 990.0359 
311454801506721 1379575962643400167 989.86597 
311454869445069 1379575962707365011 989.9759 
311454928776673 1379575962770536398 989.9759 
311454996806583 1379575962834531759 989.74603 
311455069719754 1379575962898160909 989.9759 
311455138390591 1379575962962156271 990.0958 
311455199248214 1379575963025236105 990.21576 
311455265385860 1379575963089292501 990.27576 
311455334850228 1379575963152677511 990.3457 
311455405932174 1379575963215879415 990.27576 
311455437215556 1379575963279095932 990.43567 
311455501155737 1379575963343030258 990.0359 
311455564332907 1379575963406201645 990.2857 
311455633949877 1379575963470166489 990.40564 
311455695539988 1379575963533368393 990.5856 
311455755634602 1379575963597302719 990.2457 
311455830134830 1379575963660687729 990.3157 
311455899660238 1379575963724957749 990.1858 
311455966042047 1379575963788068100 990.21576 
311456084583174 1379575963852155014 990.27576 
311456093708765 1379575963914746567 990.3757 
311456140893261 1379575963978711411 990.1858 
311456202391812 1379575964041913315 990.3457 
311456264287127 1379575964105847641 990.1858 
311456328410428 1379575964169019028 990.2457 
311456397081266 1379575964233014389 990.40564 
311456472741269 1379575964296155258 990.3457 
311456542755005 1379575964360730454 990.1858 
311456609869302 1379575964423322006 990.3157 
311456662242262 1379575964487286850 990.27576 
311456714523659 1379575964550397202 990.55554 
311456772603928 1379575964614362046 990.1858 
311456839351983 1379575964677563950 990.00586 
311456903353203 1379575964741498276 989.65607 
311456968910963 1379575964804822251 990.2857 
311457053604996 1379575964869244858 990.1258 
311457106527321 1379575964932807014 989.86597 
311457166530374 1379575964996680305 990.1858 
311457232729061 1379575965059729621 990.3757 
311457314950944 1379575965123847053 990.21576 
311457373580580 1379575965186804817 990.15576 
311457436055781 1379575965250250861 990.3057 
311457471581496 1379575965313422248 990.0359 
311457535643757 1379575965377356574 990.00586 
311457601201517 1379575965440497443 990.43567 
311457665416380 1379575965504492805 990.46564 
311457745227153 1379575965569708869 989.9459 
311457806878306 1379575965632453010 990.1858 
311457871215250 1379575965695516168 990.21576 
311457934972309 1379575965759725153 990.2457 
311458010388150 1379575965822560846 990.1858 
311458071673056 1379575965885915338 990.21576 
311458107381892 1379575965949178278 989.9459 
311458173702661 1379575966013082086 990.5856 
311458237520760 1379575966076253473 990.21576 
311458298775147 1379575966140218317 990.1858 
311458397569592 1379575966203908502 989.9459 
311458431386165 1379575966267354547 990.27576 
311458499171911 1379575966330556451 990.1858 
311458555756682 1379575966394521295 990.15576 
311458659190225 1379575966457692682 990.3057 
311458707961779 1379575966521627008 990.3057 
311458743060208 1379575966584767877 990.40564 
311458807030907 1379575966648702203 989.776 
311458870421721 1379575966711934625 989.80597 
311458934331382 1379575966775929987 990.1258 
311458997264389 1379575966839009821 990.06586 
311459061540293 1379575966903096735 990.27576 
311459125144748 1379575966966664850 990.27576 
311459188627123 1379575967030171930 990.2457 
311459288764465 1379575967093556940 990.2457 
311459315561352 1379575967157277643 990.21576 
311459379074247 1379575967220449030 989.80597 
311459442739744 1379575967284413873 990.1858 
311459505916914 1379575967347827798 990.3057 
311459569918136 1379575967411792642 990.27576 
311459633461550 1379575967475025064 990.15576 
311459697218608 1379575967538989907 990.36566 
311459760578901 1379575967602161294 990.1858 
311459827235393 1379575967666126138 990.3057 
311459887391048 1379575967729267007 990.0359 
311459951331228 1379575967793201333 989.74603 
311460014630480 1379575967856372720 990.15576 
311460079608354 1379575967920429116 990.27576 
311460142510841 1379575967983569986 990.2457 
311460205810092 1379575968047534829 990.15576 
311460268956743 1379575968110675698 990.21576 
311460333171607 1379575968174960404 990.2457 
311460402697016 1379575968238131791 990.21576 
311460479394710 1379575968301913529 990.21576 
311460526701287 1379575968365054398 990.7355 
311460589115448 1379575968428958207 990.5256 
311460650949725 1379575968492221146 990.21576 
311460714493139 1379575968556185990 989.86597 
311460778952165 1379575968619367575 990.15576 
311460843258589 1379575968683637594 990.3057 
311460904909741 1379575968746473288 990.21576 
311460968758362 1379575968810468649 990.21576 
311461035506416 1379575968873640036 990.36566 
311461139428282 1379575968937574362 990.1858 
311461161525031 1379575969000715231 989.6161 
311461222901501 1379575969064710592 990.7954 
311461292304827 1379575969127851462 990.27576 
311461350568218 1379575969191938376 989.64606 
311461414203195 1379575969255048727 990.3057 
311461477258285 1379575969318983053 990.3057 
311461541595229 1379575969382184958 990.2457 
311461605352286 1379575969446256009 990.2457 
311461673840003 1379575969509579984 990.21576 
311461731492986 1379575969573361722 990.27576 
311461794548075 1379575969636502592 990.3757 
311461858915541 1379575969700497953 990.15576 
311461921879068 1379575969763669340 989.5861 
311461988138797 1379575969827847806 990.2457 
311462049332143 1379575969890846283 990.27576 
311462113730130 1379575969954780609 990.3057 
311462176205331 1379575970017982513 990.2457 
311462248355493 1379575970081947357 990.2457 
311462341167944 1379575970145118744 990.3057 
311462367201821 1379575970209022552 990.06586 
311462445150852 1379575970272163421 990.0958 
311462494288652 1379575970336158783 990.1858 
311462557435301 1379575970399299652 990.0958 
311462623481388 1379575970463325531 989.9759 
311462685010458 1379575970526527435 990.1858 
311462749866250 1379575970590522796 990.21576 
311462811975207 1379575970653663665 990.21576 
311462877838172 1379575970717734738 990.27576 
311462946631090 1379575970780875607 990.55554 
311463003215860 1379575970844779415 989.83594 
311463070513281 1379575970908011837 990.2457 
311463130546854 1379575970971976681 990.1858 
311463193296741 1379575971035148068 989.9759 
