#SysTm EventTmStmp Rot:x Rot:y Rot:z
311449434560285 1379575957037509657 0.070420645 -0.014497378 -0.9784832 
311449459800633 1379575957291782118 0.06945617 -0.0044511217 -0.978413 
311449531889752 1379575957355716444 0.068903804 -0.0027351296 -0.97853523 
311449581821081 1379575957418918348 0.06761367 -0.002233029 -0.978764 
311449651071807 1379575957483095145 0.06608937 -9.968638E-4 -0.9792436 
311449713608049 1379575957546236014 0.06593817 8.8510936E-4 -0.979704 
311449777700831 1379575957610231375 0.0670553 0.003002655 -0.9799663 
311449838863656 1379575957673402762 0.06819493 0.0054715076 -0.9803156 
311449910586532 1379575957737367606 0.06733939 0.008591522 -0.9807617 
311449963356256 1379575957800508475 0.066389784 0.012868373 -0.9806932 
311450030378993 1379575957864473318 0.06685152 0.020567458 -0.98013127 
311450093434083 1379575957927675223 0.06920712 0.026982348 -0.97916526 
311450156519693 1379575957991609549 0.072665006 0.028464146 -0.97768974 
311450218903334 1379575958054811453 0.07243894 0.030147186 -0.9765076 
311450284644215 1379575958118745779 0.07315001 0.035832208 -0.9757207 
311450345593400 1379575958181917166 0.07515805 0.036903273 -0.974963 
311450409533579 1379575958245912527 0.07561887 0.03504596 -0.9741588 
311450474175728 1379575958309098497 0.074495286 0.031845883 -0.97367394 
311450606267899 1379575958373032823 0.07156815 0.026140548 -0.97356796 
311450663340997 1379575958500138536 0.0692358 0.036837287 -0.9761634 
311450728868236 1379575958563309923 0.07097567 0.031563204 -0.9761032 
311450790275224 1379575958627305284 0.06845668 0.014404899 -0.9748524 
311450855955065 1379575958690476671 0.067026354 8.371279E-5 -0.97499 
311450919651082 1379575958754441515 0.068116754 -0.008162784 -0.9768441 
311450982431490 1379575958817612901 0.06868244 -0.012994596 -0.9784796 
311451045242415 1379575958881608263 0.068455026 -0.012837434 -0.9803375 
311451111196939 1379575958944749132 0.07086771 -0.008201253 -0.9817348 
311451172512368 1379575959008713976 0.07355554 -0.012664243 -0.9810805 
311451235018089 1379575959071885362 0.0739078 -0.017140798 -0.98009765 
311451299690760 1379575959135850206 0.079052106 -0.012878872 -0.9796699 
311451361860758 1379575959199021593 0.09070041 -0.0075704698 -0.9782642 
311451430897839 1379575959263016954 0.09835574 -0.01227744 -0.9763423 
311451492182747 1379575959326188341 0.09613894 -0.013747853 -0.97643983 
311451555329397 1379575959390153185 0.08460706 -0.010188146 -0.97809273 
311451619910507 1379575959453324571 0.07690586 -0.006487162 -0.9789795 
311451686902723 1379575959517289415 0.07611613 -6.929203E-4 -0.9790073 
311451752063718 1379575959580460802 0.07299289 0.0015336165 -0.9787453 
311451807458194 1379575959644395128 0.07384046 0.0011929254 -0.9781147 
311451872527628 1379575959707566515 0.07532756 4.429869E-4 -0.9776278 
311451945105073 1379575959771561876 0.07091338 0.003059025 -0.9773241 
311452000438507 1379575959834733263 0.06434912 0.0062739607 -0.9771575 
311452063340995 1379575959898698107 0.055564158 0.008800944 -0.97719455 
311452126914932 1379575959962081859 0.04843973 0.012559779 -0.97764164 
311452189390133 1379575960026046703 0.04497793 0.014080447 -0.97858304 
311452254184885 1379575960089218090 0.04386426 0.012806771 -0.9797819 
311452367690148 1379575960153182934 0.04245152 0.010395406 -0.9812332 
311452379135288 1379575960216323803 0.042357463 0.011760153 -0.98266995 
311452448935379 1379575960280288646 0.043337412 0.012812136 -0.9839268 
311452506069517 1379575960343460033 0.043756798 0.011066779 -0.98455036 
311452570528544 1379575960407424877 0.04319541 0.010038989 -0.98523194 
311452635475896 1379575960470596264 0.04785701 0.013611757 -0.9859441 
311452702315512 1379575960534591625 0.051030397 0.014417417 -0.9862028 
311452767415466 1379575960597701976 0.046643544 0.013724843 -0.98626465 
311452831874491 1379575960661727855 0.043893036 0.020056227 -0.98697644 
311452890717770 1379575960724899242 0.0462031 0.0152815925 -0.98711413 
311452975564404 1379575960788817719 0.043358196 0.0029618482 -0.98647416 
311453017316274 1379575960851989106 0.037834905 -0.0026404804 -0.9866349 
311453079486272 1379575960916014985 0.040233776 -0.011746132 -0.986547 
311453143273850 1379575960979125336 0.044036612 -0.022315461 -0.9856188 
311453208038081 1379575961043120698 0.042626243 -0.027777534 -0.98453826 
311453271612016 1379575961106261567 0.03787953 -0.029226748 -0.9835542 
311453338756836 1379575961170256928 0.034115393 -0.028457213 -0.9831725 
311453401781405 1379575961233428315 0.029255593 -0.017948052 -0.98435384 
311453466637195 1379575961297393159 0.025692634 -0.004606122 -0.9864444 
311453593296741 1379575961360534028 0.029533641 -0.0046549463 -0.98798615 
311453655619341 1379575961487670258 0.030219084 -0.015862001 -0.9901192 
311453714706782 1379575961551635102 0.034763616 -0.020302441 -0.99072164 
311453783408139 1379575961614806489 0.038526356 -0.020974467 -0.9909096 
311453842739745 1379575961678771333 0.04363962 -0.013865253 -0.99054885 
311453906710444 1379575961741942719 0.04762625 -0.009635602 -0.9895786 
311453968575240 1379575961805907563 0.045399718 -0.006209923 -0.9891372 
311454034499243 1379575961869109467 0.045504406 0.0018857975 -0.9894329 
311454099232953 1379575961933043793 0.046714116 0.0051328666 -0.9894128 
311454176602097 1379575961996215180 0.035338506 0.0062832464 -0.9893572 
311454224061276 1379575962060180024 0.024616728 0.008174181 -0.9894762 
311454286536478 1379575962123351411 0.022151232 0.0070367544 -0.9895665 
311454350354577 1379575962187316254 0.021083342 0.004215986 -0.9893805 
311454416400662 1379575962250487641 0.02144558 0.0039893603 -0.98897266 
311454478753784 1379575962314452485 0.019982344 8.517661E-4 -0.9885438 
311454542632922 1379575962377623872 0.017871968 0.0046620397 -0.9890502 
311454606420501 1379575962441495870 0.015585676 0.009538075 -0.9896864 
