#SysTm EventTmStmp Mag:x Mag:y Mag:z
114439812682295 1379347431610443829 -23.81897 -4.798889 -16.799927 
114439857486201 1379347431928681134 -23.75946 -5.039978 -16.558838 
114439930185728 1379347431991883038 -23.878479 -4.978943 -16.499329 
114439987716629 1379347432055878399 -23.878479 -4.73938 -16.43982 
114440044698164 1379347432119690655 -23.878479 -4.6188354 -16.259766 
114440106624000 1379347432182923077 -23.939514 -4.499817 -16.378784 
114440169801171 1379347432246124981 -23.999023 -4.4387817 -16.43982 
114440238319407 1379347432310272931 -24.119568 -4.258728 -16.679382 
114440301038772 1379347432373291729 -24.41864 -4.319763 -16.679382 
114440363330851 1379347432437287091 -24.479675 -4.258728 -16.499329 
114440427209992 1379347432500458477 -24.479675 -4.4387817 -16.619873 
114440491363814 1379347432564423321 -24.41864 -4.499817 -16.619873 
114440562354200 1379347432627564190 -24.299622 -4.4387817 -16.679382 
114440646529387 1379347432691498517 -24.35913 -4.499817 -16.619873 
114440678331614 1379347432754669903 -24.539185 -4.499817 -16.679382 
114440742271796 1379347432818604229 -24.479675 -4.559326 -16.558838 
114440807768514 1379347432881836651 -24.179077 -4.4387817 -16.319275 
114440873845121 1379347432945832013 -24.299622 -4.6188354 -16.378784 
114440937327495 1379347433008972882 -24.41864 -4.4387817 -16.19873 
114441002641091 1379347433073150104 -24.598694 -4.499817 -16.259766 
114441065390977 1379347433136352008 -24.479675 -4.4387817 -16.079712 
114441124600499 1379347433200316852 -24.539185 -4.499817 -16.018677 
114441250588596 1379347433263488238 -24.41864 -4.4387817 -15.899658 
114441266276068 1379347433328673785 -24.539185 -4.499817 -15.899658 
114441327347332 1379347433390563434 -24.539185 -4.499817 -15.9591675 
114441378072192 1379347433454528277 -24.179077 -4.3792725 -16.079712 
114441442866942 1379347433517699664 -24.119568 -4.3792725 -16.139221 
114441506440878 1379347433581695025 -23.999023 -4.3792725 -16.259766 
114441569801171 1379347433644896930 -24.179077 -4.4387817 -16.378784 
114441633832912 1379347433708861773 -23.999023 -4.4387817 -16.19873 
114441695789267 1379347433772033160 -23.878479 -4.6188354 -15.9591675 
114441761804834 1379347433835998004 -24.058533 -4.499817 -15.838623 
114441822906618 1379347433899122926 -24.299622 -4.559326 -16.018677 
114441886938360 1379347433963087770 -24.479675 -4.3792725 -15.899658 
114441951305824 1379347434026320192 -24.238586 -4.3792725 -15.779114 
