#SysTm EventTmStmp Light
114443506105153 1379347435578987464 4.0 
114444011522519 1379347436087532386 3.0 
114444266855954 1379347436342123885 2.0 
114444401878082 1379347436469382185 1.0 
114444520266606 1379347436596060652 10.0 
114444647383956 1379347436723288435 30.0 
114444775691602 1379347436850729842 27.0 
114444901466057 1379347436977652449 12.0 
114445155700758 1379347437231741804 8.0 
114445537205412 1379347437613181013 7.0 
114445791501155 1379347437867422957 6.0 
114446047078754 1379347438122426477 7.0 
114446173707777 1379347438249196496 6.0 
114446300184200 1379347438376180139 5.0 
114446554510463 1379347438630513635 6.0 
114446737449576 1379347438757619348 7.0 
114446845613774 1379347438884739594 6.0 
114446935770955 1379347439011875824 8.0 
114447063346110 1379347439139012054 9.0 
114447318618505 1379347439393803314 8.0 
114447571571352 1379347439647648529 6.0 
114447698932866 1379347439774693207 5.0 
114447961896394 1379347440029453949 4.0 
114448207341227 1379347440283268646 3.0 
114448842927982 1379347440919101146 2.0 
114449351427906 1379347441427630143 1.0 
114449733115682 1379347441809099870 0.0 
