#SysTm EventTmStmp Acc:x Acc:y Acc:z
42916297314379 42915913221000 -1.7046716 0.50757074 9.32781 
42916310383588 42915980072000 -1.4460979 0.40222588 9.097966 
42916318865796 42916046755000 -1.4556746 0.6895301 9.136273 
42916341142629 42916113680000 -1.4939818 0.6512229 9.289502 
42916350347254 42916180661000 -1.4652514 0.6512229 9.3182335 
42916389933838 42916248887000 -1.484405 0.47884035 9.308656 
42916413823088 42916315348000 -1.4269443 0.51714754 9.337387 
42916436804254 42916382290000 -1.1779473 0.39264908 9.385271 
42916464473754 42916450175000 -0.93852705 0.076614454 9.002198 
42916516107671 42916515797000 -1.3215994 0.22026655 9.500193 
42916583848463 42916583363000 -1.5993267 0.16280572 9.423578 
42916650437379 42916649589000 -1.6759412 0.1340753 9.404425 
42916716811546 42916716388000 -1.6950948 -0.06703765 9.921572 
42916783478004 42916783095000 -1.1779473 -0.02873042 8.829816 
42916850245463 42916849907000 -1.1013328 0.15322891 9.107543 
42916917166254 42916916848000 -0.93852705 0.34476504 9.519346 
42916985417338 42916984838000 -0.8714894 0.45010993 9.270349 
42917051148129 42917050618000 -0.91937345 0.7374141 8.829816 
42917117685631 42917117369000 -0.7182605 0.8714894 8.916007 
42917184230255 42917183810000 -0.7757214 0.9864111 9.165004 
42917251205714 42917250818000 -1.091756 1.0821792 9.701305 
42917317385464 42917317157000 -1.0630256 1.0821792 9.672575 
42917384182297 42917383954000 -0.90021986 0.9864111 10.812215 
42917452221006 42917450859000 -0.7565677 -0.22026655 10.170568 
42917518177797 42917517854000 -0.6703765 -0.22984336 9.32781 
42917584610797 42917584296000 -1.0534488 0.019153614 8.331821 
42917651473172 42917651088000 -1.7238252 0.095768064 8.6095495 
42917718169963 42917717827000 -2.1643584 0.1436521 8.628703 
42917785219297 42917784719000 -2.030283 0.58418524 8.0445175 
42917852343339 42917851741000 -2.6910827 0.8810662 8.810662 
42917918440756 42917918167000 -2.767697 1.2258313 8.695741 
42917985461631 42917985056000 -2.930503 0.7757214 9.14585 
42918052998465 42918052457000 -2.9496565 0.51714754 9.605537 
42918118873631 42918118597000 -3.0454245 0.545878 9.749189 
42918185846673 42918185458000 -2.3942018 -0.33518824 10.764331 
42918252757715 42918252269000 -2.777274 0.1436521 9.069236 
42918319179923 42918318906000 -2.27928 -0.19153613 8.791509 
42918386155923 42918385772000 -2.4516625 -0.21068975 9.385271 
42918452847215 42918452563000 -2.3463178 0.22026655 8.628703 
42918519584464 42918519354000 -2.5187001 0.47884035 8.6574335 
42918586462840 42918586105000 -2.633622 0.5650316 8.868123 
42918653272173 42918652909000 -2.4516625 0.79487497 8.7532015 
42918720475465 42918719979000 -2.6144683 0.89064306 9.030929 
42918786750882 42918786435000 -3.2848446 0.90979666 9.730036 
42918854491173 42918854188000 -3.7253778 -0.11492168 10.486604 
42918921772423 42918920897000 -3.4476504 -0.11492168 9.691729 
42918987065298 42918986689000 -3.4380736 0.32561144 7.785944 
42919054012506 42919053568000 -3.2369606 0.33518824 8.1402855 
