#SysTm EventTmStmp Light
42916304469754 42915921670000 18.0 
42916313234921 42915988416000 10.0 
42916321292671 42916055182000 16.0 
42916344011629 42916121908000 13.0 
42916352356254 42916188478000 18.0 
42916392495171 42916255348000 18.0 
42916429523254 42916321758000 20.0 
42916438656421 42916388412000 8.0 
42916466752754 42916455123000 20.0 
42916521905088 42916521674000 20.0 
42916588907963 42916588467000 16.0 
42916655541838 42916655164000 20.0 
42916721956088 42916721701000 20.0 
42916788615463 42916788349000 16.0 
42916855263879 42916855038000 20.0 
42916921926963 42916921707000 22.0 
42916989234963 42916988522000 22.0 
42917055727213 42917055333000 18.0 
42917124621880 42917121697000 20.0 
42917188864839 42917188496000 20.0 
42917255475089 42917255152000 20.0 
42917334614089 42917321741000 13.0 
42917388743797 42917388498000 23.0 
42917455511464 42917455185000 23.0 
42917521961422 42917521763000 23.0 
42917588648131 42917588424000 23.0 
42917655491797 42917655187000 22.0 
42917722051297 42917721800000 20.0 
42917788791547 42917788504000 27.0 
42917856738006 42917855305000 30.0 
42917921899047 42917921688000 44.0 
42917988811214 42917988520000 64.0 
42918056382465 42918055281000 67.0 
42918123040673 42918122767000 84.0 
42918188813589 42918188537000 91.0 
42918256916840 42918255293000 88.0 
42918321960715 42918321729000 91.0 
42918388814714 42918388521000 98.0 
42918455344298 42918455135000 91.0 
42918521886923 42918521691000 100.0 
42918588776256 42918588393000 98.0 
42918657804715 42918655229000 105.0 
42918731045382 42918726194000 108.0 
42918790160465 42918788823000 95.0 
42918857167798 42918856410000 108.0 
42918923366631 42918921770000 110.0 
42918989384798 42918988430000 112.0 
42919056807007 42919055497000 122.0 
42919125169757 42919121823000 118.0 
42919191434257 42919188449000 124.0 
42919256550465 42919255185000 125.0 
42919323881423 42919321885000 115.0 
42919390853757 42919388614000 105.0 
42919458198257 42919455289000 88.0 
42919526857590 42919522185000 81.0 
42919592992507 42919588880000 76.0 
42919657532632 42919655194000 78.0 
42919722446923 42919721877000 69.0 
42919790882340 42919788613000 67.0 
42919855785465 42919855349000 67.0 
42919925614757 42919922432000 64.0 
42919994105339 42919988624000 61.0 
42920066677798 42920055254000 50.0 
42920122131381 42920121779000 54.0 
42920191188298 42920188636000 47.0 
42920255785216 42920255258000 47.0 
42920324113840 42920322047000 44.0 
42920388772757 42920388424000 30.0 
42920455764258 42920455301000 23.0 
42920523346174 42920521986000 27.0 
42920589519965 42920588673000 20.0 
42920656091383 42920655171000 23.0 
42920722859382 42920721773000 20.0 
42920788996591 42920788558000 18.0 
42920855611883 42920855157000 22.0 
42920922370882 42920921878000 16.0 
42920989016007 42920988616000 16.0 
42921055398174 42921055111000 16.0 
42921122405716 42921121901000 16.0 
42921188747757 42921188449000 15.0 
42921255400424 42921255121000 15.0 
42921322608799 42921321880000 5.0 
42921388693216 42921388417000 13.0 
42921455313091 42921455075000 8.0 
42921522740508 42921522204000 10.0 
42921589067466 42921588726000 13.0 
42921655346758 42921655118000 16.0 
42921722448633 42921721876000 2.0 
42921789347799 42921788770000 15.0 
42921863027591 42921855611000 11.0 
42921922114508 42921921777000 8.0 
42921988931049 42921988506000 13.0 
42922055737424 42922055216000 10.0 
42922122047924 42922121741000 10.0 
42922188906840 42922188514000 10.0 
42922255719424 42922255220000 1.0 
42922322122257 42922321814000 10.0 
42922389218007 42922388559000 10.0 
42922455551341 42922455197000 1.0 
42922521983632 42922521736000 13.0 
42922589129049 42922588563000 5.0 
42922655623132 42922655256000 5.0 
42922722015132 42922721746000 13.0 
42922789286466 42922788741000 5.0 
42922856889382 42922855342000 5.0 
42922922987132 42922921910000 0.0 
42922988628216 42922988387000 5.0 
42923056820549 42923056386000 5.0 
42923122799674 42923122439000 10.0 
42923188891257 42923188518000 5.0 
42923255623382 42923255126000 13.0 
42923322308382 42923321940000 5.0 
42923388784092 42923388423000 13.0 
42923455471009 42923455130000 16.0 
42923522890842 42923522502000 16.0 
42923589451092 42923589125000 4.0 
42923655362592 42923655092000 16.0 
42923722133634 42923721792000 16.0 
42923788857300 42923788488000 13.0 
42923855552759 42923855167000 16.0 
42923922258509 42923921902000 13.0 
42923988740550 42923988461000 20.0 
42924055583801 42924055203000 16.0 
42924122064800 42924121792000 16.0 
42924188920009 42924188526000 16.0 
42924255841258 42924255272000 20.0 
42924322060466 42924321777000 20.0 
42924388775300 42924388481000 18.0 
42924462966258 42924455261000 18.0 
42924522156467 42924521938000 23.0 
42924588785800 42924588460000 16.0 
42924656149676 42924655449000 37.0 
42924722109176 42924721785000 59.0 
42924788797259 42924788464000 57.0 
42924856584675 42924855474000 66.0 
42924922257842 42924921882000 67.0 
42924989024508 42924988591000 74.0 
42925055923759 42925055328000 67.0 
42925122076967 42925121755000 69.0 
42925189023592 42925188533000 71.0 
42925256077050 42925255423000 74.0 
42925322064383 42925321763000 81.0 
42925388792508 42925388463000 91.0 
42925455507093 42925455236000 91.0 
42925522104468 42925521796000 91.0 
42925588951509 42925588555000 95.0 
42925655950468 42925655354000 95.0 
42925722181260 42925721883000 95.0 
42925788909384 42925788555000 95.0 
42925866874010 42925855351000 95.0 
42925925645635 42925922004000 91.0 
42925988953051 42925988528000 64.0 
42926055643135 42926055241000 61.0 
42926122228510 42926121772000 44.0 
42926188686093 42926188395000 44.0 
42926255405552 42926255169000 44.0 
42926322059301 42926321773000 27.0 
42926388700968 42926388402000 30.0 
42926455551469 42926455141000 30.0 
42926522140885 42926521811000 23.0 
42926588916843 42926588524000 27.0 
42926655651636 42926655245000 30.0 
42926722193802 42926721801000 27.0 
42926788949843 42926788575000 30.0 
42926867008010 42926855778000 30.0 
42926923755344 42926923227000 23.0 
42926989238968 42926988586000 20.0 
42927056613052 42927056220000 16.0 
42927122338885 42927121937000 16.0 
42927188874219 42927188589000 16.0 
42927255664927 42927255199000 20.0 
42927322327219 42927321853000 15.0 
42927388747094 42927388423000 18.0 
42927455673219 42927455311000 18.0 
42927522084719 42927521754000 8.0 
42927588840594 42927588448000 13.0 
42927655452136 42927655135000 13.0 
42927722106636 42927721818000 6.0 
42927788743385 42927788437000 16.0 
42927862291969 42927855170000 16.0 
42927922011969 42927921755000 16.0 
42927988872760 42927988503000 15.0 
42928055620302 42928055298000 6.0 
42928122117885 42928121844000 15.0 
42928189208593 42928188628000 13.0 
42928255659760 42928255288000 13.0 
42928322059510 42928321790000 13.0 
42928389088510 42928388615000 6.0 
42928456012760 42928455429000 10.0 
42928522122177 42928521852000 13.0 
42928589359677 42928588560000 6.0 
42928655877344 42928655316000 5.0 
42928722530802 42928721997000 13.0 
42928789170927 42928788668000 11.0 
42928883483010 42928855415000 13.0 
42928927053261 42928922350000 11.0 
42928995434553 42928988453000 10.0 
42929055485178 42929055165000 11.0 
42929122194761 42929121871000 7.0 
42929188860553 42929188484000 16.0 
42929255859803 42929255403000 11.0 
42929322128678 42929321812000 16.0 
42929388890553 42929388525000 16.0 
42929455726387 42929455289000 5.0 
42929522184887 42929521868000 16.0 
42929588939470 42929588559000 13.0 
42929655610303 42929655258000 16.0 
42929722351053 42929721923000 13.0 
42929788842761 42929788534000 16.0 
42929872242845 42929855415000 16.0 
42929922197428 42929921840000 16.0 
42929988778553 42929988470000 16.0 
42930055452429 42930055164000 16.0 
42930122148845 42930121803000 13.0 
42930189049678 42930188551000 18.0 
42930256026887 42930255390000 15.0 
42930322157303 42930321812000 13.0 
42930389082720 42930388603000 16.0 
42930455960844 42930455373000 13.0 
42930522120178 42930521808000 20.0 
42930588960261 42930588557000 16.0 
42930655819553 42930655314000 22.0 
