#SysTm EventTmStmp Light
3240296051236 1374645311476494313 3.0 
3240446974476 1374645311627434254 8.0 
3240587795475 1374645311778587818 30.0 
3240968231916 1374645311929710865 28.0 
3241153032770 1374645312080711842 15.0 
3241348882000 1374645312231712818 8.0 
3241502155311 1374645312382977379 9.0 
3241744609148 1374645312534161461 8.0 
3241911097778 1374645312685131920 6.0 
3242071329734 1374645312836071862 4.0 
3242840412596 1374645313440405777 3.0 
3243550713221 1374645313742878167 4.0 
3244258602738 1374645314044697015 5.0 
3244465164618 1374645314195881097 8.0 
3244654299365 1374645314347217767 10.0 
3245067392605 1374645314498035638 14.0 
3245275724668 1374645314649091977 12.0 
3245470139438 1374645314800306576 10.0 
3245685826910 1374645314951429623 11.0 
3246045631580 1374645315102430600 10.0 
3246511189340 1374645315253810477 9.0 
3246999423736 1374645315556117606 7.0 
3247194174232 1374645315706721854 6.0 
3247423992635 1374645315857661796 5.0 
3250088543223 1374645316613088226 6.0 
3250549797610 1374645316764302826 7.0 
3251406504463 1374645317066182709 5.0 
3251853688958 1374645317217336273 4.0 
3252309297075 1374645317368520355 3.0 
3252691747862 1374645317519460297 2.0 
3255161425871 1374645318274820120 3.0 
3256559991414 1374645318577157766 4.0 
3258806473941 1374645319181553068 5.0 
3260241023002 1374645319634690484 3.0 
3260737742061 1374645319785783014 2.0 
3262670841405 1374645320238938531 3.0 
3268585964249 1374645321296336717 4.0 
3269246486147 1374645321447490281 5.0 
3271237482637 1374645321900584764 3.0 
3271783125854 1374645322051768846 2.0 
3273350591138 1374645322353881761 5.0 
3274792556649 1374645322656005784 6.0 
3275524862464 1374645322807250901 5.0 
3276397775632 1374645322958129808 3.0 
3277342014912 1374645323109069749 2.0 
3278676304550 1374645323411468431 4.0 
3280671085567 1374645323713348314 5.0 
3283526968368 1374645324317565843 4.0 
3284772169039 1374645324619872972 3.0 
3301773237250 1374645327943600185 4.0 
3302341709705 1374645328094814784 3.0 
