3,1,2,1,10,-1.160636,0.002531,0.000609
3,2,2,2,33,-0.437499,0.000742,0.000000
3,3,3,1,90,-1.681308,0.003705,0.017415
3,4,3,2,34,-1.369456,0.003063,0.004584
3,5,3,3,9,0.346489,-0.000687,0.091030
3,6,3,4,21,-0.773925,0.001671,0.038508
3,7,4,1,59,-0.868473,0.001795,0.073138
3,8,4,2,55,-2.030395,0.004599,0.044615
3,9,5,1,67,-1.424434,0.003147,0.018210
18,1,1,1,31,2.332975,-0.005213,1.092360
18,2,1,2,368,-1.343572,0.002949,0.279938
20,1,2,2,292,-1.326098,0.002914,0.331683
20,2,3,1,44,-1.479134,0.003263,0.005810
20,3,3,2,18,-0.596623,0.001120,0.010127
2  3,1,1,1,14,-1.636489,0.003577,0.000089
2  3,2,1,2,38,-1.378845,0.003062,0.000660
2  3,3,3,1,104,-1.622866,0.003597,0.035768
2  3,4,3,2,15,-0.852991,0.001947,0.087476
2  3,5,5,1,11,-1.147746,0.002497,0.000738
2  3,6,5,2,45,-0.452783,0.000778,0.001166
2  3,7,5,3,10,-2.366778,0.005475,0.014436
2  6,1,3,1,35,-0.461695,0.000833,0.022330
2  6,2,3,2,7,3.150940,-0.007076,0.171657
2  6,3,3,3,86,-1.531359,0.003379,0.073446
3  5,1,2,1,42,-0.482423,0.000849,0.010132
3  5,2,2,2,9,-2.390596,0.005511,0.008285
3  5,3,2,3,14,-1.169228,0.002553,0.001200
3  7,1,1,1,122,-1.635131,0.003627,0.042650
3  7,2,1,2,39,-0.610955,0.001319,0.254156
4  6,1,5,1,68,-1.648568,0.003663,0.072927
4  6,2,5,2,45,-0.833689,0.001714,0.044081
4  6,3,5,3,10,0.930749,-0.002018,0.456060
5  6,1,2,1,44,-0.876003,0.001833,0.051770
5  6,2,2,2,7,0.646966,-0.001372,0.096975
5  6,3,2,3,92,-1.707720,0.003808,0.059188
5  6,4,3,1,12,2.664056,-0.005967,0.443392
5  6,5,3,2,113,-1.157537,0.002504,0.308677
5  7,1,3,2,89,-1.437765,0.003176,0.171259
5  8,1,1,1,138,-1.190108,0.002587,0.321003
5  8,2,1,2,16,2.391401,-0.005346,0.413049
5  8,3,5,1,17,-0.216330,0.000351,0.911907
5  8,4,5,2,40,-1.345472,0.003007,0.019855
5  8,5,5,3,54,-1.683418,0.003708,0.005261
5  8,6,5,4,26,-1.984443,0.004484,0.004273
6  7,1,2,2,111,-1.382189,0.003065,0.250972
6  7,2,5,1,66,-0.610423,0.001197,0.112818
6  7,3,5,2,118,-1.629653,0.003627,0.083202
6  7,4,5,3,11,2.598548,-0.005818,0.605989
6  8,1,4,1,15,-0.577571,0.001280,0.062547
6  8,2,4,2,4,1.573436,-0.003482,0.017068
6  8,3,4,3,120,-1.556933,0.003457,0.043335
6  8,4,5,1,8,2.464434,-0.005512,0.254102
6  8,5,5,2,49,-0.566440,0.001056,0.029255
6  8,6,5,3,84,-1.618816,0.003600,0.079442
7  8,1,2,1,61,-1.933863,0.004343,0.026138
7  8,2,2,2,51,-0.540790,0.001058,0.048395
7  8,3,2,3,124,-1.451618,0.003210,0.017286
7  8,4,2,4,6,2.177172,-0.004858,0.144131
2  3  4,1,2,1,37,-0.438237,0.000744,0.000012
2  3  4,2,2,2,5,-0.499390,0.000889,0.000380
