#SysTm EventTmStmp Mag:x Mag:y Mag:z
312615955817587 1379577123565928870 -11.459351 -40.559387 -15.419006 
312615993479726 1379577123820140295 -12.419128 -40.379333 -15.59906 
312616043044811 1379577123884105139 -12.478638 -40.559387 -15.478516 
312616106160943 1379577123947276526 -12.779236 -40.73944 -15.238953 
312616170711529 1379577124011271887 -12.719727 -40.859985 -15.058899 
312616234193905 1379577124074412756 -13.018799 -40.859985 -14.99939 
312616301033519 1379577124138377600 -12.95929 -40.919495 -14.759827 
312616359693674 1379577124201548987 -13.018799 -40.979004 -14.518738 
312616427540463 1379577124265727454 -13.139343 -41.218567 -14.279175 
312616487574035 1379577124328715735 -13.018799 -41.218567 -13.978577 
312616552246704 1379577124392711096 -12.658691 -41.09955 -13.919067 
312616614233579 1379577124456004553 -12.719727 -41.159058 -13.919067 
312616677715954 1379577124519725256 -12.719727 -41.279602 -13.739014 
312616741289891 1379577124583110266 -12.359619 -41.218567 -13.619995 
312616805352152 1379577124646983557 -12.359619 -41.33911 -13.679504 
312616868285161 1379577124710093909 -12.11853 -41.63971 -13.919067 
312616932469503 1379577124774272375 -11.698914 -41.63971 -13.978577 
312616995402510 1379577124837230139 -11.51886 -41.63971 -14.15863 
312617062547330 1379577124901650452 -11.639404 -41.578674 -14.279175 
312617122764024 1379577124964730286 -11.338806 -41.578674 -14.399719 
312617186521082 1379577125028603577 -11.219788 -41.69922 -14.579773 
312617249942415 1379577125091958070 -11.158752 -41.93878 -14.93988 
312617315561217 1379577125155739808 -11.099243 -41.999817 -15.119934 
312617376846123 1379577125218911195 -11.099243 -41.879272 -15.119934 
312617440847345 1379577125282937073 -11.279297 -41.578674 -15.539551 
312617503871913 1379577125346016907 -11.219788 -41.459656 -15.838623 
312617571688182 1379577125410164857 -11.279297 -41.459656 -16.018677 
312617631996437 1379577125473305726 -11.279297 -41.33911 -16.378784 
312617695051525 1379577125537209534 -11.459351 -41.33911 -16.799927 
312617758808583 1379577125600411439 -11.759949 -41.038513 -17.279053 
312617822168877 1379577125664254212 -11.878967 -40.67993 -17.819214 
312617885864895 1379577125727592833 -11.999512 -40.379333 -18.299866 
312617949316748 1379577125791405089 -11.999512 -40.25879 -18.418884 
312618014355662 1379577125854637510 -11.999512 -40.13977 -18.899536 
312618076800343 1379577125918815977 -12.11853 -40.019226 -19.259644 
312618140374279 1379577125981712706 -12.298584 -39.839172 -19.198608 
312618203856654 1379577126045860655 -12.419128 -39.839172 -19.1391 
312618266789661 1379577126108848936 -12.179565 -39.89868 -18.838501 
312618330821402 1379577126172844298 -12.179565 -40.19928 -18.179321 
312618393937532 1379577126235985167 -12.298584 -40.499878 -17.759705 
312618457816671 1379577126299919493 -12.539673 -40.73944 -17.338562 
312618521299047 1379577126363273985 -12.838745 -40.859985 -16.619873 
312618585056104 1379577126427055723 -13.198853 -41.09955 -15.779114 
312618648355356 1379577126490257628 -13.378906 -41.279602 -15.478516 
312618712478659 1379577126554405577 -13.319397 -41.519165 -14.99939 
312618775381145 1379577126617393858 -13.439941 -41.69922 -14.518738 
312618839534969 1379577126681450255 -13.55896 -41.69922 -14.518738 
312618905458973 1379577126744621641 -13.859558 -41.63971 -14.279175 
312618967445849 1379577126808464415 -13.679504 -41.63971 -13.919067 
312619029951572 1379577126871818907 -13.55896 -41.819763 -13.619995 
312619093647588 1379577126935631163 -13.499451 -41.93878 -13.319397 
312619156824760 1379577126998863585 -13.439941 -42.118835 -12.838745 
312619222962406 1379577127062950499 -13.55896 -41.578674 -12.359619 
312619286566862 1379577127125938780 -14.039612 -41.279602 -12.059021 
312619349621952 1379577127190117247 -14.219666 -41.159058 -11.338806 
312619411181542 1379577127253075010 -14.338684 -40.979004 -10.618591 
312619475091203 1379577127317039854 -14.4592285 -40.73944 -10.258484 
