#SysTm EventTmStmp Light
312661906038855 1379577169747691569 43.0 
312662032973084 1379577169874766764 44.0 
312662162196340 1379577170002055582 45.0 
312662287146744 1379577170129108038 46.0 
312662414386176 1379577170256122198 45.0 
312662541656130 1379577170383349981 44.0 
312662668956604 1379577170510638799 43.0 
312662797203206 1379577170638904180 42.0 
312663177090282 1379577171018951826 41.0 
312663431599667 1379577171273315840 42.0 
312663558686497 1379577171400452070 41.0 
312663813043280 1379577171654755049 40.0 
312664194517414 1379577172036102705 41.0 
312664449057321 1379577172290588789 42.0 
312664704177112 1379577172545194868 41.0 
312664854184742 1379577172672392134 40.0 
312664960487199 1379577172799467329 39.0 
312665086322694 1379577172926237349 37.0 
312665216614163 1379577173053892378 35.0 
312665346264705 1379577173180876021 34.0 
312665478692601 1379577173308149461 32.0 
312665593479722 1379577173435194139 30.0 
312665730272031 1379577173562757615 27.0 
312665850491778 1379577173689314012 24.0 
312665976113629 1379577173816541795 20.0 
312666107320710 1379577173943769578 17.0 
312666234407541 1379577174071149949 14.0 
312666360487198 1379577174198225144 13.0 
312666610357487 1379577174452009324 12.0 
312666739122939 1379577174579115037 11.0 
312666869078683 1379577174706617478 10.0 
312667379501391 1379577175215435599 9.0 
312667888581201 1379577175724377249 8.0 
312668269750132 1379577176105312394 7.0 
312668553620114 1379577176359737443 6.0 
312668644784467 1379577176486446427 5.0 
312669026075478 1379577176867763566 4.0 
312670297401588 1379577178139185095 5.0 
312670805993073 1379577178647775123 6.0 
312671318216483 1379577179156327742 7.0 
312671569154983 1379577179410813826 8.0 
312672458793318 1379577180300636410 7.0 
312672967537403 1379577180809257066 8.0 
312673603337801 1379577181444968735 7.0 
312675004222891 1379577182844259435 8.0 
312675256077004 1379577183097891027 7.0 
312675765278895 1379577183606908332 8.0 
312676146783551 1379577183988194953 9.0 
312676273687258 1379577184115239631 10.0 
312676527708318 1379577184369298469 11.0 
312676654734107 1379577184496434699 12.0 
312677036299803 1379577184878116789 13.0 
312677290748147 1379577185132541838 14.0 
312677544677644 1379577185386661711 15.0 
312677926670625 1379577185768298700 16.0 
312678435109508 1379577186276782587 17.0 
312679070909905 1379577186912494257 18.0 
312679706740821 1379577187548321911 17.0 
312680215301786 1379577188056836315 16.0 
312680852109354 1379577188693005748 15.0 
312681107503830 1379577188946698375 14.0 
312681232210073 1379577189073712536 12.0 
312681361128125 1379577189201245495 11.0 
312681492915093 1379577189328473278 10.0 
312681613775767 1379577189455243297 9.0 
312681742022372 1379577189582226940 8.0 
312681869719610 1379577189709698864 7.0 
312681996287594 1379577189836804577 6.0 
312682249454083 1379577190090802379 5.0 
312682631019778 1379577190472363659 4.0 
312683141350924 1379577190981629119 3.0 
312683777731208 1379577191617249237 2.0 
312684665294155 1379577192507107275 1.0 
312687976662993 1379577195813653808 2.0 
312688733903952 1379577196575586181 3.0 
312689369673828 1379577197211448657 4.0 
312690005382664 1379577197847160327 5.0 
