#SysTm EventTmStmp Acc:x Acc:y Acc:z
312615948492698 1379577123555400305 -1.0097656 0.68611145 10.8186035 
312615957831932 1379577123619426184 -1.4560852 0.120773315 9.339203 
312615985513909 1379577123809642248 -0.8050537 0.47901917 9.343964 
312616033736098 1379577123873637610 -0.83599854 0.47187805 9.590332 
312616097004830 1379577123936839514 -0.864563 0.5480499 9.741486 
312616161250214 1379577124000804358 -0.85980225 0.5516205 9.668884 
312616223725416 1379577124063945227 -0.9371643 0.5361481 9.626038 
312616287696117 1379577124127910071 -0.8717041 0.5397186 9.661743 
312616351025889 1379577124191081457 -0.8074341 0.5516205 9.471313 
312616415210233 1379577124255137854 -0.69436646 0.708725 9.38562 
312616478051679 1379577124318248206 -1.012146 0.6492157 9.806946 
312616542052900 1379577124382243567 -1.0240479 0.41593933 9.654602 
312616605504753 1379577124445414954 -1.1752014 0.62184143 9.177338 
312616669231291 1379577124509288245 -1.2335205 0.55400085 9.779572 
312616732408463 1379577124572520666 -1.1942444 0.85749817 10.119965 
312616796073959 1379577124636454993 -1.1192627 0.7908478 9.315399 
312616859800497 1379577124699626379 -0.9205017 0.7575226 9.631989 
312616923557554 1379577124763682776 -1.0621338 0.49925232 9.822418 
312616986612643 1379577124826762610 -1.2775574 0.29692078 9.38562 
312617050888548 1379577124890788489 -0.9050293 0.458786 9.328491 
312617113760514 1379577124954171204 -1.1061707 -0.09703064 9.115448 
312617177639654 1379577125018136048 -1.025238 0.2707367 9.468933 
312617241030466 1379577125081368470 -0.69436646 0.077926636 9.672455 
312617305001168 1379577125145272278 -0.5360718 0.27430725 9.414185 
312617368636143 1379577125208474183 -0.601532 0.038650513 9.490356 
312617431874356 1379577125272408509 -0.28375244 0.2778778 10.129486 
312617495051526 1379577125335579896 -0.26589966 0.39213562 9.045227 
312617559724196 1379577125399636292 -0.38372803 0.33262634 10.09021 
312617624702068 1379577125462777161 -0.30874634 0.3207245 9.115448 
312617686414260 1379577125526772523 -0.3765869 0.11958313 9.135681 
312617749499870 1379577125589852357 -0.24685669 0.2457428 9.880737 
312617813440050 1379577125653817200 -0.13973999 0.3278656 9.4844055 
312617877502312 1379577125717049622 -0.45513916 -0.08155823 11.003082 
312617940954166 1379577125780968077 0.13876343 -0.17201233 11.431549 
312618004161857 1379577125844169981 -1.4465637 -1.6930695 12.167084 
