#SysTm EventTmStmp Grav:x Grav:y Grav:z
312615951300572 1379577123556498938 -0.8839643 0.0018644754 9.766728 
312615961006051 1379577123620555334 -0.9674554 0.0406474 9.758728 
312615988352304 1379577123810740881 -0.881689 0.22783901 9.7642765 
312616037093339 1379577123874705725 -0.8316788 0.27860427 9.767347 
312616101552366 1379577123937907629 -0.78583384 0.2999356 9.770512 
312616165828270 1379577124001872473 -0.7491606 0.3109153 9.773048 
312616227479422 1379577124065043860 -0.7306412 0.32475564 9.774 
312616291785847 1379577124129008704 -0.7193572 0.34909546 9.773998 
312616354810415 1379577124192180090 -0.7216209 0.38675138 9.772413 
312616421375348 1379577124256267004 -0.7133936 0.44129166 9.770707 
312616482538173 1379577124319316321 -0.70273846 0.4596222 9.770635 
312616547302404 1379577124383311682 -0.69607544 0.45256945 9.7714405 
312616609228238 1379577124446544104 -0.72422695 0.47335872 9.768409 
312616671245635 1379577124510356360 -0.76171494 0.48815584 9.764829 
312616735246857 1379577124573649817 -0.78274673 0.49153268 9.762996 
312616798057783 1379577124637523108 -0.8228395 0.5000351 9.759267 
312616863310340 1379577124700694495 -0.85084105 0.49927318 9.756905 
312616926365428 1379577124764811926 -0.84264964 0.4517195 9.7599325 
312616989573119 1379577124827861243 -0.83949196 0.3850593 9.763062 
312617053879544 1379577124892190003 -0.8321466 0.3326128 9.765617 
312617117422959 1379577124955239320 -0.8025024 0.28886726 9.76949 
312617181668343 1379577125019234681 -0.7907274 0.19983928 9.772676 
312617243960422 1379577125082497620 -0.75679237 0.050476823 9.777275 
312617308785694 1379577125146370911 -0.72483957 -0.079089634 9.779506 
312617371444018 1379577125209572816 -0.75659925 -0.19614027 9.775453 
312617434834832 1379577125273476624 -0.77477264 -0.30705783 9.7711735 
312617497859400 1379577125336648011 -0.78751826 -0.41223016 9.766282 
312617561921663 1379577125400734925 -0.7888169 -0.51517785 9.761289 
312617627174218 1379577125463875794 -0.8343548 -0.6038708 9.752414 
312617689466297 1379577125527871155 -0.85105276 -0.6921986 9.745099 
312617752521387 1379577125590950989 -0.72829425 -0.7780253 9.748571 
312617816827811 1379577125654885316 -0.6617518 -0.8535747 9.746994 
